t_s,ADC_mean
0.171,1144.33333333333
0.172,1134
0.173,1143
0.174,1138.66666666667
0.175,1138.33333333333
0.176,1147.33333333333
0.177,1142.66666666667
0.178,1139.66666666667
0.179,1142.66666666667
0.18,1146.33333333333
0.181,1142.66666666667
0.182,1137.66666666667
0.183,1137
0.184,1145.33333333333
0.185,1139.66666666667
0.186,1146.33333333333
0.187,1143
0.188,1140
0.189,1136.33333333333
0.19,1141.33333333333
0.191,1141.33333333333
0.192,1140
0.193,1141.66666666667
0.194,1141.33333333333
0.195,1136
0.196,1147
0.197,1140.66666666667
0.198,1138
0.199,1138.33333333333
0.2,1139.33333333333
0.201,1143.33333333333
0.202,1139
0.203,1135.33333333333
0.204,1133.66666666667
0.205,1141
0.206,1139
0.207,1138.66666666667
0.208,1140.33333333333
0.209,1139.66666666667
0.21,1140.33333333333
0.211,1139.66666666667
0.212,1139.33333333333
0.213,1143
0.214,1143.33333333333
0.215,1144.66666666667
0.216,1136.66666666667
0.217,1138
0.218,1137
0.219,1143
0.22,1145
0.221,1148.66666666667
0.222,1136
0.223,1139.33333333333
0.224,1149
0.225,1143.66666666667
0.226,1138.33333333333
0.227,1136.66666666667
0.228,1141
0.229,1146.33333333333
0.23,1142
0.231,1141
0.232,1141.33333333333
0.233,1145
0.234,1136.33333333333
0.235,1135.33333333333
0.236,1146.33333333333
0.237,1140.66666666667
0.238,1135
0.239,1140.66666666667
0.24,1138
0.241,1145
0.242,1142
0.243,1141.33333333333
0.244,1141.66666666667
0.245,1136
0.246,1141
0.247,1137
0.248,1141.33333333333
0.249,1141.33333333333
0.25,1135.33333333333
0.251,1139.66666666667
0.252,1144
0.253,1140.66666666667
0.254,1140
0.255,1145.33333333333
0.256,1142.66666666667
0.257,1142
0.258,1143.33333333333
0.259,1138
0.26,1141
0.261,1140.33333333333
0.262,1143
0.263,1137.66666666667
0.264,1141.66666666667
0.265,1137
0.266,1147
0.267,1141
0.268,1148.66666666667
0.269,1141
0.27,1139
0.271,1140
0.272,1141.33333333333
0.273,1140.66666666667
0.274,1143.66666666667
0.275,1144
0.276,1137.66666666667
0.277,1139
0.278,1134.33333333333
0.279,1145.66666666667
0.28,1140.33333333333
0.281,1138.33333333333
0.282,1139.33333333333
0.283,1138
0.284,1140
0.285,1139.33333333333
0.286,1141.66666666667
0.287,1137.33333333333
0.288,1143.33333333333
0.289,1139.66666666667
0.29,1135.66666666667
0.291,1141.66666666667
0.292,1133
0.293,1140
0.294,1136.66666666667
0.295,1134.66666666667
0.296,1141.33333333333
0.297,1141.66666666667
0.298,1141.66666666667
0.299,1141.66666666667
0.3,1139.66666666667
0.301,1139.66666666667
0.302,1142.33333333333
0.303,1148
0.304,1142
0.305,1137.66666666667
0.306,1133.33333333333
0.307,1133.66666666667
0.308,1142.33333333333
0.309,1139.33333333333
0.31,1140.66666666667
0.311,1139.66666666667
0.312,1136.66666666667
0.313,1141.66666666667
0.314,1138.66666666667
0.315,1141.66666666667
0.316,1138
0.317,1134.66666666667
0.318,1132.66666666667
0.319,1138.33333333333
0.32,1143
0.321,1138
0.322,1138.33333333333
0.323,1137
0.324,1149.66666666667
0.325,1137
0.326,1143.66666666667
0.327,1141.66666666667
0.328,1137.33333333333
0.329,1143.66666666667
0.33,1139.33333333333
0.331,1145.33333333333
0.332,1141.66666666667
0.333,1139.66666666667
0.334,1137.66666666667
0.335,1140
0.336,1140.66666666667
0.337,1145.33333333333
0.338,1144.33333333333
0.339,1141.66666666667
0.34,1139
0.341,1140.66666666667
0.342,1142.66666666667
0.343,1140
0.344,1137
0.345,1138.33333333333
0.346,1139.66666666667
0.347,1141.33333333333
0.348,1141.33333333333
0.349,1140.33333333333
0.35,1142
0.351,1136.33333333333
0.352,1135.33333333333
0.353,1145.33333333333
0.354,1141.33333333333
0.355,1136
0.356,1136.66666666667
0.357,1136.66666666667
0.358,1138.66666666667
0.359,1137.66666666667
0.36,1136
0.361,1144
0.362,1143.66666666667
0.363,1146.66666666667
0.364,1143.66666666667
0.365,1139.33333333333
0.366,1142
0.367,1145.33333333333
0.368,1141
0.369,1137.33333333333
0.37,1137
0.371,1139.33333333333
0.372,1136.33333333333
0.373,1141.66666666667
0.374,1142.33333333333
0.375,1140.66666666667
0.376,1141.33333333333
0.377,1136.66666666667
0.378,1142.66666666667
0.379,1139
0.38,1144
0.381,1141.66666666667
0.382,1139.33333333333
0.383,1140.33333333333
0.384,1136
0.385,1141.33333333333
0.386,1137.66666666667
0.387,1137
0.388,1139
0.389,1136.66666666667
0.39,1135.66666666667
0.391,1142
0.392,1140.66666666667
0.393,1139.33333333333
0.394,1143.66666666667
0.395,1139.33333333333
0.396,1138.66666666667
0.397,1142.33333333333
0.398,1143.66666666667
0.399,1141
0.4,1141.66666666667
0.401,1144.33333333333
0.402,1144.33333333333
0.403,1139.33333333333
0.404,1139
0.405,1142.33333333333
0.406,1137.33333333333
0.407,1141.66666666667
0.408,1142
0.409,1137.33333333333
0.41,1139
0.411,1136.33333333333
0.412,1136
0.413,1141.33333333333
0.414,1136
0.415,1139.66666666667
0.416,1144.66666666667
0.417,1139
0.418,1144.33333333333
0.419,1139.33333333333
0.42,1135.66666666667
0.421,1143.33333333333
0.422,1139.66666666667
0.423,1143
0.424,1143.66666666667
0.425,1146.66666666667
0.426,1140
0.427,1143.33333333333
0.428,1146.66666666667
0.429,1143.66666666667
0.43,1146.33333333333
0.431,1139.66666666667
0.432,1142.66666666667
0.433,1139.33333333333
0.434,1138.33333333333
0.435,1135
0.436,1134.66666666667
0.437,1141.33333333333
0.438,1136.66666666667
0.439,1139.33333333333
0.44,1141.33333333333
0.441,1140
0.442,1141.33333333333
0.443,1145.33333333333
0.444,1137
0.445,1141.66666666667
0.446,1135.33333333333
0.447,1140
0.448,1140.66666666667
0.449,1143.66666666667
0.45,1135.33333333333
0.451,1140.33333333333
0.452,1144.33333333333
0.453,1138
0.454,1138.66666666667
0.455,1141
0.456,1141.33333333333
0.457,1135.33333333333
0.458,1137.33333333333
0.459,1145
0.46,1138
0.461,1142.66666666667
0.462,1139.33333333333
0.463,1137.66666666667
0.464,1136.66666666667
0.465,1137.33333333333
0.466,1141.66666666667
0.467,1138.66666666667
0.468,1140
0.469,1146
0.47,1137.66666666667
0.471,1138.33333333333
0.472,1140
0.473,1144.66666666667
0.474,1139.33333333333
0.475,1138.33333333333
0.476,1144.66666666667
0.477,1144.33333333333
0.478,1139.66666666667
0.479,1139.66666666667
0.48,1141.66666666667
0.481,1139.33333333333
0.482,1144.66666666667
0.483,1133.66666666667
0.484,1142
0.485,1140.66666666667
0.486,1143.66666666667
0.487,1144.33333333333
0.488,1135
0.489,1141.66666666667
0.49,1135.33333333333
0.491,1141.33333333333
0.492,1139
0.493,1139.66666666667
0.494,1142.33333333333
0.495,1137
0.496,1141
0.497,1138
0.498,1138
0.499,1143.33333333333
0.5,1135.66666666667
0.501,1139.33333333333
0.502,1140
0.503,1141.33333333333
0.504,1138.33333333333
0.505,1142.33333333333
0.506,1138.66666666667
0.507,1142.33333333333
0.508,1139.33333333333
0.509,1136.66666666667
0.51,1145.33333333333
0.511,1141.33333333333
0.512,1144
0.513,1144.66666666667
0.514,1140
0.515,1139
0.516,1143.33333333333
0.517,1145
0.518,1141
0.519,1138
0.52,1138.66666666667
0.521,1144.66666666667
0.522,1135
0.523,1138.66666666667
0.524,1135
