t_s,ADC_mean
0,2136.33333333333
0.001,2088.66666666667
0.002,2081.33333333333
0.003,2098.33333333333
0.004,2076.66666666667
0.005,2079
0.006,2077
0.007,2079
0.008,2078.66666666667
0.009,2072.66666666667
0.01,2093
0.011,2089.66666666667
0.012,2104.33333333333
0.013,2099.33333333333
0.014,2086.33333333333
0.015,2073.66666666667
0.016,2084.66666666667
0.017,2083
0.018,2076
0.019,2080
0.02,2079.66666666667
0.021,2095.33333333333
0.022,2078.33333333333
0.023,2077.33333333333
0.024,2078.66666666667
0.025,2078.66666666667
0.026,2079.33333333333
0.027,2079.66666666667
0.028,2078.66666666667
0.029,2076.33333333333
0.03,2081
0.031,2077.66666666667
0.032,2073.33333333333
0.033,2088.66666666667
0.034,2073.33333333333
0.035,2092
0.036,2073
0.037,2088.33333333333
0.038,2082.33333333333
0.039,2078.33333333333
0.04,2078.33333333333
0.041,2083.66666666667
0.042,2080
0.043,2080
0.044,2079.66666666667
0.045,2072.66666666667
0.046,2081
0.047,2076.66666666667
0.048,2075.33333333333
0.049,2082.33333333333
0.05,2083.66666666667
0.051,2082.33333333333
0.052,2079
0.053,2076.66666666667
0.054,2081
0.055,2082
0.056,2079.33333333333
0.057,2080.66666666667
0.058,2079.33333333333
0.059,2077
0.06,2080.33333333333
0.061,2079.66666666667
0.062,2079
0.063,2084
0.064,2079.33333333333
0.065,2075.33333333333
0.066,2076
0.067,2077.66666666667
0.068,2076.33333333333
0.069,2082.33333333333
0.07,2085.33333333333
0.071,2077.66666666667
0.072,2077.33333333333
0.073,2077.66666666667
0.074,2077
0.075,2075.66666666667
0.076,2086.33333333333
0.077,2079.33333333333
0.078,2079
0.079,2079
0.08,2082
0.081,2079.33333333333
0.082,2073.33333333333
0.083,2077.66666666667
0.084,2081.66666666667
0.085,2076.66666666667
0.086,2077.33333333333
0.087,2081
0.088,2073.66666666667
0.089,2088.33333333333
0.09,2079.33333333333
0.091,2082.33333333333
0.092,2079.66666666667
0.093,2077
0.094,2075.33333333333
0.095,2087
0.096,2078.66666666667
0.097,2079.66666666667
0.098,2077
0.099,2077
0.1,2087.66666666667
0.101,2079.33333333333
0.102,2076
0.103,2078
0.104,2072.66666666667
0.105,2083.33333333333
0.106,2081
0.107,2073.66666666667
0.108,2081.33333333333
0.109,2083.66666666667
0.11,2078
0.111,2081.33333333333
0.112,2073
0.113,2079.66666666667
0.114,2081.33333333333
0.115,2077
0.116,2076.66666666667
0.117,2073.33333333333
0.118,2076.66666666667
0.119,2087.33333333333
0.12,2080.33333333333
0.121,2075.66666666667
0.122,2080
0.123,2079.33333333333
0.124,2084
0.125,2076
0.126,2080
0.127,2080
0.128,2081.33333333333
0.129,2076.66666666667
0.13,2077
0.131,2089
0.132,2081.66666666667
0.133,2072.66666666667
0.134,2072
0.135,2089.66666666667
0.136,2075.33333333333
0.137,2078
0.138,2076
0.139,2082.33333333333
0.14,2085
0.141,2075
0.142,2079.33333333333
0.143,2077.66666666667
0.144,2078.33333333333
0.145,2078
0.146,2078.33333333333
0.147,2077
0.148,2075.33333333333
0.149,2086.66666666667
0.15,2077.66666666667
0.151,2080
0.152,2076.66666666667
0.153,2074
0.154,2092.33333333333
0.155,2072.66666666667
0.156,2079.66666666667
0.157,2081
0.158,2074
0.159,2086
0.16,2075
0.161,2079.66666666667
0.162,2076.66666666667
0.163,2079.66666666667
0.164,2076.66666666667
0.165,2091.66666666667
0.166,2079.33333333333
0.167,2073
0.168,2085
0.169,2074.66666666667
0.17,2085
0.171,2081.66666666667
0.172,2075
0.173,2089
0.174,2080.33333333333
0.175,2076
0.176,2075.66666666667
0.177,2087
0.178,2081.66666666667
0.179,2075
0.18,2082.33333333333
0.181,2078.33333333333
0.182,2077
0.183,2078
0.184,2082
0.185,2076.33333333333
0.186,2078.33333333333
0.187,2078.66666666667
0.188,2075.33333333333
0.189,2083
0.19,2076.33333333333
0.191,2090.66666666667
0.192,2074.66666666667
0.193,2079
0.194,2071
0.195,2088.66666666667
0.196,2079.66666666667
0.197,2074
0.198,2080
0.199,2076.66666666667
0.2,2083
0.201,2080
0.202,2083
0.203,2075.33333333333
0.204,2079
0.205,2082.66666666667
0.206,2077.66666666667
0.207,2077.33333333333
0.208,2081.66666666667
0.209,2072.66666666667
0.21,2071
0.211,2084
0.212,2077
0.213,2079
0.214,2086
0.215,2077.66666666667
0.216,2073.66666666667
0.217,2076.66666666667
0.218,2079
0.219,2088.66666666667
0.22,2074.66666666667
0.221,2087
0.222,2070
0.223,2091.66666666667
0.224,2086.33333333333
0.225,2075.66666666667
0.226,2074
0.227,2075
0.228,2073.66666666667
0.229,2088
0.23,2080.33333333333
0.231,2077
0.232,2076.66666666667
0.233,2079.33333333333
0.234,2074.66666666667
0.235,2077.33333333333
0.236,2077
0.237,2075.33333333333
0.238,2074
0.239,2091.66666666667
0.24,2076.66666666667
0.241,2079.66666666667
0.242,2075.33333333333
0.243,2088.66666666667
0.244,2078.66666666667
0.245,2075
0.246,2079.66666666667
0.247,2077.33333333333
0.248,2080.33333333333
0.249,2075.66666666667
0.25,2078
0.251,2078
0.252,2079.33333333333
0.253,2078.66666666667
0.254,2077
0.255,2079
0.256,2076.33333333333
0.257,2078
0.258,2074
0.259,2084.33333333333
0.26,2074
0.261,2071.66666666667
0.262,2077.66666666667
0.263,2073.66666666667
0.264,2089.33333333333
0.265,2081.66666666667
0.266,2081
0.267,2076.66666666667
0.268,2080.66666666667
0.269,2088.33333333333
0.27,2078.66666666667
0.271,2081.33333333333
0.272,2080.33333333333
0.273,2075.33333333333
0.274,2076.66666666667
0.275,2084.66666666667
0.276,2075
0.277,2080.66666666667
0.278,2082.33333333333
0.279,2079
0.28,2076.33333333333
0.281,2085
0.282,2074
0.283,2076.66666666667
0.284,2078.66666666667
0.285,2078.33333333333
0.286,2078
0.287,2078.66666666667
0.288,2077.33333333333
0.289,2075.33333333333
0.29,2079.33333333333
0.291,2074.66666666667
0.292,2085
0.293,2075
0.294,2074.66666666667
0.295,2080.33333333333
0.296,2073.66666666667
0.297,2081
0.298,2071
0.299,2081.66666666667
0.3,2074.66666666667
0.301,2076.66666666667
0.302,2076.66666666667
0.303,2081
0.304,2074
0.305,2082
0.306,2077.66666666667
0.307,2077
0.308,2080
0.309,2078.33333333333
0.31,2075
0.311,2075.66666666667
0.312,2087.66666666667
0.313,2073.66666666667
0.314,2073.66666666667
0.315,2081
0.316,2077.66666666667
0.317,2085.33333333333
0.318,2073.66666666667
0.319,2084.33333333333
0.32,2079.66666666667
0.321,2080.66666666667
0.322,2076.66666666667
0.323,2080.33333333333
0.324,2076.66666666667
0.325,2072
0.326,2092.33333333333
0.327,2079.66666666667
0.328,2075
0.329,2088.33333333333
0.33,2074.33333333333
0.331,2089
0.332,2074.33333333333
0.333,2074.33333333333
0.334,2084.66666666667
0.335,2077.66666666667
0.336,2085
0.337,2084.66666666667
0.338,2077.66666666667
0.339,2078.66666666667
0.34,2080.33333333333
0.341,2079
0.342,2081
0.343,2078.66666666667
0.344,2074.33333333333
0.345,2080.66666666667
0.346,2074.66666666667
0.347,2077
0.348,2077.66666666667
0.349,2080.33333333333
0.35,2080
0.351,2076
0.352,2079.33333333333
0.353,2080.33333333333
0.354,2081.66666666667
0.355,2074.66666666667
0.356,2074.66666666667
0.357,2077.66666666667
0.358,2080.33333333333
0.359,2081
0.36,2078.33333333333
0.361,2079.66666666667
0.362,2076
0.363,2075.33333333333
0.364,2078.66666666667
0.365,2078.33333333333
0.366,2078
0.367,2081.33333333333
0.368,2088.33333333333
0.369,2081.33333333333
0.37,2076.66666666667
0.371,2089.33333333333
0.372,2078.66666666667
0.373,2073.66666666667
0.374,2081.66666666667
0.375,2077.66666666667
0.376,2079.33333333333
0.377,2072.33333333333
0.378,2073.66666666667
0.379,2079
0.38,2074
0.381,2081.66666666667
0.382,2076.66666666667
0.383,2075
0.384,2075.33333333333
0.385,2074.66666666667
0.386,2089
0.387,2076.66666666667
0.388,2079
0.389,2076
0.39,2084.66666666667
0.391,2085.66666666667
0.392,2074.66666666667
0.393,2085.33333333333
0.394,2079
0.395,2078.33333333333
0.396,2079
0.397,2078
0.398,2073.66666666667
0.399,2079.33333333333
0.4,2076.33333333333
0.401,2079
0.402,2072.66666666667
0.403,2085.33333333333
0.404,2074
0.405,2085
0.406,2079
0.407,2090.33333333333
0.408,2083.66666666667
0.409,2079
0.41,2076.33333333333
0.411,2078
0.412,2075.66666666667
0.413,2080
0.414,2082
0.415,2082.33333333333
0.416,2073.66666666667
0.417,2074
0.418,2077.66666666667
0.419,2081
0.42,2070.66666666667
0.421,2077
0.422,2078.33333333333
0.423,2080.33333333333
0.424,2075.66666666667
0.425,2084
0.426,2080.66666666667
0.427,2079
0.428,2080.33333333333
0.429,2085
0.43,2074.33333333333
0.431,2072
0.432,2079
0.433,2072.33333333333
0.434,2075.66666666667
0.435,2080.66666666667
0.436,2076.33333333333
0.437,2080
