t,y
0,1216
0.001,1194
0.002,1193
0.003,1195
0.004,1194
0.005,1187
0.006,1201
0.007,1197
0.008,1191
0.009,1201
0.01,1186
0.011,1220
0.012,1186
0.013,1197
0.014,1194
0.015,1199
0.016,1189
0.017,1201
0.018,1193
0.019,1196
0.02,1194
0.021,1199
0.022,1198
0.023,1190
0.024,1188
0.025,1192
0.026,1206
0.027,1186
0.028,1198
0.029,1196
0.03,1202
0.031,1199
0.032,1199
0.033,1199
0.034,1191
0.035,1191
0.036,1195
0.037,1201
0.038,1199
0.039,1192
0.04,1199
0.041,1195
0.042,1198
0.043,1197
0.044,1190
0.045,1187
0.046,1186
0.047,1201
0.048,1197
0.049,1190
0.05,1188
0.051,1193
0.052,1192
0.053,1197
0.054,1190
0.055,1198
0.056,1191
0.057,1199
0.058,1193
0.059,1198
0.06,1196
0.061,1189
0.062,1201
0.063,1194
0.064,1205
0.065,1187
0.066,1198
0.067,1192
0.068,1194
0.069,1202
0.07,1200
0.071,1195
0.072,1197
0.073,1188
0.074,1202
0.075,1192
0.076,1198
0.077,1190
0.078,1189
0.079,1185
0.08,1191
0.081,1195
0.082,1197
0.083,1196
0.084,1193
0.085,1191
0.086,1202
0.087,1199
0.088,1191
0.089,1195
0.09,1203
0.091,1191
0.092,1199
0.093,1190
0.094,1199
0.095,1195
0.096,1192
0.097,1192
0.098,1204
0.099,1193
0.1,1196
0.101,1176
0.102,1200
0.103,1205
0.104,1191
0.105,1190
0.106,1196
0.107,1195
0.108,1189
0.109,1199
0.11,1188
0.111,1205
0.112,1183
0.113,1199
0.114,1202
0.115,1193
0.116,1194
0.117,1195
0.118,1194
0.119,1205
0.12,1188
0.121,1203
0.122,1202
0.123,1206
0.124,1197
0.125,1194
0.126,1199
0.127,1203
0.128,1193
0.129,1190
0.13,1192
0.131,1193
0.132,1201
0.133,1191
0.134,1192
0.135,1187
0.136,1189
0.137,1186
0.138,1207
0.139,1198
0.14,1193
0.141,1190
0.142,1190
0.143,1191
0.144,1191
0.145,1200
0.146,1189
0.147,1204
0.148,1204
0.149,1191
0.15,1195
0.151,1197
0.152,1193
0.153,1193
0.154,1192
0.155,1198
0.156,1199
0.157,1189
0.158,1192
0.159,1190
0.16,1195
0.161,1194
0.162,1198
0.163,1202
0.164,1199
0.165,1204
0.166,1201
0.167,1198
0.168,1192
0.169,1200
0.17,1191
0.171,1204
0.172,1193
0.173,1197
0.174,1194
0.175,1195
0.176,1184
0.177,1192
0.178,1194
0.179,1193
0.18,1190
0.181,1199
0.182,1192
0.183,1190
0.184,1195
0.185,1189
0.186,1203
0.187,1198
0.188,1189
0.189,1206
0.19,1200
0.191,1200
0.192,1204
0.193,1194
0.194,1196
0.195,1195
0.196,1202
0.197,1200
0.198,1203
0.199,1197
0.2,1195
0.201,1203
0.202,1190
0.203,1205
0.204,1195
0.205,1189
0.206,1202
0.207,1202
0.208,1193
0.209,1197
0.21,1195
0.211,1201
0.212,1196
0.213,1202
0.214,1205
0.215,1202
0.216,1191
0.217,1187
0.218,1206
0.219,1199
0.22,1200
0.221,1192
0.222,1198
0.223,1201
0.224,1193
0.225,1202
0.226,1188
0.227,1204
0.228,1189
0.229,1191
0.23,1204
0.231,1195
0.232,1192
0.233,1198
0.234,1207
0.235,1196
0.236,1204
0.237,1187
0.238,1198
0.239,1194
0.24,1204
0.241,1193
0.242,1192
0.243,1203
0.244,1196
0.245,1193
0.246,1194
0.247,1195
0.248,1197
0.249,1199
0.25,1193
0.251,1201
0.252,1200
0.253,1203
0.254,1203
0.255,1197
0.256,1198
0.257,1210
0.258,1187
0.259,1203
0.26,1187
0.261,1201
0.262,1196
0.263,1191
0.264,1201
0.265,1198
0.266,1192
0.267,1199
0.268,1185
0.269,1192
0.27,1195
0.271,1199
0.272,1203
0.273,1197
0.274,1188
0.275,1193
0.276,1193
0.277,1195
0.278,1189
0.279,1207
0.28,1197
0.281,1199
0.282,1201
0.283,1193
0.284,1194
0.285,1200
0.286,1196
0.287,1196
0.288,1195
0.289,1190
0.29,1194
0.291,1201
0.292,1197
0.293,1202
0.294,1199
0.295,1188
0.296,1199
0.297,1193
0.298,1202
0.299,1196
0.3,1185
0.301,1201
0.302,1194
0.303,1194
0.304,1194
0.305,1201
0.306,1195
0.307,1195
0.308,1195
0.309,1186
0.31,1203
0.311,1198
0.312,1195
0.313,1186
0.314,1202
0.315,1202
0.316,1196
0.317,1201
0.318,1198
0.319,1193
0.32,1183
0.321,1195
0.322,1199
0.323,1202
0.324,1200
0.325,1194
0.326,1200
0.327,1192
0.328,1200
0.329,1194
0.33,1197
0.331,1196
0.332,1193
0.333,1194
0.334,1195
0.335,1199
0.336,1199
0.337,1197
0.338,1196
0.339,1194
0.34,1187
0.341,1204
0.342,1196
0.343,1197
0.344,1189
0.345,1201
0.346,1196
0.347,1194
0.348,1201
0.349,1200
0.35,1198
0.351,1195
0.352,1197
0.353,1199
0.354,1194
0.355,1192
0.356,1193
0.357,1190
0.358,1197
0.359,1198
0.36,1193
0.361,1193
0.362,1199
0.363,1197
0.364,1192
0.365,1196
0.366,1200
0.367,1199
0.368,1202
0.369,1205
0.37,1188
0.371,1198
0.372,1192
0.373,1196
0.374,1194
0.375,1198
0.376,1190
0.377,1194
0.378,1190
0.379,1200
0.38,1205
0.381,1191
0.382,1200
0.383,1194
0.384,1200
0.385,1205
0.386,1190
0.387,1187
0.388,1199
0.389,1189
0.39,1194
0.391,1199
0.392,1192
0.393,1208
0.394,1192
0.395,1197
0.396,1198
0.397,1198
0.398,1197
0.399,1202
0.4,1197
0.401,1203
0.402,1200
0.403,1192
0.404,1196
0.405,1198
0.406,1205
0.407,1197
0.408,1194
0.409,1196
0.41,1201
0.411,1198
0.412,1193
0.413,1199
0.414,1198
0.415,1194
0.416,1191
0.417,1193
0.418,1206
0.419,1189
0.42,1199
0.421,1205
0.422,1199
0.423,1193
0.424,1199
0.425,1185
0.426,1200
0.427,1194
0.428,1200
0.429,1198
0.43,1203
0.431,1191
0.432,1194
0.433,1200
0.434,1198
0.435,1198
0.436,1196
0.437,1191
0.438,1189
0.439,1192
0.44,1202
0.441,1195
0.442,1199
0.443,1196
0.444,1203
0.445,1188
0.446,1197
0.447,1198
0.448,1195
0.449,1199
0.45,1200
0.451,1190
0.452,1193
0.453,1203
0.454,1201
0.455,1191
0.456,1194
0.457,1194
0.458,1184
0.459,1193
0.46,1203
0.461,1198
0.462,1195
0.463,1188
0.464,1193
0.465,1195
0.466,1196
0.467,1194
0.468,1196
0.469,1203
0.47,1202
0.471,1208
0.472,1194
0.473,1202
0.474,1201
0.475,1202
0.476,1194
0.477,1204
0.478,1192
0.479,1191
0.48,1211
0.481,1203
0.482,1191
0.483,1195
0.484,1200
0.485,1204
0.486,1203
0.487,1189
0.488,1190
0.489,1197
0.49,1202
0.491,1203
0.492,1203
0.493,1199
0.494,1198
0.495,1196
0.496,1197
0.497,1200
0.498,1206
0.499,1189
0.5,1193
0.501,1206
0.502,1195
0.503,1193
0.504,1204
0.505,1200
0.506,1195
0.507,1202
0.508,1194
0.509,1200
0.51,1195
0.511,1191
0.512,1193
0.513,1198
0.514,1197
0.515,1201
0.516,1189
0.517,1192
0.518,1190
0.519,1194
0.52,1195
0.521,1194
0.522,1197
0.523,1199
0.524,1189
0.525,1195
0.526,1198
0.527,1199
0.528,1208
0.529,1199
0.53,1194
0.531,1190
0.532,1200
0.533,1202
0.534,1199
0.535,1189
0.536,1186
0.537,1197
0.538,1189
0.539,1203
0.54,1194
0.541,1197
0.542,1200
0.543,1194
0.544,1191
0.545,1198
0.546,1198
0.547,1192
0.548,1201
0.549,1190
0.55,1200
0.551,1197
0.552,1183
0.553,1195
0.554,1192
0.555,1191
0.556,1195
0.557,1187
0.558,1196
0.559,1199
0.56,1196
0.561,1194
0.562,1187
0.563,1194
0.564,1202
0.565,1190
0.566,1202
0.567,1200
0.568,1192
0.569,1190
0.57,1200
0.571,1198
0.572,1194
0.573,1190
0.574,1198
0.575,1194
0.576,1190
0.577,1195
0.578,1194
0.579,1192
0.58,1194
0.581,1198
0.582,1192
0.583,1195
0.584,1195
0.585,1194
0.586,1198
0.587,1199
0.588,1194
0.589,1200
0.59,1198
0.591,1203
0.592,1196
0.593,1196
0.594,1194
0.595,1191
0.596,1195
0.597,1192
0.598,1192
0.599,1207
0.6,1203
0.601,1192
0.602,1200
0.603,1198
0.604,1194
0.605,1204
0.606,1186
0.607,1191
0.608,1199
0.609,1191
0.61,1202
0.611,1195
0.612,1194
0.613,1193
0.614,1191
0.615,1201
0.616,1196
0.617,1201
0.618,1198
0.619,1199
0.62,1186
0.621,1207
0.622,1188
0.623,1187
0.624,1191
0.625,1189
0.626,1204
0.627,1196
0.628,1192
0.629,1189
0.63,1203
0.631,1194
0.632,1193
0.633,1205
0.634,1197
0.635,1201
0.636,1192
0.637,1188
0.638,1195
0.639,1187
0.64,1199
0.641,1202
0.642,1195
0.643,1201
0.644,1196
0.645,1198
0.646,1194
0.647,1186
0.648,1189
0.649,1198
0.65,1192
0.651,1191
0.652,1198
0.653,1198
0.654,1197
0.655,1192
0.656,1194
0.657,1197
0.658,1189
0.659,1197
0.66,1188
0.661,1191
0.662,1192
0.663,1190
0.664,1203
0.665,1202
0.666,1189
0.667,1200
0.668,1197
0.669,1194
0.67,1201
0.671,1198
0.672,1190
0.673,1200
0.674,1199
0.675,1189
0.676,1205
0.677,1199
0.678,1193
0.679,1197
0.68,1195
0.681,1193
0.682,1198
0.683,1203
0.684,1188
0.685,1204
0.686,1194
0.687,1198
0.688,1195
0.689,1198
0.69,1198
0.691,1201
0.692,1191
0.693,1191
0.694,1196
0.695,1198
0.696,1194
0.697,1191
0.698,1195
0.699,1197
0.7,1200
0.701,1195
0.702,1197
0.703,1197
0.704,1193
0.705,1195
0.706,1191
0.707,1185
0.708,1190
0.709,1188
0.71,1191
0.711,1199
0.712,1200
0.713,1187
0.714,1200
0.715,1193
0.716,1200
0.717,1201
0.718,1189
0.719,1189
0.72,1192
0.721,1198
0.722,1207
0.723,1188
0.724,1193
0.725,1190
0.726,1191
0.727,1202
0.728,1196
0.729,1199
0.73,1198
0.731,1192
0.732,1201
0.733,1199
0.734,1196
0.735,1191
0.736,1193
0.737,1193
0.738,1188
0.739,1201
0.74,1200
0.741,1205
0.742,1192
0.743,1202
0.744,1198
0.745,1197
0.746,1201
0.747,1190
0.748,1189
0.749,1199
0.75,1197
0.751,1196
0.752,1202
0.753,1203
0.754,1191
0.755,1198
0.756,1189
0.757,1197
0.758,1204
0.759,1196
0.76,1193
0.761,1193
0.762,1194
0.763,1195
0.764,1192
0.765,1192
0.766,1202
0.767,1204
0.768,1195
0.769,1194
0.77,1194
0.771,1194
0.772,1200
0.773,1199
0.774,1191
0.775,1199
0.776,1195
0.777,1192
0.778,1200
0.779,1193
0.78,1197
0.781,1192
0.782,1201
0.783,1194
0.784,1191
0.785,1200
0.786,1187
0.787,1183
0.788,1197
0.789,1189
0.79,1195
0.791,1189
0.792,1188
0.793,1195
0.794,1187
0.795,1201
0.796,1200
0.797,1204
0.798,1193
0.799,1196
0.8,1198
0.801,1186
0.802,1202
0.803,1208
0.804,1196
0.805,1205
0.806,1194
0.807,1191
0.808,1200
0.809,1191
0.81,1195
0.811,1202
0.812,1195
0.813,1193
0.814,1203
0.815,1201
0.816,1202
0.817,1186
0.818,1188
0.819,1199
0.82,1203
0.821,1202
0.822,1201
0.823,1195
0.824,1199
0.825,1201
0.826,1191
0.827,1197
0.828,1196
0.829,1187
0.83,1195
0.831,1191
0.832,1187
0.833,1200
0.834,1193
0.835,1193
0.836,1198
0.837,1200
0.838,1196
0.839,1195
0.84,1194
0.841,1194
0.842,1189
0.843,1201
0.844,1198
0.845,1191
0.846,1194
0.847,1191
0.848,1203
0.849,1192
0.85,1196
0.851,1194
0.852,1194
0.853,1192
0.854,1192
0.855,1200
0.856,1195
0.857,1188
0.858,1198
0.859,1185
0.86,1199
0.861,1192
0.862,1196
0.863,1201
0.864,1198
0.865,1190
0.866,1197
0.867,1194
0.868,1193
0.869,1201
0.87,1194
0.871,1199
0.872,1199
0.873,1195
0.874,1194
0.875,1201
0.876,1199
0.877,1191
0.878,1190
0.879,1196
0.88,1190
0.881,1186
0.882,1197
0.883,1197
0.884,1187
0.885,1202
0.886,1203
0.887,1193
0.888,1198
0.889,1203
0.89,1194
0.891,1202
0.892,1201
0.893,1192
0.894,1199
0.895,1197
0.896,1190
0.897,1199
0.898,1192
0.899,1192
0.9,1189
0.901,1191
0.902,1189
0.903,1192
0.904,1194
0.905,1198
0.906,1199
0.907,1203
0.908,1202
0.909,1194
0.91,1190
0.911,1192
0.912,1193
0.913,1193
0.914,1199
0.915,1192
0.916,1191
0.917,1195
0.918,1193
0.919,1203
0.92,1191
0.921,1195
0.922,1198
0.923,1195
0.924,1204
0.925,1198
0.926,1194
0.927,1192
0.928,1195
0.929,1186
0.93,1191
0.931,1193
0.932,1194
0.933,1195
0.934,1192
0.935,1193
0.936,1193
0.937,1189
0.938,1202
0.939,1188
0.94,1202
0.941,1201
0.942,1200
0.943,1189
0.944,1199
0.945,1197
0.946,1200
0.947,1196
0.948,1194
0.949,1202
0.95,1200
0.951,1200
0.952,1195
0.953,1192
0.954,1184
0.955,1208
0.956,1202
0.957,1198
0.958,1193
0.959,1192
0.96,1199
0.961,1195
0.962,1202
0.963,1192
0.964,1199
0.965,1200
0.966,1199
0.967,1186
0.968,1195
0.969,1189
0.97,1199
0.971,1200
0.972,1198
0.973,1191
0.974,1198
0.975,1191
0.976,1194
0.977,1194
0.978,1191
0.979,1196
0.98,1199
0.981,1207
0.982,1202
0.983,1197
0.984,1200
0.985,1207
0.986,1189
0.987,1194
0.988,1187
0.989,1200
0.99,1190
0.991,1203
0.992,1196
0.993,1205
0.994,1205
0.995,1191
0.996,1189
0.997,1195
0.998,1190
0.999,1198
1,1193
