t,y
0,2077
0.001,2066
0.002,2017
0.003,2063
0.004,2029
0.005,2051
0.006,2020
0.007,2054
0.008,2027
0.009,2056
0.01,2020
0.011,2047
0.012,2051
0.013,2022
0.014,2055
0.015,2024
0.016,2052
0.017,2082
0.018,2022
0.019,2045
0.02,2046
0.021,2044
0.022,2049
0.023,2019
0.024,2043
0.025,2044
0.026,2035
0.027,2055
0.028,2024
0.029,2058
0.03,2021
0.031,2049
0.032,2027
0.033,2060
0.034,2028
0.035,2054
0.036,2029
0.037,2053
0.038,2025
0.039,2050
0.04,2013
0.041,2056
0.042,2029
0.043,2058
0.044,2029
0.045,2056
0.046,2018
0.047,2045
0.048,2042
0.049,2050
0.05,2026
0.051,2043
0.052,2055
0.053,2020
0.054,2059
0.055,2027
0.056,2043
0.057,2057
0.058,2016
0.059,2047
0.06,2049
0.061,2023
0.062,2039
0.063,2048
0.064,2018
0.065,2051
0.066,2020
0.067,2063
0.068,2021
0.069,2055
0.07,2023
0.071,2041
0.072,2047
0.073,2055
0.074,2020
0.075,2058
0.076,2016
0.077,2055
0.078,2022
0.079,2055
0.08,2027
0.081,2061
0.082,2015
0.083,2052
0.084,2017
0.085,2054
0.086,2022
0.087,2051
0.088,2025
0.089,2044
0.09,2055
0.091,2023
0.092,2059
0.093,2020
0.094,2051
0.095,2015
0.096,2045
0.097,2052
0.098,2026
0.099,2056
0.1,2013
0.101,2051
0.102,2012
0.103,2058
0.104,2021
0.105,2043
0.106,2043
0.107,2048
0.108,2029
0.109,2042
0.11,2049
0.111,2030
0.112,2052
0.113,2025
0.114,2049
0.115,2017
0.116,2044
0.117,2047
0.118,2054
0.119,2029
0.12,2052
0.121,2021
0.122,2055
0.123,2041
0.124,2052
0.125,2019
0.126,2058
0.127,2024
0.128,2047
0.129,2050
0.13,2018
0.131,2047
0.132,2055
0.133,2019
0.134,2056
0.135,2024
0.136,2048
0.137,2028
0.138,2042
0.139,2040
0.14,2048
0.141,2026
0.142,2046
0.143,2059
0.144,2019
0.145,2049
0.146,2022
0.147,2055
0.148,2014
0.149,2054
0.15,2031
0.151,2051
0.152,2014
0.153,2056
0.154,2024
0.155,2052
0.156,2012
0.157,2039
0.158,2052
0.159,2017
0.16,2056
0.161,2027
0.162,2044
0.163,2057
0.164,2016
0.165,2044
0.166,2045
0.167,2046
0.168,2052
0.169,2022
0.17,2049
0.171,2018
0.172,2042
0.173,2049
0.174,2038
0.175,2055
0.176,2023
0.177,2046
0.178,2043
0.179,2059
0.18,2026
0.181,2044
0.182,2053
0.183,2012
0.184,2049
0.185,2026
0.186,2050
0.187,2027
0.188,2042
0.189,2046
0.19,2047
0.191,2058
0.192,2015
0.193,2053
0.194,2018
0.195,2045
0.196,2050
0.197,2015
0.198,2056
0.199,2016
0.2,2052
0.201,2014
0.202,2044
0.203,2056
0.204,2029
0.205,2041
0.206,2056
0.207,2023
0.208,2053
0.209,2011
0.21,2057
0.211,2018
0.212,2047
0.213,2055
0.214,2019
0.215,2052
0.216,2019
0.217,2054
0.218,2023
0.219,2050
0.22,2018
0.221,2056
0.222,2025
0.223,2057
0.224,2015
0.225,2062
0.226,2026
0.227,2066
0.228,2028
0.229,2053
0.23,2027
0.231,2062
0.232,2021
0.233,2054
0.234,2011
0.235,2058
0.236,2026
0.237,2041
0.238,2062
0.239,2012
0.24,2057
0.241,2019
0.242,2052
0.243,2022
0.244,2044
0.245,2057
0.246,2018
0.247,2055
0.248,2013
0.249,2049
0.25,2028
0.251,2059
0.252,2022
0.253,2043
0.254,2063
0.255,2019
0.256,2056
0.257,2019
0.258,2046
0.259,2044
0.26,2051
0.261,2027
0.262,2040
0.263,2052
0.264,2022
0.265,2052
0.266,2018
0.267,2050
0.268,2021
0.269,2047
0.27,2054
0.271,2011
0.272,2045
0.273,2042
0.274,2045
0.275,2058
0.276,2015
0.277,2043
0.278,2045
0.279,2043
0.28,2044
0.281,2045
0.282,2057
0.283,2020
0.284,2054
0.285,2030
0.286,2054
0.287,2028
0.288,2051
0.289,2018
0.29,2055
0.291,2012
0.292,2045
0.293,2042
0.294,2056
0.295,2015
0.296,2046
0.297,2051
0.298,2025
0.299,2042
0.3,2055
0.301,2020
0.302,2047
0.303,2050
0.304,2021
0.305,2054
0.306,2023
0.307,2047
0.308,2055
0.309,2024
0.31,2055
0.311,2025
0.312,2059
0.313,2013
0.314,2054
0.315,2017
0.316,2051
0.317,2018
0.318,2050
0.319,2013
0.32,2049
0.321,2016
0.322,2052
0.323,2027
0.324,2042
0.325,2043
0.326,2038
0.327,2052
0.328,2015
0.329,2064
0.33,2024
0.331,2047
0.332,2044
0.333,2051
0.334,2019
0.335,2046
0.336,2054
0.337,2019
0.338,2051
0.339,2028
0.34,2053
0.341,2019
0.342,2049
0.343,2025
0.344,2041
0.345,2057
0.346,2015
0.347,2058
0.348,2014
0.349,2046
0.35,2048
0.351,2027
0.352,2046
0.353,2045
0.354,2053
0.355,2030
0.356,2054
0.357,2015
0.358,2048
0.359,2026
0.36,2042
0.361,2049
0.362,2026
0.363,2054
0.364,2013
0.365,2054
0.366,2026
0.367,2047
0.368,2042
0.369,2047
0.37,2045
0.371,2045
0.372,2051
0.373,2022
0.374,2048
0.375,2025
0.376,2056
0.377,2027
0.378,2043
0.379,2061
0.38,2017
0.381,2047
0.382,2056
0.383,2023
0.384,2057
0.385,2020
0.386,2050
0.387,2027
0.388,2052
0.389,2018
0.39,2049
0.391,2018
0.392,2051
0.393,2011
0.394,2049
0.395,2017
0.396,2056
0.397,2022
0.398,2044
0.399,2053
0.4,2009
0.401,2059
0.402,2016
0.403,2053
0.404,2025
0.405,2047
0.406,2053
0.407,2028
0.408,2043
0.409,2046
0.41,2059
0.411,2018
0.412,2055
0.413,2013
0.414,2058
0.415,2024
0.416,2048
0.417,2015
0.418,2056
0.419,2024
0.42,2047
0.421,2047
0.422,2046
0.423,2048
0.424,2019
0.425,2051
0.426,2021
0.427,2051
0.428,2010
0.429,2046
0.43,2049
0.431,2029
0.432,2058
0.433,2029
0.434,2052
0.435,2026
0.436,2061
0.437,2028
0.438,2047
0.439,2059
0.44,2021
0.441,2051
0.442,2025
0.443,2055
0.444,2018
0.445,2043
0.446,2047
0.447,2054
0.448,2027
0.449,2050
0.45,2031
0.451,2059
0.452,2015
0.453,2058
0.454,2014
0.455,2057
0.456,2028
0.457,2045
0.458,2050
0.459,2026
0.46,2052
0.461,2020
0.462,2049
0.463,2026
0.464,2054
0.465,2024
0.466,2053
0.467,2018
0.468,2049
0.469,2025
0.47,2054
0.471,2023
0.472,2057
0.473,2017
0.474,2050
0.475,2023
0.476,2049
0.477,2019
0.478,2059
0.479,2017
0.48,2042
0.481,2045
0.482,2044
0.483,2050
0.484,2026
0.485,2055
0.486,2041
0.487,2050
0.488,2019
0.489,2051
0.49,2015
0.491,2052
0.492,2022
0.493,2053
0.494,2020
0.495,2046
0.496,2043
0.497,2056
0.498,2024
0.499,2051
0.5,2016
0.501,2042
0.502,2056
0.503,2019
0.504,2048
0.505,2022
0.506,2052
0.507,2020
0.508,2045
0.509,2047
0.51,2050
0.511,2023
0.512,2044
0.513,2053
0.514,2032
0.515,2054
0.516,2024
0.517,2042
0.518,2054
0.519,2015
0.52,2038
0.521,2054
0.522,2021
0.523,2046
0.524,2052
0.525,2022
0.526,2055
0.527,2026
0.528,2047
0.529,2044
0.53,2050
0.531,2027
0.532,2050
0.533,2019
0.534,2046
0.535,2043
0.536,2052
0.537,2019
0.538,2047
0.539,2065
0.54,2019
0.541,2055
0.542,2019
0.543,2057
0.544,2016
0.545,2051
0.546,2016
0.547,2049
0.548,2027
0.549,2052
0.55,2026
0.551,2042
0.552,2045
0.553,2045
0.554,2052
0.555,2015
0.556,2046
0.557,2042
0.558,2059
0.559,2012
0.56,2054
0.561,2016
0.562,2050
0.563,2027
0.564,2057
0.565,2015
0.566,2047
0.567,2044
0.568,2055
0.569,2021
0.57,2062
0.571,2014
0.572,2040
0.573,2051
0.574,2018
0.575,2046
0.576,2047
