t,y
0,99
0.001,98
0.002,103
0.003,100
0.004,101
0.005,102
0.006,98
0.007,100
0.008,101
0.009,105
0.01,101
0.011,100
0.012,100
0.013,100
0.014,101
0.015,101
0.016,100
0.017,101
0.018,95
0.019,99
0.02,100
0.021,100
0.022,103
0.023,100
0.024,101
0.025,101
0.026,102
0.027,101
0.028,104
0.029,100
0.03,100
0.031,100
0.032,100
0.033,99
0.034,100
0.035,105
0.036,99
0.037,100
0.038,101
0.039,98
0.04,95
0.041,100
0.042,100
0.043,100
0.044,95
0.045,96
0.046,102
0.047,93
0.048,102
0.049,94
0.05,100
0.051,104
0.052,100
0.053,98
0.054,95
0.055,104
0.056,94
0.057,101
0.058,100
0.059,105
0.06,100
0.061,99
0.062,107
0.063,96
0.064,101
0.065,100
0.066,99
0.067,101
0.068,100
0.069,99
0.07,100
0.071,101
0.072,101
0.073,102
0.074,102
0.075,100
0.076,98
0.077,100
0.078,100
0.079,100
0.08,100
0.081,100
0.082,100
0.083,102
0.084,102
0.085,94
0.086,99
0.087,101
0.088,99
0.089,99
0.09,100
0.091,100
0.092,99
0.093,100
0.094,101
0.095,100
0.096,100
0.097,102
0.098,96
0.099,100
0.1,102
0.101,99
0.102,100
0.103,101
0.104,101
0.105,94
0.106,99
0.107,100
0.108,100
0.109,99
0.11,100
0.111,106
0.112,100
0.113,99
0.114,100
0.115,97
0.116,99
0.117,100
0.118,96
0.119,100
0.12,96
0.121,99
0.122,101
0.123,94
0.124,100
0.125,103
0.126,99
0.127,101
0.128,100
0.129,100
0.13,100
0.131,100
0.132,98
0.133,100
0.134,100
0.135,96
0.136,99
0.137,100
0.138,100
0.139,101
0.14,99
0.141,101
0.142,101
0.143,99
0.144,94
0.145,96
0.146,101
0.147,106
0.148,100
0.149,99
0.15,100
0.151,100
0.152,101
0.153,100
0.154,99
0.155,101
0.156,100
0.157,104
0.158,99
0.159,103
0.16,103
0.161,99
0.162,103
0.163,101
0.164,100
0.165,101
0.166,100
0.167,99
0.168,100
0.169,101
0.17,106
0.171,99
0.172,96
0.173,95
0.174,101
0.175,99
0.176,102
0.177,99
0.178,99
0.179,99
0.18,99
0.181,100
0.182,100
0.183,101
0.184,99
0.185,97
0.186,102
0.187,100
0.188,100
0.189,100
0.19,99
0.191,99
0.192,100
0.193,100
0.194,96
0.195,100
0.196,101
0.197,99
0.198,101
0.199,100
0.2,100
0.201,100
0.202,101
0.203,100
0.204,100
0.205,100
0.206,100
0.207,104
0.208,101
0.209,101
0.21,97
0.211,100
0.212,95
0.213,96
0.214,100
0.215,100
0.216,101
0.217,94
0.218,96
0.219,101
0.22,96
0.221,99
0.222,99
0.223,107
0.224,101
0.225,96
0.226,101
0.227,101
0.228,104
0.229,100
0.23,100
0.231,101
0.232,100
0.233,101
0.234,100
0.235,100
0.236,100
0.237,101
0.238,99
0.239,100
0.24,103
0.241,100
0.242,100
0.243,99
0.244,101
0.245,98
0.246,99
0.247,101
0.248,100
0.249,100
0.25,100
0.251,100
0.252,103
0.253,100
0.254,100
0.255,100
0.256,100
0.257,101
0.258,100
0.259,96
0.26,99
0.261,100
0.262,102
0.263,100
0.264,99
0.265,99
0.266,100
0.267,103
0.268,100
0.269,99
0.27,103
0.271,101
0.272,100
0.273,99
0.274,100
0.275,100
0.276,100
0.277,100
0.278,99
0.279,98
0.28,100
0.281,100
0.282,100
0.283,101
0.284,101
0.285,97
0.286,99
0.287,101
0.288,100
0.289,100
0.29,101
0.291,96
0.292,100
0.293,103
0.294,100
0.295,100
0.296,100
0.297,102
0.298,101
0.299,105
0.3,100
0.301,96
0.302,100
0.303,101
0.304,102
0.305,99
0.306,100
0.307,102
0.308,102
0.309,100
0.31,99
0.311,100
0.312,100
0.313,98
0.314,101
0.315,100
0.316,99
0.317,101
0.318,99
0.319,99
0.32,100
0.321,100
0.322,101
0.323,104
0.324,101
0.325,98
0.326,95
0.327,100
0.328,99
0.329,104
0.33,99
0.331,100
0.332,101
0.333,101
0.334,100
0.335,100
0.336,101
0.337,99
0.338,101
0.339,96
0.34,100
0.341,100
0.342,94
0.343,101
0.344,99
0.345,104
0.346,104
0.347,100
0.348,101
0.349,100
0.35,99
0.351,101
0.352,100
0.353,100
0.354,100
0.355,101
0.356,100
0.357,104
0.358,102
0.359,100
0.36,100
0.361,99
0.362,100
0.363,102
0.364,101
0.365,101
0.366,101
0.367,100
0.368,99
0.369,101
0.37,100
0.371,100
0.372,99
0.373,99
0.374,102
0.375,99
0.376,99
0.377,94
0.378,101
0.379,100
0.38,98
0.381,100
0.382,100
0.383,100
0.384,101
0.385,101
0.386,100
0.387,96
0.388,100
0.389,100
0.39,100
0.391,101
0.392,100
0.393,100
0.394,100
0.395,101
0.396,101
0.397,94
0.398,99
0.399,99
0.4,99
0.401,99
0.402,102
0.403,100
0.404,97
0.405,99
0.406,101
0.407,99
0.408,107
0.409,99
0.41,95
0.411,101
0.412,102
0.413,100
0.414,100
0.415,100
0.416,100
0.417,100
0.418,100
0.419,100
0.42,101
0.421,101
0.422,100
