t,y
0,4065
0.001,4065
0.002,4069
0.003,4065
0.004,4065
0.005,4065
0.006,4071
0.007,4063
0.008,4067
0.009,4068
0.01,4066
0.011,4060
0.012,4066
0.013,4066
0.014,4065
0.015,4064
0.016,4065
0.017,4065
0.018,4065
0.019,4064
0.02,4066
0.021,4066
0.022,4073
0.023,4061
0.024,4064
0.025,4065
0.026,4067
0.027,4065
0.028,4064
0.029,4065
0.03,4066
0.031,4064
0.032,4064
0.033,4066
0.034,4065
0.035,4067
0.036,4061
0.037,4064
0.038,4066
0.039,4059
0.04,4065
0.041,4066
0.042,4063
0.043,4067
0.044,4065
0.045,4066
0.046,4071
0.047,4065
0.048,4067
0.049,4065
0.05,4065
0.051,4064
0.052,4065
0.053,4065
0.054,4066
0.055,4065
0.056,4066
0.057,4065
0.058,4065
0.059,4065
0.06,4066
0.061,4065
0.062,4067
0.063,4063
0.064,4064
0.065,4065
0.066,4066
0.067,4065
0.068,4065
0.069,4065
0.07,4058
0.071,4066
0.072,4066
0.073,4066
0.074,4067
0.075,4065
0.076,4065
0.077,4066
0.078,4072
0.079,4067
0.08,4063
0.081,4065
0.082,4067
0.083,4063
0.084,4066
0.085,4065
0.086,4065
0.087,4066
0.088,4059
0.089,4066
0.09,4064
0.091,4066
0.092,4065
0.093,4065
0.094,4066
0.095,4065
0.096,4065
0.097,4065
0.098,4067
0.099,4065
0.1,4066
0.101,4062
0.102,4065
0.103,4066
0.104,4067
0.105,4066
0.106,4066
0.107,4065
0.108,4061
0.109,4066
0.11,4067
0.111,4065
0.112,4065
0.113,4065
0.114,4065
0.115,4066
0.116,4063
0.117,4060
0.118,4061
0.119,4066
0.12,4063
0.121,4065
0.122,4065
0.123,4064
0.124,4066
0.125,4066
0.126,4065
0.127,4065
0.128,4065
0.129,4066
0.13,4066
0.131,4065
0.132,4066
0.133,4063
0.134,4066
0.135,4066
0.136,4065
0.137,4066
0.138,4065
0.139,4065
0.14,4066
0.141,4065
0.142,4065
0.143,4066
0.144,4067
0.145,4064
0.146,4064
0.147,4065
0.148,4066
0.149,4067
0.15,4066
0.151,4064
0.152,4066
0.153,4067
0.154,4066
0.155,4063
0.156,4066
0.157,4064
0.158,4069
0.159,4059
0.16,4065
0.161,4058
0.162,4065
0.163,4064
0.164,4064
0.165,4065
0.166,4067
0.167,4066
0.168,4063
0.169,4066
0.17,4066
0.171,4066
0.172,4064
0.173,4064
0.174,4065
0.175,4066
0.176,4056
0.177,4066
0.178,4059
0.179,4064
0.18,4063
0.181,4064
0.182,4065
0.183,4066
0.184,4065
0.185,4066
0.186,4065
0.187,4066
0.188,4063
0.189,4066
0.19,4065
0.191,4065
0.192,4066
0.193,4064
0.194,4065
0.195,4066
0.196,4064
0.197,4065
0.198,4066
0.199,4066
0.2,4065
0.201,4066
0.202,4065
0.203,4066
0.204,4065
0.205,4065
0.206,4066
0.207,4065
0.208,4065
0.209,4066
0.21,4065
0.211,4066
0.212,4066
0.213,4065
0.214,4065
0.215,4066
0.216,4067
0.217,4065
0.218,4064
0.219,4066
0.22,4065
0.221,4066
0.222,4066
0.223,4060
0.224,4065
0.225,4066
0.226,4065
0.227,4063
0.228,4063
0.229,4069
0.23,4064
0.231,4066
0.232,4063
0.233,4065
0.234,4065
0.235,4067
0.236,4065
0.237,4064
0.238,4064
0.239,4065
0.24,4066
0.241,4067
0.242,4066
0.243,4067
0.244,4070
0.245,4065
0.246,4064
0.247,4065
0.248,4069
0.249,4065
0.25,4065
0.251,4066
0.252,4065
0.253,4066
0.254,4068
0.255,4065
0.256,4064
0.257,4066
0.258,4066
0.259,4066
0.26,4065
0.261,4066
0.262,4064
0.263,4067
0.264,4065
0.265,4067
0.266,4064
0.267,4066
0.268,4067
0.269,4070
0.27,4065
0.271,4066
0.272,4064
0.273,4069
0.274,4066
0.275,4065
0.276,4065
0.277,4066
0.278,4065
0.279,4064
0.28,4066
0.281,4065
0.282,4071
0.283,4065
0.284,4065
0.285,4067
0.286,4068
0.287,4066
0.288,4065
0.289,4064
0.29,4064
0.291,4065
0.292,4065
0.293,4058
0.294,4065
0.295,4065
0.296,4065
0.297,4066
0.298,4066
0.299,4064
0.3,4065
0.301,4066
0.302,4066
0.303,4066
0.304,4059
0.305,4066
0.306,4066
0.307,4064
0.308,4065
0.309,4067
0.31,4063
0.311,4066
0.312,4066
0.313,4066
0.314,4065
0.315,4061
0.316,4066
0.317,4066
0.318,4066
0.319,4065
0.32,4060
0.321,4065
0.322,4069
0.323,4064
0.324,4066
0.325,4065
0.326,4066
0.327,4066
0.328,4066
0.329,4065
0.33,4065
0.331,4065
0.332,4065
0.333,4064
0.334,4064
0.335,4065
0.336,4065
0.337,4068
0.338,4065
0.339,4068
0.34,4066
0.341,4065
0.342,4066
0.343,4065
0.344,4066
0.345,4066
0.346,4066
0.347,4066
0.348,4065
0.349,4066
0.35,4065
0.351,4066
0.352,4069
0.353,4064
0.354,4066
0.355,4065
0.356,4068
0.357,4066
0.358,4059
0.359,4072
0.36,4063
0.361,4065
0.362,4064
0.363,4066
0.364,4060
0.365,4066
0.366,4067
0.367,4067
0.368,4065
0.369,4063
0.37,4067
0.371,4065
0.372,4063
0.373,4065
0.374,4066
0.375,4068
0.376,4066
0.377,4065
0.378,4065
0.379,4067
0.38,4065
0.381,4064
0.382,4064
0.383,4065
0.384,4071
0.385,4066
0.386,4065
0.387,4067
0.388,4066
0.389,4066
0.39,4065
0.391,4065
0.392,4064
0.393,4065
0.394,4067
0.395,4069
0.396,4059
0.397,4064
0.398,4067
0.399,4070
0.4,4071
0.401,4064
0.402,4064
0.403,4067
0.404,4066
0.405,4063
0.406,4066
0.407,4065
0.408,4059
0.409,4066
0.41,4068
0.411,4066
0.412,4066
0.413,4066
0.414,4065
0.415,4065
0.416,4066
0.417,4065
0.418,4066
0.419,4065
0.42,4066
0.421,4065
0.422,4065
0.423,4066
0.424,4071
0.425,4065
0.426,4065
0.427,4063
0.428,4065
0.429,4066
0.43,4063
0.431,4063
0.432,4063
0.433,4066
0.434,4066
0.435,4065
0.436,4063
0.437,4064
0.438,4066
0.439,4065
0.44,4071
0.441,4065
0.442,4065
0.443,4066
0.444,4065
0.445,4067
0.446,4067
0.447,4064
0.448,4065
0.449,4065
0.45,4065
0.451,4065
0.452,4066
0.453,4065
0.454,4065
0.455,4065
