t,y
0,4063
0.001,4065
0.002,4063
0.003,4065
0.004,4065
0.005,4063
0.006,4064
0.007,4063
0.008,4062
0.009,4063
0.01,4059
0.011,4064
0.012,4064
0.013,4064
0.014,4063
0.015,4065
0.016,4064
0.017,4065
0.018,4064
0.019,4063
0.02,4064
0.021,4064
0.022,4063
0.023,4059
0.024,4066
0.025,4064
0.026,4065
0.027,4069
0.028,4065
0.029,4065
0.03,4065
0.031,4063
0.032,4066
0.033,4065
0.034,4067
0.035,4063
0.036,4064
0.037,4063
0.038,4065
0.039,4066
0.04,4064
0.041,4064
0.042,4070
0.043,4066
0.044,4064
0.045,4064
0.046,4064
0.047,4064
0.048,4069
0.049,4066
0.05,4063
0.051,4066
0.052,4064
0.053,4064
0.054,4063
0.055,4065
0.056,4065
0.057,4061
0.058,4066
0.059,4063
0.06,4065
0.061,4064
0.062,4063
0.063,4065
0.064,4069
0.065,4071
0.066,4063
0.067,4064
0.068,4064
0.069,4063
0.07,4070
0.071,4063
0.072,4066
0.073,4065
0.074,4064
0.075,4065
0.076,4063
0.077,4064
0.078,4063
0.079,4065
0.08,4065
0.081,4063
0.082,4065
0.083,4062
0.084,4065
0.085,4062
0.086,4065
0.087,4064
0.088,4063
0.089,4064
0.09,4065
0.091,4071
0.092,4066
0.093,4065
0.094,4065
0.095,4063
0.096,4064
0.097,4065
0.098,4064
0.099,4063
0.1,4060
0.101,4065
0.102,4061
0.103,4063
0.104,4065
0.105,4064
0.106,4070
0.107,4062
0.108,4064
0.109,4065
0.11,4064
0.111,4064
0.112,4065
0.113,4064
0.114,4064
0.115,4063
0.116,4064
0.117,4061
0.118,4066
0.119,4065
0.12,4064
0.121,4066
0.122,4065
0.123,4061
0.124,4063
0.125,4063
0.126,4063
0.127,4064
0.128,4062
0.129,4065
0.13,4065
0.131,4060
0.132,4065
0.133,4063
0.134,4065
0.135,4070
0.136,4065
0.137,4063
0.138,4064
0.139,4064
0.14,4063
0.141,4065
0.142,4066
0.143,4066
0.144,4062
0.145,4063
0.146,4065
0.147,4065
0.148,4065
0.149,4065
0.15,4063
0.151,4064
0.152,4059
0.153,4063
0.154,4070
0.155,4064
0.156,4064
0.157,4064
0.158,4059
0.159,4065
0.16,4064
0.161,4065
0.162,4064
0.163,4069
0.164,4064
0.165,4063
0.166,4066
0.167,4064
0.168,4064
0.169,4062
0.17,4063
0.171,4064
