t,y
0,3124
0.001,3121
0.002,3085
0.003,3103
0.004,3082
0.005,3085
0.006,3080
0.007,3087
0.008,3094
0.009,3090
0.01,3092
0.011,3091
0.012,3102
0.013,3083
0.014,3060
0.015,3086
0.016,3091
0.017,3087
0.018,3083
0.019,3089
0.02,3094
0.021,3077
0.022,3100
0.023,3088
0.024,3082
0.025,3080
0.026,3082
0.027,3066
0.028,3072
0.029,3061
0.03,3064
0.031,3059
0.032,3059
0.033,3064
0.034,3060
0.035,3054
0.036,3069
0.037,3065
0.038,3064
0.039,3074
0.04,3065
0.041,3061
0.042,3072
0.043,3057
0.044,3094
0.045,3054
0.046,3065
0.047,3056
0.048,3062
0.049,3058
0.05,3062
0.051,3057
0.052,3066
0.053,3063
0.054,3062
0.055,3070
0.056,3062
0.057,3057
0.058,3067
0.059,3057
0.06,3068
0.061,3065
0.062,3066
0.063,3057
0.064,3058
0.065,3064
0.066,3068
0.067,3068
0.068,3062
0.069,3067
0.07,3063
0.071,3060
0.072,3059
0.073,3067
0.074,3064
0.075,3055
0.076,3056
0.077,3072
0.078,3051
0.079,3076
0.08,3070
0.081,3064
0.082,3058
0.083,3063
0.084,3059
0.085,3076
0.086,3073
0.087,3069
0.088,3063
0.089,3067
0.09,3064
0.091,3073
0.092,3068
0.093,3069
0.094,3064
0.095,3066
0.096,3059
0.097,3068
0.098,3062
0.099,3068
0.1,3069
0.101,3076
0.102,3074
0.103,3054
0.104,3056
0.105,3053
0.106,3062
0.107,3070
0.108,3074
0.109,3072
0.11,3064
0.111,3063
0.112,3068
0.113,3088
0.114,3058
0.115,3063
0.116,3065
0.117,3057
0.118,3063
0.119,3062
0.12,3055
0.121,3068
0.122,3061
0.123,3070
0.124,3063
0.125,3063
0.126,3062
0.127,3068
0.128,3063
0.129,3069
0.13,3066
0.131,3066
0.132,3073
0.133,3055
0.134,3066
0.135,3061
0.136,3066
0.137,3070
0.138,3057
0.139,3067
0.14,3061
0.141,3056
0.142,3069
0.143,3060
0.144,3074
0.145,3062
0.146,3062
0.147,3059
0.148,3095
0.149,3066
0.15,3062
0.151,3058
0.152,3062
0.153,3072
0.154,3066
0.155,3068
0.156,3059
0.157,3068
0.158,3072
0.159,3062
0.16,3062
0.161,3062
0.162,3058
0.163,3066
0.164,3059
0.165,3060
0.166,3069
0.167,3065
0.168,3062
0.169,3074
0.17,3068
0.171,3067
0.172,3067
0.173,3061
0.174,3070
0.175,3058
0.176,3059
0.177,3070
0.178,3062
0.179,3060
0.18,3049
0.181,3056
0.182,3092
0.183,3061
0.184,3058
0.185,3068
0.186,3059
0.187,3067
0.188,3062
0.189,3066
0.19,3060
0.191,3067
0.192,3065
0.193,3074
0.194,3068
0.195,3067
0.196,3068
0.197,3069
0.198,3061
0.199,3069
0.2,3058
0.201,3061
0.202,3056
0.203,3072
0.204,3064
0.205,3061
0.206,3072
0.207,3063
0.208,3076
0.209,3058
0.21,3060
0.211,3062
0.212,3067
0.213,3065
0.214,3053
0.215,3056
0.216,3086
0.217,3056
0.218,3064
0.219,3069
0.22,3056
0.221,3072
0.222,3061
0.223,3062
0.224,3066
0.225,3073
0.226,3055
0.227,3063
0.228,3065
0.229,3063
0.23,3068
0.231,3063
0.232,3061
0.233,3066
0.234,3058
0.235,3065
0.236,3073
0.237,3066
0.238,3059
0.239,3069
0.24,3055
0.241,3069
0.242,3063
0.243,3060
0.244,3060
0.245,3054
0.246,3069
0.247,3067
0.248,3072
0.249,3059
0.25,3057
0.251,3065
0.252,3080
0.253,3056
0.254,3066
0.255,3062
0.256,3062
0.257,3069
0.258,3064
0.259,3063
0.26,3064
0.261,3059
0.262,3062
0.263,3060
0.264,3067
