t,y
0,2152
0.001,2160
0.002,2138
0.003,2149
0.004,2115
0.005,2141
0.006,2119
0.007,2134
0.008,2133
0.009,2135
0.01,2127
0.011,2137
0.012,2125
0.013,2136
0.014,2131
0.015,2126
0.016,2128
0.017,2133
0.018,2129
0.019,2137
0.02,2130
0.021,2139
0.022,2134
0.023,2109
0.024,2128
0.025,2134
0.026,2136
0.027,2112
0.028,2108
0.029,2112
0.03,2099
0.031,2099
0.032,2096
0.033,2102
0.034,2100
0.035,2108
0.036,2108
0.037,2105
0.038,2102
0.039,2106
0.04,2102
0.041,2103
0.042,2106
0.043,2106
0.044,2109
0.045,2119
0.046,2107
0.047,2103
0.048,2109
0.049,2107
0.05,2112
0.051,2108
0.052,2098
0.053,2096
0.054,2115
0.055,2104
0.056,2110
0.057,2106
0.058,2103
0.059,2108
0.06,2102
0.061,2110
0.062,2101
0.063,2103
0.064,2115
0.065,2106
0.066,2098
0.067,2097
0.068,2118
0.069,2109
0.07,2108
0.071,2106
0.072,2101
0.073,2107
0.074,2109
0.075,2113
0.076,2118
0.077,2117
0.078,2108
0.079,2105
0.08,2109
0.081,2112
0.082,2113
0.083,2121
0.084,2108
0.085,2118
0.086,2102
0.087,2100
0.088,2103
0.089,2114
0.09,2111
0.091,2102
0.092,2094
0.093,2101
0.094,2103
0.095,2112
0.096,2099
0.097,2107
0.098,2109
0.099,2113
0.1,2115
0.101,2104
0.102,2110
0.103,2106
0.104,2113
0.105,2105
0.106,2102
0.107,2110
0.108,2110
0.109,2117
0.11,2110
0.111,2102
0.112,2100
0.113,2113
0.114,2110
0.115,2107
0.116,2104
0.117,2114
0.118,2098
0.119,2102
0.12,2130
0.121,2112
0.122,2098
0.123,2101
0.124,2116
0.125,2104
0.126,2110
0.127,2104
0.128,2104
0.129,2102
0.13,2107
0.131,2106
0.132,2110
0.133,2104
0.134,2104
0.135,2105
0.136,2103
0.137,2106
0.138,2113
0.139,2104
0.14,2110
0.141,2106
0.142,2103
0.143,2111
0.144,2113
0.145,2108
0.146,2103
0.147,2103
0.148,2112
0.149,2107
0.15,2103
0.151,2115
0.152,2102
0.153,2101
0.154,2112
0.155,2110
0.156,2107
0.157,2106
0.158,2106
0.159,2118
0.16,2103
0.161,2104
0.162,2120
0.163,2107
0.164,2116
0.165,2096
0.166,2104
0.167,2103
0.168,2111
0.169,2108
0.17,2103
0.171,2110
0.172,2110
0.173,2105
0.174,2102
0.175,2105
0.176,2106
0.177,2102
0.178,2105
0.179,2117
0.18,2110
0.181,2099
0.182,2110
0.183,2097
0.184,2106
0.185,2119
0.186,2095
0.187,2107
0.188,2114
0.189,2110
0.19,2101
0.191,2110
0.192,2106
0.193,2111
0.194,2111
0.195,2101
0.196,2135
0.197,2100
0.198,2100
0.199,2102
0.2,2099
0.201,2106
0.202,2111
0.203,2112
0.204,2110
0.205,2113
0.206,2107
0.207,2103
0.208,2104
0.209,2111
0.21,2103
0.211,2107
0.212,2103
0.213,2107
0.214,2113
0.215,2111
0.216,2111
0.217,2103
0.218,2102
0.219,2116
0.22,2107
0.221,2100
0.222,2115
0.223,2101
0.224,2118
0.225,2099
0.226,2104
0.227,2112
0.228,2105
0.229,2100
0.23,2104
0.231,2116
0.232,2110
0.233,2112
0.234,2108
0.235,2098
0.236,2114
0.237,2102
0.238,2102
0.239,2102
0.24,2112
0.241,2100
0.242,2112
0.243,2104
0.244,2110
0.245,2104
0.246,2107
0.247,2101
0.248,2105
0.249,2101
0.25,2097
0.251,2103
0.252,2114
0.253,2105
0.254,2115
0.255,2100
0.256,2120
0.257,2106
0.258,2100
0.259,2112
0.26,2106
0.261,2113
0.262,2117
0.263,2100
0.264,2106
0.265,2106
0.266,2111
0.267,2102
0.268,2112
0.269,2106
0.27,2100
0.271,2128
0.272,2108
0.273,2101
0.274,2112
0.275,2098
0.276,2114
0.277,2113
0.278,2107
0.279,2106
0.28,2105
0.281,2106
0.282,2107
0.283,2098
0.284,2110
0.285,2102
0.286,2106
0.287,2112
0.288,2100
0.289,2103
0.29,2103
0.291,2096
0.292,2105
0.293,2102
0.294,2111
0.295,2106
0.296,2113
0.297,2102
0.298,2110
0.299,2112
0.3,2103
0.301,2114
0.302,2101
0.303,2112
0.304,2117
0.305,2108
0.306,2104
0.307,2098
