t,y
0,4066
0.001,4066
0.002,4063
0.003,4065
0.004,4068
0.005,4065
0.006,4066
0.007,4065
0.008,4066
0.009,4066
0.01,4065
0.011,4066
0.012,4063
0.013,4067
0.014,4066
0.015,4065
0.016,4065
0.017,4064
0.018,4061
0.019,4066
0.02,4065
0.021,4065
0.022,4066
0.023,4067
0.024,4066
0.025,4065
0.026,4072
0.027,4066
0.028,4065
0.029,4066
0.03,4066
0.031,4066
0.032,4064
0.033,4065
0.034,4064
0.035,4067
0.036,4066
0.037,4065
0.038,4067
0.039,4063
0.04,4067
0.041,4059
0.042,4065
0.043,4067
0.044,4067
0.045,4067
0.046,4066
0.047,4065
0.048,4065
0.049,4066
0.05,4065
0.051,4065
0.052,4066
0.053,4066
0.054,4063
0.055,4065
0.056,4058
0.057,4066
0.058,4073
0.059,4065
0.06,4067
0.061,4066
0.062,4071
0.063,4065
0.064,4065
0.065,4065
0.066,4065
0.067,4060
0.068,4065
0.069,4066
0.07,4064
0.071,4066
0.072,4065
0.073,4065
0.074,4066
0.075,4066
0.076,4065
0.077,4065
0.078,4067
0.079,4065
0.08,4065
0.081,4061
0.082,4065
0.083,4065
0.084,4065
0.085,4067
0.086,4066
0.087,4065
0.088,4066
0.089,4066
0.09,4063
0.091,4065
0.092,4066
0.093,4066
0.094,4066
0.095,4065
0.096,4068
0.097,4065
0.098,4063
0.099,4060
0.1,4070
0.101,4064
0.102,4065
0.103,4066
0.104,4066
0.105,4066
0.106,4065
0.107,4064
0.108,4064
0.109,4065
0.11,4066
0.111,4063
0.112,4064
0.113,4065
0.114,4067
0.115,4065
0.116,4065
0.117,4067
0.118,4066
0.119,4066
0.12,4066
0.121,4067
0.122,4066
0.123,4067
0.124,4064
0.125,4067
0.126,4065
0.127,4066
0.128,4065
0.129,4065
0.13,4068
0.131,4072
0.132,4066
0.133,4064
0.134,4066
0.135,4064
0.136,4066
0.137,4065
0.138,4065
0.139,4069
0.14,4065
0.141,4073
0.142,4063
0.143,4067
0.144,4068
0.145,4065
0.146,4066
0.147,4061
0.148,4065
0.149,4066
0.15,4063
0.151,4065
0.152,4064
0.153,4062
0.154,4066
0.155,4066
0.156,4067
0.157,4065
0.158,4067
0.159,4066
0.16,4066
0.161,4066
0.162,4066
0.163,4066
0.164,4065
0.165,4065
0.166,4066
0.167,4067
0.168,4067
0.169,4065
0.17,4066
0.171,4067
0.172,4065
0.173,4066
0.174,4065
0.175,4067
0.176,4061
0.177,4065
0.178,4065
0.179,4065
0.18,4059
0.181,4066
0.182,4062
0.183,4066
0.184,4065
0.185,4065
0.186,4067
0.187,4073
0.188,4065
0.189,4059
0.19,4065
0.191,4066
0.192,4066
0.193,4067
0.194,4065
0.195,4066
0.196,4065
0.197,4066
0.198,4064
0.199,4067
0.2,4064
0.201,4066
0.202,4070
0.203,4065
0.204,4066
0.205,4066
0.206,4067
0.207,4065
0.208,4066
0.209,4068
0.21,4065
0.211,4067
0.212,4067
0.213,4067
0.214,4066
0.215,4064
0.216,4067
0.217,4064
0.218,4065
0.219,4065
0.22,4065
0.221,4066
0.222,4066
0.223,4066
0.224,4066
0.225,4065
0.226,4066
0.227,4066
0.228,4071
0.229,4066
0.23,4065
0.231,4067
0.232,4064
0.233,4066
0.234,4065
0.235,4067
0.236,4065
0.237,4064
0.238,4065
0.239,4066
0.24,4065
0.241,4064
0.242,4067
0.243,4060
0.244,4065
0.245,4059
0.246,4061
0.247,4066
0.248,4065
0.249,4064
0.25,4066
0.251,4065
0.252,4064
0.253,4066
0.254,4069
0.255,4064
0.256,4066
0.257,4066
0.258,4070
0.259,4066
0.26,4065
0.261,4066
0.262,4064
0.263,4065
0.264,4069
0.265,4066
0.266,4068
0.267,4066
0.268,4065
0.269,4065
0.27,4067
0.271,4071
0.272,4064
0.273,4066
0.274,4066
0.275,4066
0.276,4064
0.277,4065
0.278,4070
0.279,4065
0.28,4066
0.281,4067
0.282,4067
0.283,4064
0.284,4066
0.285,4066
0.286,4067
0.287,4067
0.288,4059
0.289,4065
0.29,4066
0.291,4066
0.292,4062
0.293,4066
0.294,4065
0.295,4066
0.296,4067
0.297,4066
0.298,4066
0.299,4065
0.3,4065
0.301,4065
0.302,4066
0.303,4066
0.304,4066
0.305,4066
0.306,4065
0.307,4066
0.308,4066
0.309,4073
0.31,4066
0.311,4065
0.312,4066
0.313,4066
0.314,4066
0.315,4066
0.316,4066
0.317,4066
0.318,4067
0.319,4065
0.32,4066
0.321,4063
0.322,4059
0.323,4065
0.324,4066
0.325,4064
0.326,4064
0.327,4066
0.328,4066
0.329,4065
0.33,4064
0.331,4066
0.332,4065
0.333,4065
0.334,4065
0.335,4063
0.336,4060
0.337,4066
0.338,4065
0.339,4069
0.34,4066
0.341,4064
0.342,4064
0.343,4066
0.344,4066
0.345,4065
0.346,4066
0.347,4065
0.348,4066
0.349,4066
0.35,4066
0.351,4067
0.352,4063
0.353,4066
0.354,4066
0.355,4066
0.356,4066
0.357,4065
0.358,4064
0.359,4067
0.36,4064
0.361,4059
0.362,4071
0.363,4065
0.364,4065
0.365,4065
0.366,4063
0.367,4065
0.368,4063
0.369,4065
0.37,4066
0.371,4066
0.372,4067
0.373,4065
0.374,4064
0.375,4066
0.376,4066
0.377,4067
0.378,4067
0.379,4066
0.38,4065
0.381,4065
0.382,4066
0.383,4057
0.384,4066
0.385,4065
0.386,4066
0.387,4061
0.388,4065
0.389,4066
0.39,4066
0.391,4066
0.392,4066
0.393,4065
0.394,4065
0.395,4066
0.396,4070
0.397,4067
0.398,4065
0.399,4065
0.4,4066
0.401,4066
0.402,4066
0.403,4063
0.404,4066
0.405,4064
0.406,4065
0.407,4066
0.408,4065
0.409,4065
0.41,4066
0.411,4066
0.412,4065
0.413,4066
0.414,4064
0.415,4066
0.416,4065
0.417,4066
0.418,4063
0.419,4066
0.42,4065
0.421,4071
0.422,4066
0.423,4065
0.424,4065
0.425,4066
0.426,4066
0.427,4066
0.428,4065
0.429,4067
0.43,4067
0.431,4066
0.432,4074
0.433,4061
0.434,4066
0.435,4063
0.436,4065
0.437,4065
0.438,4065
0.439,4063
0.44,4064
0.441,4061
0.442,4065
0.443,4064
0.444,4065
0.445,4065
0.446,4066
0.447,4063
0.448,4065
0.449,4067
0.45,4065
0.451,4065
0.452,4063
0.453,4065
0.454,4059
0.455,4064
0.456,4065
0.457,4066
0.458,4063
0.459,4065
0.46,4067
0.461,4063
0.462,4064
0.463,4065
0.464,4066
0.465,4071
0.466,4066
0.467,4065
0.468,4066
0.469,4063
0.47,4071
0.471,4067
0.472,4066
0.473,4065
0.474,4061
0.475,4066
0.476,4071
0.477,4065
0.478,4062
0.479,4066
0.48,4067
0.481,4064
0.482,4062
0.483,4067
0.484,4062
0.485,4067
0.486,4062
0.487,4066
0.488,4066
0.489,4065
0.49,4066
0.491,4066
0.492,4066
0.493,4065
0.494,4063
0.495,4065
0.496,4072
0.497,4066
0.498,4066
0.499,4067
0.5,4065
0.501,4064
0.502,4063
0.503,4066
0.504,4070
0.505,4065
0.506,4067
0.507,4067
0.508,4065
0.509,4065
0.51,4066
0.511,4068
0.512,4067
0.513,4070
0.514,4066
0.515,4064
0.516,4064
0.517,4069
0.518,4066
0.519,4066
0.52,4065
0.521,4067
0.522,4066
0.523,4066
0.524,4068
0.525,4065
0.526,4064
0.527,4066
0.528,4066
0.529,4066
0.53,4070
0.531,4065
0.532,4065
0.533,4065
0.534,4062
0.535,4065
0.536,4063
0.537,4071
0.538,4067
0.539,4065
0.54,4067
0.541,4065
0.542,4065
0.543,4066
0.544,4064
0.545,4065
0.546,4066
0.547,4065
0.548,4071
0.549,4065
0.55,4065
0.551,4067
0.552,4061
0.553,4065
0.554,4065
0.555,4065
0.556,4066
0.557,4065
0.558,4065
0.559,4066
0.56,4065
0.561,4065
0.562,4066
0.563,4062
0.564,4059
0.565,4065
0.566,4060
0.567,4065
0.568,4066
0.569,4064
0.57,4067
0.571,4066
0.572,4066
0.573,4066
0.574,4066
0.575,4066
0.576,4066
0.577,4066
0.578,4066
0.579,4066
0.58,4066
0.581,4068
0.582,4066
0.583,4066
0.584,4066
0.585,4065
0.586,4066
0.587,4065
0.588,4067
0.589,4066
0.59,4065
0.591,4067
0.592,4066
0.593,4071
0.594,4065
