t_s,ADC_mean
0,2985.66666666667
0.001,2966
0.002,2925
0.003,2939.66666666667
0.004,2937.66666666667
0.005,2927
0.006,2924.33333333333
0.007,2929
0.008,2928
0.009,2930
0.01,2926.33333333333
0.011,2929
0.012,2949.66666666667
0.013,2924.66666666667
0.014,2927.33333333333
0.015,2928.33333333333
0.016,2922
0.017,2925.33333333333
0.018,2925
0.019,2929.33333333333
0.02,2925.66666666667
0.021,2933.66666666667
0.022,2943.33333333333
0.023,2923.33333333333
0.024,2927
0.025,2933.66666666667
0.026,2924.33333333333
0.027,2927.66666666667
0.028,2925
0.029,2924.33333333333
0.03,2925.66666666667
0.031,2920.33333333333
0.032,2924.33333333333
0.033,2935
0.034,2926.33333333333
0.035,2924.33333333333
0.036,2924
0.037,2924
0.038,2936.66666666667
0.039,2929.66666666667
0.04,2928.66666666667
0.041,2922
0.042,2926.66666666667
0.043,2925
0.044,2930
0.045,2923.66666666667
0.046,2920.66666666667
0.047,2926.66666666667
0.048,2936
0.049,2928
0.05,2925.33333333333
0.051,2923
0.052,2923.33333333333
0.053,2920.66666666667
0.054,2923.66666666667
0.055,2924
0.056,2921.33333333333
0.057,2923.33333333333
0.058,2928.66666666667
0.059,2926
0.06,2929.66666666667
0.061,2941.33333333333
0.062,2925.66666666667
0.063,2928
0.064,2928
0.065,2925.33333333333
0.066,2922.66666666667
0.067,2924.66666666667
0.068,2926
0.069,2928.66666666667
0.07,2928.66666666667
0.071,2941
0.072,2926.33333333333
0.073,2918.66666666667
0.074,2922.33333333333
0.075,2925
0.076,2923
0.077,2926
0.078,2923.33333333333
0.079,2927.66666666667
0.08,2926.33333333333
0.081,2928.33333333333
0.082,2926
0.083,2925.66666666667
0.084,2920.66666666667
0.085,2924.33333333333
0.086,2927
0.087,2930
0.088,2919
0.089,2922.66666666667
0.09,2930.33333333333
0.091,2922.33333333333
0.092,2927.33333333333
0.093,2921.66666666667
0.094,2923.33333333333
0.095,2926.66666666667
0.096,2923.66666666667
0.097,2930.33333333333
0.098,2931
0.099,2931.66666666667
0.1,2922.66666666667
0.101,2925
0.102,2926.33333333333
0.103,2928
0.104,2926.33333333333
0.105,2929.33333333333
0.106,2937
0.107,2928.66666666667
0.108,2925
0.109,2923.33333333333
0.11,2919.66666666667
0.111,2927.66666666667
0.112,2923.66666666667
0.113,2926.66666666667
0.114,2922.66666666667
0.115,2927
0.116,2926
0.117,2930.66666666667
0.118,2923.66666666667
0.119,2927.33333333333
0.12,2924
0.121,2923.66666666667
0.122,2923.66666666667
0.123,2924.66666666667
0.124,2922.66666666667
0.125,2939.33333333333
0.126,2924
0.127,2926.33333333333
0.128,2923
0.129,2930
0.13,2929.33333333333
0.131,2926
0.132,2922
