t_s,ADC_mean
0.415,2176.33333333333
0.416,2175
0.417,2174
0.418,2170.33333333333
0.419,2179.66666666667
0.42,2175.33333333333
0.421,2179
0.422,2173.33333333333
0.423,2177.33333333333
0.424,2180
0.425,2182.66666666667
0.426,2178.33333333333
0.427,2178
0.428,2180.33333333333
0.429,2175
0.43,2171
0.431,2168.66666666667
0.432,2176
0.433,2179.66666666667
0.434,2182
0.435,2180.33333333333
0.436,2176.33333333333
0.437,2181.33333333333
0.438,2175.66666666667
0.439,2175
0.44,2175
0.441,2190.33333333333
0.442,2173
0.443,2178
0.444,2176.33333333333
0.445,2174.33333333333
0.446,2175.66666666667
0.447,2174
0.448,2175
0.449,2172
0.45,2174.33333333333
0.451,2173.33333333333
0.452,2180.33333333333
0.453,2175
0.454,2174
0.455,2172.66666666667
0.456,2179.66666666667
0.457,2177.66666666667
0.458,2179
0.459,2173.66666666667
0.46,2176.33333333333
0.461,2172
0.462,2182
0.463,2178
0.464,2181.33333333333
0.465,2179.33333333333
0.466,2174.66666666667
0.467,2171
0.468,2174.66666666667
0.469,2174.33333333333
0.47,2177
0.471,2178.33333333333
0.472,2183
0.473,2176.66666666667
0.474,2191
0.475,2177.66666666667
0.476,2177.33333333333
0.477,2176
0.478,2177
0.479,2175
0.48,2177.33333333333
0.481,2176.33333333333
0.482,2179.33333333333
0.483,2176
0.484,2180.33333333333
0.485,2175
0.486,2177
0.487,2176
0.488,2177.33333333333
0.489,2177.66666666667
0.49,2179.33333333333
0.491,2179.33333333333
0.492,2179.33333333333
0.493,2183
0.494,2176.66666666667
0.495,2175.66666666667
0.496,2175.33333333333
0.497,2177.66666666667
0.498,2172
0.499,2188.66666666667
0.5,2174
0.501,2174.66666666667
0.502,2177.66666666667
0.503,2175
0.504,2175.33333333333
0.505,2180.33333333333
0.506,2175
0.507,2180.66666666667
0.508,2181.33333333333
0.509,2190.33333333333
0.51,2177.33333333333
0.511,2177.33333333333
0.512,2191
0.513,2176
0.514,2177
0.515,2177
0.516,2175.66666666667
0.517,2174.66666666667
0.518,2180.66666666667
0.519,2175
0.52,2177.66666666667
0.521,2177.66666666667
0.522,2175.66666666667
0.523,2176
0.524,2178.33333333333
0.525,2174.33333333333
0.526,2176.66666666667
0.527,2176.66666666667
0.528,2185.66666666667
0.529,2178.66666666667
