t,y
0,86
0.001,84
0.002,85
0.003,85
0.004,86
0.005,86
0.006,85
0.007,85
0.008,84
0.009,86
0.01,87
0.011,88
0.012,87
0.013,86
0.014,87
0.015,84
0.016,87
0.017,84
0.018,85
0.019,86
0.02,86
0.021,85
0.022,91
0.023,88
0.024,84
0.025,84
0.026,86
0.027,86
0.028,85
0.029,86
0.03,85
0.031,86
0.032,85
0.033,84
0.034,85
0.035,86
0.036,84
0.037,86
0.038,84
0.039,80
0.04,85
0.041,86
0.042,84
0.043,84
0.044,85
0.045,85
0.046,84
0.047,84
0.048,81
0.049,86
0.05,86
0.051,84
0.052,86
0.053,84
0.054,86
0.055,85
0.056,86
0.057,84
0.058,84
0.059,89
0.06,86
0.061,83
0.062,84
0.063,83
0.064,86
0.065,85
0.066,80
0.067,86
0.068,85
0.069,86
0.07,90
0.071,86
0.072,85
0.073,85
0.074,85
0.075,90
0.076,85
0.077,86
0.078,84
0.079,86
0.08,85
0.081,86
0.082,87
0.083,85
0.084,84
0.085,85
0.086,79
0.087,86
0.088,84
0.089,87
0.09,82
0.091,85
0.092,86
0.093,90
0.094,86
0.095,85
0.096,87
0.097,85
0.098,84
0.099,86
0.1,84
0.101,85
0.102,86
0.103,85
0.104,86
0.105,86
0.106,84
0.107,85
0.108,80
0.109,88
0.11,83
0.111,85
0.112,86
0.113,85
0.114,86
0.115,86
0.116,85
0.117,84
0.118,85
0.119,86
0.12,85
0.121,87
0.122,84
0.123,86
0.124,86
0.125,85
0.126,81
0.127,85
0.128,89
0.129,85
0.13,85
0.131,85
0.132,86
0.133,80
0.134,85
0.135,84
0.136,85
0.137,85
0.138,85
0.139,86
0.14,87
0.141,80
0.142,86
0.143,84
0.144,86
0.145,86
0.146,86
0.147,88
0.148,86
0.149,85
0.15,84
0.151,82
0.152,86
0.153,87
0.154,79
0.155,86
0.156,86
0.157,85
0.158,86
0.159,86
0.16,85
0.161,84
0.162,81
0.163,84
0.164,86
0.165,84
0.166,84
0.167,86
0.168,84
0.169,86
0.17,82
0.171,86
0.172,85
0.173,86
0.174,80
0.175,85
0.176,85
0.177,86
0.178,85
0.179,80
0.18,84
0.181,86
0.182,84
0.183,85
0.184,82
0.185,85
0.186,80
0.187,86
0.188,85
0.189,85
0.19,84
0.191,84
0.192,85
0.193,85
0.194,85
0.195,85
0.196,84
0.197,85
0.198,85
0.199,86
0.2,85
0.201,87
0.202,84
0.203,86
0.204,87
0.205,82
0.206,84
0.207,85
0.208,86
0.209,86
0.21,80
0.211,86
0.212,84
0.213,85
0.214,85
0.215,88
0.216,86
0.217,87
0.218,87
0.219,88
0.22,84
0.221,86
0.222,86
0.223,89
0.224,86
0.225,84
0.226,85
0.227,84
0.228,86
0.229,86
0.23,85
0.231,86
0.232,86
0.233,84
0.234,85
0.235,82
0.236,85
0.237,84
0.238,86
0.239,84
0.24,85
0.241,85
0.242,86
0.243,86
0.244,84
0.245,85
0.246,87
0.247,86
0.248,86
0.249,84
0.25,86
0.251,85
0.252,89
0.253,85
0.254,85
0.255,84
0.256,85
0.257,84
0.258,81
0.259,85
0.26,86
0.261,79
0.262,81
0.263,86
0.264,95
0.265,84
0.266,86
0.267,86
0.268,87
0.269,85
0.27,86
0.271,81
0.272,90
0.273,86
0.274,83
0.275,85
0.276,86
0.277,91
0.278,85
0.279,86
0.28,88
0.281,85
