t,y
0,1731
0.001,1747
0.002,1736
0.003,1750
0.004,1735
0.005,1715
0.006,1723
0.007,1739
0.008,1734
0.009,1728
0.01,1729
0.011,1731
0.012,1729
0.013,1733
0.014,1723
0.015,1733
0.016,1730
0.017,1744
0.018,1736
0.019,1732
0.02,1732
0.021,1740
0.022,1744
0.023,1735
0.024,1739
0.025,1735
0.026,1725
0.027,1739
0.028,1727
0.029,1723
0.03,1732
0.031,1735
0.032,1717
0.033,1716
0.034,1721
0.035,1737
0.036,1730
0.037,1717
0.038,1731
0.039,1727
0.04,1724
0.041,1715
0.042,1726
0.043,1736
0.044,1723
0.045,1739
0.046,1727
0.047,1724
0.048,1720
0.049,1720
0.05,1728
0.051,1721
0.052,1732
0.053,1727
0.054,1727
0.055,1731
0.056,1723
0.057,1729
0.058,1714
0.059,1719
0.06,1719
0.061,1728
0.062,1725
0.063,1733
0.064,1732
0.065,1722
0.066,1720
0.067,1729
0.068,1725
0.069,1730
0.07,1733
0.071,1727
0.072,1724
0.073,1722
0.074,1717
0.075,1725
0.076,1725
0.077,1722
0.078,1724
0.079,1733
0.08,1720
0.081,1729
0.082,1728
0.083,1722
0.084,1723
0.085,1731
0.086,1737
0.087,1722
0.088,1729
0.089,1729
0.09,1726
0.091,1730
0.092,1723
0.093,1724
0.094,1718
0.095,1732
0.096,1735
0.097,1723
0.098,1731
0.099,1722
0.1,1722
0.101,1731
0.102,1727
0.103,1719
0.104,1730
0.105,1731
0.106,1727
0.107,1721
0.108,1716
0.109,1720
0.11,1734
0.111,1726
0.112,1718
0.113,1733
0.114,1730
0.115,1726
0.116,1728
0.117,1721
0.118,1733
0.119,1734
0.12,1723
0.121,1716
0.122,1733
0.123,1727
0.124,1728
0.125,1727
0.126,1720
0.127,1730
0.128,1721
0.129,1717
0.13,1720
0.131,1731
0.132,1722
0.133,1722
0.134,1728
0.135,1719
0.136,1718
0.137,1725
0.138,1720
0.139,1729
0.14,1716
0.141,1723
0.142,1732
0.143,1731
0.144,1729
0.145,1723
0.146,1719
0.147,1726
0.148,1719
0.149,1724
0.15,1729
0.151,1731
0.152,1719
0.153,1727
0.154,1734
0.155,1722
0.156,1717
0.157,1718
0.158,1718
0.159,1731
0.16,1729
0.161,1727
0.162,1732
0.163,1726
0.164,1726
0.165,1727
0.166,1732
0.167,1725
0.168,1721
0.169,1730
0.17,1729
0.171,1723
0.172,1730
0.173,1728
0.174,1724
0.175,1722
0.176,1729
0.177,1726
0.178,1721
0.179,1721
0.18,1728
0.181,1720
0.182,1731
0.183,1719
0.184,1720
0.185,1724
0.186,1726
0.187,1728
0.188,1721
0.189,1729
0.19,1720
0.191,1726
0.192,1740
0.193,1727
0.194,1728
0.195,1720
0.196,1723
0.197,1732
0.198,1723
0.199,1721
0.2,1719
0.201,1722
0.202,1726
0.203,1721
0.204,1722
0.205,1720
0.206,1721
0.207,1719
0.208,1727
0.209,1730
0.21,1720
0.211,1732
0.212,1725
0.213,1722
0.214,1717
0.215,1718
0.216,1729
0.217,1729
0.218,1723
0.219,1731
0.22,1720
0.221,1724
0.222,1713
0.223,1721
0.224,1727
0.225,1719
0.226,1719
0.227,1724
0.228,1717
0.229,1717
0.23,1718
0.231,1725
0.232,1728
0.233,1730
0.234,1718
0.235,1727
0.236,1724
0.237,1722
0.238,1721
0.239,1727
0.24,1728
0.241,1728
0.242,1728
0.243,1731
0.244,1727
0.245,1719
0.246,1735
0.247,1731
0.248,1728
0.249,1731
0.25,1729
0.251,1730
0.252,1730
0.253,1718
0.254,1727
0.255,1719
0.256,1723
0.257,1727
0.258,1726
0.259,1722
0.26,1725
0.261,1727
0.262,1720
0.263,1727
0.264,1727
0.265,1722
0.266,1720
0.267,1730
0.268,1724
0.269,1725
0.27,1722
0.271,1718
0.272,1720
0.273,1719
0.274,1713
0.275,1731
0.276,1727
0.277,1733
0.278,1719
0.279,1727
0.28,1729
0.281,1731
0.282,1730
0.283,1736
0.284,1723
0.285,1719
0.286,1719
0.287,1727
0.288,1721
0.289,1726
0.29,1730
0.291,1717
0.292,1736
0.293,1729
0.294,1724
0.295,1729
0.296,1729
0.297,1725
0.298,1732
0.299,1725
0.3,1723
0.301,1722
0.302,1725
0.303,1719
0.304,1725
0.305,1729
0.306,1728
0.307,1732
0.308,1731
0.309,1739
0.31,1723
0.311,1728
0.312,1728
0.313,1723
0.314,1716
0.315,1724
0.316,1723
0.317,1718
0.318,1724
0.319,1719
0.32,1718
0.321,1731
0.322,1736
0.323,1720
0.324,1728
0.325,1731
0.326,1717
0.327,1727
0.328,1725
0.329,1737
0.33,1723
0.331,1727
0.332,1728
0.333,1723
0.334,1725
0.335,1733
0.336,1727
0.337,1718
0.338,1728
0.339,1722
0.34,1730
0.341,1731
0.342,1728
0.343,1731
0.344,1730
0.345,1738
0.346,1722
0.347,1731
0.348,1727
0.349,1730
0.35,1724
0.351,1723
0.352,1725
0.353,1730
0.354,1723
0.355,1726
0.356,1728
0.357,1722
0.358,1731
0.359,1730
0.36,1732
