t,y
0,1117
0.001,1108
0.002,1119
0.003,1118
0.004,1108
0.005,1122
0.006,1122
0.007,1120
0.008,1121
0.009,1122
0.01,1120
0.011,1110
0.012,1105
0.013,1120
0.014,1125
0.015,1120
0.016,1115
0.017,1120
0.018,1126
0.019,1116
0.02,1110
0.021,1097
0.022,1111
0.023,1116
0.024,1119
0.025,1105
0.026,1107
0.027,1116
0.028,1111
0.029,1109
0.03,1106
0.031,1108
0.032,1112
0.033,1117
0.034,1106
0.035,1105
0.036,1105
0.037,1110
0.038,1114
0.039,1107
0.04,1111
0.041,1099
0.042,1114
0.043,1124
0.044,1114
0.045,1117
0.046,1104
0.047,1108
0.048,1106
0.049,1114
0.05,1101
0.051,1106
0.052,1117
0.053,1117
0.054,1117
0.055,1110
0.056,1106
0.057,1107
0.058,1116
0.059,1106
0.06,1104
0.061,1110
0.062,1111
0.063,1111
0.064,1117
0.065,1112
0.066,1101
0.067,1112
0.068,1102
0.069,1104
0.07,1107
0.071,1113
0.072,1110
0.073,1115
0.074,1105
0.075,1106
0.076,1106
0.077,1113
0.078,1115
0.079,1124
0.08,1109
0.081,1103
0.082,1111
0.083,1109
0.084,1114
0.085,1104
0.086,1109
0.087,1110
0.088,1114
0.089,1113
0.09,1104
0.091,1113
0.092,1114
0.093,1113
0.094,1116
0.095,1112
0.096,1111
0.097,1105
0.098,1111
0.099,1112
0.1,1103
0.101,1105
0.102,1119
0.103,1113
0.104,1113
0.105,1117
0.106,1114
0.107,1118
0.108,1113
0.109,1105
0.11,1114
0.111,1117
0.112,1111
0.113,1110
0.114,1112
0.115,1115
0.116,1119
0.117,1104
0.118,1111
0.119,1110
0.12,1109
0.121,1109
0.122,1112
0.123,1115
0.124,1119
0.125,1110
0.126,1107
0.127,1111
0.128,1103
0.129,1108
0.13,1113
0.131,1112
0.132,1113
0.133,1101
0.134,1113
0.135,1107
0.136,1104
0.137,1117
0.138,1109
0.139,1115
0.14,1117
0.141,1105
0.142,1114
0.143,1117
0.144,1113
0.145,1107
0.146,1111
0.147,1120
0.148,1112
0.149,1105
0.15,1103
0.151,1110
0.152,1104
0.153,1119
0.154,1104
0.155,1107
0.156,1100
0.157,1115
0.158,1115
0.159,1105
0.16,1105
0.161,1116
0.162,1107
0.163,1105
0.164,1115
0.165,1103
0.166,1116
0.167,1104
0.168,1105
0.169,1103
0.17,1119
0.171,1117
0.172,1112
0.173,1105
0.174,1104
0.175,1115
0.176,1100
0.177,1116
0.178,1110
0.179,1109
0.18,1111
0.181,1108
0.182,1104
0.183,1107
0.184,1111
0.185,1114
0.186,1119
0.187,1116
0.188,1107
0.189,1105
0.19,1105
0.191,1114
0.192,1116
0.193,1114
0.194,1112
0.195,1110
0.196,1113
0.197,1110
0.198,1113
0.199,1118
0.2,1120
0.201,1110
0.202,1110
0.203,1107
0.204,1105
0.205,1108
0.206,1112
0.207,1103
0.208,1116
0.209,1102
0.21,1116
0.211,1106
0.212,1111
0.213,1106
0.214,1106
0.215,1102
0.216,1104
0.217,1110
0.218,1114
0.219,1116
0.22,1104
0.221,1100
0.222,1122
0.223,1112
0.224,1109
0.225,1120
0.226,1115
0.227,1116
0.228,1105
0.229,1113
0.23,1108
0.231,1109
0.232,1112
0.233,1112
0.234,1107
0.235,1108
0.236,1106
0.237,1120
0.238,1115
0.239,1106
0.24,1108
0.241,1112
0.242,1118
0.243,1104
0.244,1102
0.245,1108
0.246,1108
0.247,1108
0.248,1114
0.249,1105
0.25,1111
0.251,1113
0.252,1110
0.253,1101
0.254,1114
0.255,1105
0.256,1111
0.257,1107
0.258,1102
0.259,1112
0.26,1103
0.261,1115
0.262,1115
0.263,1119
0.264,1113
0.265,1103
0.266,1112
0.267,1106
0.268,1115
0.269,1108
0.27,1101
0.271,1110
0.272,1118
0.273,1115
0.274,1110
0.275,1109
0.276,1112
0.277,1112
0.278,1110
0.279,1115
0.28,1116
0.281,1117
0.282,1114
0.283,1103
0.284,1114
0.285,1109
0.286,1106
0.287,1112
0.288,1108
0.289,1104
0.29,1112
0.291,1115
0.292,1110
0.293,1118
0.294,1108
0.295,1122
0.296,1105
0.297,1102
0.298,1114
0.299,1107
0.3,1109
0.301,1101
0.302,1113
0.303,1112
0.304,1104
0.305,1102
0.306,1120
0.307,1109
0.308,1114
0.309,1116
0.31,1107
0.311,1119
0.312,1109
0.313,1108
0.314,1106
0.315,1110
0.316,1118
0.317,1101
0.318,1101
0.319,1117
0.32,1107
0.321,1114
0.322,1116
0.323,1112
0.324,1126
0.325,1109
