t,y
0,2040
0.001,2026
0.002,2034
0.003,2024
0.004,2018
0.005,2041
0.006,2021
0.007,2026
0.008,2025
0.009,2033
0.01,2036
0.011,2033
0.012,2026
0.013,2026
0.014,2019
0.015,2035
0.016,2026
0.017,2019
0.018,2023
0.019,2028
0.02,2037
0.021,2032
0.022,2023
0.023,2013
0.024,2018
0.025,2018
0.026,2019
0.027,2009
0.028,2023
0.029,2020
0.03,2015
0.031,2021
0.032,2016
0.033,2031
0.034,2021
0.035,2009
0.036,2013
0.037,2014
0.038,2013
0.039,2020
0.04,2024
0.041,2019
0.042,2015
0.043,2020
0.044,2023
0.045,2015
0.046,2016
0.047,2014
0.048,2019
0.049,2012
0.05,2023
0.051,2010
0.052,2030
0.053,2014
0.054,2011
0.055,2015
0.056,2024
0.057,2019
0.058,2007
0.059,2021
0.06,2010
0.061,2027
0.062,2012
0.063,2015
0.064,2007
0.065,2021
0.066,2012
0.067,2015
0.068,2014
0.069,2015
0.07,2019
0.071,2012
0.072,2027
0.073,2021
0.074,2029
0.075,2023
0.076,2018
0.077,2028
0.078,2023
0.079,2022
0.08,2019
0.081,2014
0.082,2018
0.083,2029
0.084,2015
0.085,2021
0.086,2020
0.087,2023
0.088,2014
0.089,2015
0.09,2019
0.091,2026
0.092,2007
0.093,2022
0.094,2007
0.095,2023
0.096,2017
0.097,2015
0.098,2017
0.099,2014
0.1,2020
0.101,2018
0.102,2021
0.103,2015
0.104,2011
0.105,2020
0.106,2009
0.107,2012
0.108,2032
0.109,2017
0.11,2013
0.111,2021
0.112,2014
0.113,2025
0.114,2025
0.115,2011
0.116,2015
0.117,2016
0.118,2013
0.119,2020
0.12,2024
0.121,2021
0.122,2014
0.123,2018
0.124,2021
0.125,2017
0.126,2025
0.127,2015
0.128,2015
0.129,2021
0.13,2023
0.131,2019
0.132,2020
0.133,2012
0.134,2014
0.135,2011
0.136,2012
0.137,2020
0.138,2018
0.139,2018
0.14,2012
0.141,2019
0.142,2010
0.143,2021
0.144,2010
0.145,2015
0.146,2024
0.147,2031
0.148,2021
0.149,2015
0.15,2030
0.151,2013
0.152,2011
0.153,2021
0.154,2015
0.155,2026
0.156,2021
0.157,2013
0.158,2018
0.159,2014
0.16,2019
0.161,2016
0.162,2009
0.163,2015
0.164,2017
0.165,2016
0.166,2013
0.167,2022
0.168,2010
0.169,2026
0.17,2024
0.171,2024
0.172,2017
0.173,2024
0.174,2023
0.175,2017
0.176,2016
0.177,2021
0.178,2012
0.179,2013
0.18,2027
0.181,2023
0.182,2027
0.183,2023
0.184,2022
0.185,2024
0.186,2025
0.187,2013
0.188,2013
0.189,2027
0.19,2025
0.191,2014
0.192,2025
0.193,2017
0.194,2019
0.195,2023
0.196,2014
0.197,2009
0.198,2013
0.199,2024
0.2,2015
0.201,2016
0.202,2024
0.203,2015
0.204,2019
0.205,2027
0.206,2013
0.207,2024
0.208,2018
0.209,2023
0.21,2022
0.211,2025
0.212,2020
0.213,2018
0.214,2014
0.215,2023
0.216,2018
0.217,2018
0.218,2028
0.219,2024
0.22,2015
0.221,2018
0.222,2016
0.223,2011
0.224,2017
0.225,2023
0.226,2023
0.227,2023
0.228,2021
0.229,2027
0.23,2022
0.231,2014
0.232,2021
0.233,2025
0.234,2007
0.235,2022
0.236,2022
0.237,2015
0.238,2027
0.239,2016
0.24,2023
0.241,2027
0.242,2021
0.243,2014
0.244,2026
0.245,2021
0.246,2027
0.247,2019
0.248,2023
0.249,2023
0.25,2016
0.251,2030
0.252,2019
0.253,2015
0.254,2025
0.255,2020
0.256,2016
0.257,2005
0.258,2024
0.259,2023
0.26,2009
0.261,2025
0.262,2007
0.263,2017
0.264,2010
0.265,2015
0.266,2019
0.267,2022
0.268,2021
0.269,2025
0.27,2011
0.271,2016
0.272,2017
0.273,2024
0.274,2013
0.275,2020
0.276,2023
0.277,2028
0.278,2014
0.279,2014
0.28,2027
0.281,2015
0.282,2027
0.283,2023
0.284,2021
0.285,2010
0.286,2023
0.287,2018
0.288,2017
0.289,2016
0.29,2029
0.291,2014
0.292,2015
0.293,2025
0.294,2019
0.295,2028
0.296,2028
0.297,2014
0.298,2016
0.299,2031
0.3,2012
0.301,2015
0.302,2014
0.303,2011
0.304,2011
0.305,2008
0.306,2017
0.307,2015
0.308,2014
0.309,2023
0.31,2022
0.311,2017
0.312,2020
0.313,2011
0.314,2013
0.315,2019
0.316,2022
0.317,2019
0.318,2013
0.319,2007
0.32,2022
0.321,2008
0.322,2023
0.323,2022
0.324,2019
0.325,2014
0.326,2016
0.327,2021
0.328,2011
0.329,2022
0.33,2025
0.331,2022
0.332,2011
0.333,2011
0.334,2009
0.335,2017
0.336,2023
0.337,2011
0.338,2012
0.339,2020
0.34,2020
0.341,2013
0.342,2014
0.343,2014
0.344,2026
0.345,2015
0.346,2016
0.347,2023
0.348,2012
0.349,2021
0.35,2012
0.351,2015
0.352,2018
0.353,2023
0.354,2025
0.355,2010
0.356,2026
0.357,2019
0.358,2013
0.359,2016
0.36,2014
0.361,2025
0.362,2032
0.363,2013
0.364,2022
0.365,2023
0.366,2025
0.367,2013
0.368,2018
0.369,2028
0.37,2018
0.371,2011
0.372,2011
0.373,2019
0.374,2008
0.375,2010
0.376,2013
0.377,2011
0.378,2015
0.379,2018
0.38,2027
0.381,2025
0.382,2017
0.383,2021
0.384,2012
0.385,2022
0.386,2011
0.387,2026
0.388,2015
0.389,2014
0.39,2009
0.391,2014
0.392,2015
0.393,2015
0.394,2013
0.395,2006
0.396,2021
0.397,2023
0.398,2014
0.399,2023
0.4,2023
0.401,2020
0.402,2015
0.403,2022
0.404,2019
0.405,2022
0.406,2015
0.407,2017
0.408,2016
0.409,2018
0.41,2012
0.411,2012
0.412,2013
0.413,2013
0.414,2025
0.415,2025
0.416,2020
0.417,2016
0.418,2020
0.419,2020
0.42,2024
0.421,2017
0.422,2014
0.423,2021
0.424,2026
0.425,2020
0.426,2015
0.427,2022
0.428,2018
0.429,2016
0.43,2008
0.431,2024
0.432,2020
0.433,2014
0.434,2012
0.435,2013
0.436,2017
0.437,2011
0.438,2015
0.439,2024
0.44,2014
0.441,2029
0.442,2018
0.443,2011
0.444,2030
0.445,2011
0.446,2020
0.447,2023
0.448,2019
0.449,2024
0.45,2022
0.451,2022
0.452,2023
0.453,2022
0.454,2009
0.455,2018
0.456,2018
0.457,2023
0.458,2014
0.459,2024
0.46,2015
0.461,2011
0.462,2016
0.463,2016
0.464,2009
0.465,2018
0.466,2012
0.467,2021
0.468,2025
0.469,2010
0.47,2011
0.471,2017
0.472,2018
0.473,2023
0.474,2022
0.475,2023
0.476,2016
0.477,2012
0.478,2021
0.479,2018
0.48,2011
0.481,2023
0.482,2013
0.483,2021
0.484,2014
0.485,2018
0.486,2012
0.487,2022
0.488,2018
0.489,2011
0.49,2022
0.491,2011
0.492,2024
0.493,2025
0.494,2025
0.495,2022
0.496,2026
0.497,2025
0.498,2017
0.499,2024
0.5,2027
0.501,2025
0.502,2012
0.503,2015
0.504,2023
0.505,2016
0.506,2009
0.507,2030
0.508,2023
0.509,2010
0.51,2016
0.511,2021
0.512,2013
0.513,2016
0.514,2023
0.515,2022
0.516,2007
0.517,2024
0.518,2020
0.519,2018
0.52,2016
0.521,2020
0.522,2013
0.523,2020
0.524,2021
0.525,2019
0.526,2025
0.527,2020
0.528,2026
0.529,2021
0.53,2022
0.531,2022
0.532,2013
0.533,2014
0.534,2026
0.535,2022
0.536,2013
0.537,2009
0.538,2017
0.539,2018
0.54,2023
0.541,2012
0.542,2019
0.543,2020
0.544,2011
0.545,2020
0.546,2015
0.547,2019
0.548,2024
0.549,2022
0.55,2016
0.551,2013
0.552,2027
0.553,2024
0.554,2022
0.555,2022
0.556,2016
0.557,2008
0.558,2016
0.559,2021
0.56,2018
0.561,2020
0.562,2019
0.563,2024
0.564,2015
0.565,2014
0.566,2021
0.567,2011
0.568,2020
0.569,2020
0.57,2019
0.571,2019
0.572,2016
0.573,2012
0.574,2024
0.575,2013
0.576,2023
0.577,2020
0.578,2019
0.579,2028
0.58,2027
0.581,2011
0.582,2014
0.583,2013
0.584,2024
0.585,2013
0.586,2010
