t_s,ADC_mean
0.611,4065.66666666667
0.612,4066
0.613,4066.33333333333
0.614,4063.33333333333
0.615,4064
0.616,4067
0.617,4066.66666666667
0.618,4066.33333333333
0.619,4065
0.62,4065
0.621,4066.33333333333
0.622,4068.33333333333
0.623,4065.66666666667
0.624,4064.66666666667
0.625,4065
0.626,4065.66666666667
0.627,4064.33333333333
0.628,4065
0.629,4064.33333333333
0.63,4064.66666666667
0.631,4066
0.632,4065.33333333333
0.633,4065.33333333333
0.634,4064.66666666667
0.635,4065.33333333333
0.636,4065
0.637,4065
0.638,4064.66666666667
0.639,4064.66666666667
0.64,4064.33333333333
0.641,4063
0.642,4064
0.643,4064.33333333333
0.644,4062.66666666667
0.645,4065.66666666667
0.646,4068
0.647,4065.33333333333
0.648,4065.33333333333
0.649,4062.33333333333
0.65,4062.66666666667
0.651,4064
0.652,4067.33333333333
0.653,4066
0.654,4065.66666666667
0.655,4064.66666666667
0.656,4065
0.657,4065.66666666667
0.658,4065.66666666667
0.659,4065.33333333333
0.66,4066
0.661,4064.66666666667
0.662,4067
0.663,4065
0.664,4065
0.665,4065
0.666,4065.33333333333
0.667,4064
0.668,4065
0.669,4065.33333333333
0.67,4065
0.671,4065
0.672,4065.33333333333
0.673,4065.33333333333
0.674,4065
0.675,4065.66666666667
0.676,4065
0.677,4065.33333333333
0.678,4066
0.679,4065.33333333333
0.68,4062.33333333333
0.681,4063.66666666667
0.682,4063.33333333333
0.683,4065.66666666667
0.684,4066
0.685,4065
0.686,4065
0.687,4063.66666666667
0.688,4062.66666666667
0.689,4064.66666666667
0.69,4065
0.691,4065
0.692,4066
0.693,4066.33333333333
0.694,4065.66666666667
0.695,4065
0.696,4065.33333333333
0.697,4063.66666666667
0.698,4065.66666666667
0.699,4064
0.7,4064.66666666667
0.701,4065.33333333333
0.702,4067.33333333333
0.703,4066.33333333333
0.704,4065.33333333333
0.705,4066.66666666667
0.706,4064.66666666667
0.707,4064.33333333333
0.708,4064.66666666667
0.709,4064.66666666667
0.71,4066.33333333333
0.711,4065.33333333333
0.712,4064
0.713,4063.66666666667
0.714,4063.66666666667
0.715,4065.33333333333
0.716,4063.66666666667
0.717,4065.33333333333
0.718,4067.66666666667
0.719,4066
0.72,4067.66666666667
0.721,4064.33333333333
0.722,4065.33333333333
