t,y
0,4069
0.001,4063
0.002,4062
0.003,4063
0.004,4072
0.005,4066
0.006,4067
0.007,4066
0.008,4064
0.009,4066
0.01,4066
0.011,4071
0.012,4065
0.013,4065
0.014,4066
0.015,4066
0.016,4064
0.017,4065
0.018,4067
0.019,4066
0.02,4065
0.021,4065
0.022,4066
0.023,4063
0.024,4066
0.025,4063
0.026,4067
0.027,4066
0.028,4065
0.029,4065
0.03,4066
0.031,4067
0.032,4066
0.033,4072
0.034,4066
0.035,4065
0.036,4066
0.037,4065
0.038,4065
0.039,4065
0.04,4065
0.041,4065
0.042,4065
0.043,4066
0.044,4066
0.045,4065
0.046,4065
0.047,4065
0.048,4065
0.049,4065
0.05,4065
0.051,4065
0.052,4065
0.053,4063
0.054,4067
0.055,4066
0.056,4061
0.057,4067
0.058,4066
0.059,4066
0.06,4066
0.061,4071
0.062,4065
0.063,4066
0.064,4059
0.065,4069
0.066,4065
0.067,4065
0.068,4066
0.069,4065
0.07,4067
0.071,4070
0.072,4066
0.073,4063
0.074,4065
0.075,4065
0.076,4061
0.077,4067
0.078,4066
0.079,4066
0.08,4067
0.081,4066
0.082,4069
0.083,4066
0.084,4065
0.085,4066
0.086,4072
0.087,4065
0.088,4065
0.089,4065
0.09,4066
0.091,4073
0.092,4064
0.093,4066
0.094,4065
0.095,4065
0.096,4065
0.097,4066
0.098,4067
0.099,4066
0.1,4067
0.101,4066
0.102,4064
0.103,4066
0.104,4066
0.105,4059
0.106,4063
0.107,4066
0.108,4066
0.109,4066
0.11,4065
0.111,4066
0.112,4067
0.113,4065
0.114,4065
0.115,4064
0.116,4066
0.117,4063
0.118,4065
0.119,4066
0.12,4065
0.121,4065
0.122,4066
0.123,4065
0.124,4065
0.125,4065
0.126,4065
0.127,4059
0.128,4066
0.129,4066
0.13,4064
0.131,4065
0.132,4063
0.133,4065
0.134,4065
0.135,4066
0.136,4066
0.137,4065
0.138,4067
0.139,4063
0.14,4065
0.141,4066
0.142,4064
0.143,4071
0.144,4072
0.145,4066
0.146,4068
0.147,4066
0.148,4066
0.149,4072
0.15,4066
0.151,4067
0.152,4067
0.153,4065
0.154,4059
0.155,4066
0.156,4066
0.157,4070
0.158,4065
0.159,4067
0.16,4066
0.161,4072
0.162,4066
0.163,4066
0.164,4065
0.165,4066
0.166,4065
0.167,4064
0.168,4064
0.169,4067
0.17,4065
0.171,4064
0.172,4065
0.173,4066
0.174,4066
0.175,4065
0.176,4066
0.177,4066
0.178,4066
0.179,4065
0.18,4065
0.181,4063
0.182,4066
0.183,4062
0.184,4065
0.185,4066
0.186,4065
0.187,4065
0.188,4065
0.189,4066
0.19,4072
0.191,4066
0.192,4066
0.193,4066
0.194,4067
0.195,4064
0.196,4066
0.197,4069
0.198,4069
0.199,4067
0.2,4071
0.201,4065
0.202,4066
0.203,4066
0.204,4065
0.205,4072
0.206,4063
0.207,4062
0.208,4066
0.209,4064
0.21,4066
0.211,4065
0.212,4065
0.213,4064
0.214,4065
0.215,4066
0.216,4066
0.217,4065
0.218,4066
0.219,4065
0.22,4066
0.221,4065
0.222,4071
0.223,4070
0.224,4065
0.225,4065
0.226,4066
0.227,4065
0.228,4063
0.229,4066
0.23,4065
0.231,4066
0.232,4066
0.233,4067
0.234,4065
0.235,4069
0.236,4066
0.237,4069
0.238,4065
0.239,4067
0.24,4066
0.241,4064
0.242,4065
0.243,4065
0.244,4065
0.245,4066
0.246,4066
0.247,4070
0.248,4065
0.249,4065
0.25,4066
0.251,4065
0.252,4064
0.253,4066
0.254,4072
0.255,4071
0.256,4065
0.257,4063
0.258,4065
0.259,4065
0.26,4067
0.261,4066
0.262,4066
0.263,4066
0.264,4062
0.265,4067
0.266,4064
0.267,4065
0.268,4067
0.269,4061
0.27,4066
0.271,4066
0.272,4066
0.273,4063
0.274,4066
0.275,4066
0.276,4066
0.277,4065
0.278,4062
0.279,4067
0.28,4066
0.281,4066
0.282,4065
0.283,4062
0.284,4066
0.285,4065
0.286,4065
0.287,4066
0.288,4066
0.289,4065
0.29,4065
0.291,4066
0.292,4065
0.293,4073
0.294,4065
0.295,4063
0.296,4063
0.297,4065
0.298,4058
0.299,4067
0.3,4064
0.301,4065
0.302,4066
0.303,4065
0.304,4064
0.305,4066
0.306,4065
0.307,4066
0.308,4065
0.309,4066
0.31,4066
0.311,4065
0.312,4064
0.313,4065
0.314,4065
0.315,4067
0.316,4064
0.317,4061
0.318,4065
0.319,4065
0.32,4059
0.321,4065
0.322,4065
0.323,4064
0.324,4067
0.325,4065
0.326,4066
0.327,4067
0.328,4066
0.329,4066
0.33,4066
0.331,4059
0.332,4069
0.333,4064
0.334,4064
0.335,4065
0.336,4062
0.337,4059
0.338,4065
0.339,4065
0.34,4063
0.341,4067
0.342,4066
0.343,4065
0.344,4066
0.345,4064
0.346,4066
0.347,4066
0.348,4064
0.349,4066
0.35,4066
0.351,4065
0.352,4067
0.353,4067
0.354,4064
0.355,4066
0.356,4062
0.357,4066
0.358,4067
0.359,4067
0.36,4067
0.361,4064
0.362,4066
0.363,4064
0.364,4064
0.365,4070
0.366,4063
0.367,4064
0.368,4064
0.369,4062
0.37,4066
0.371,4066
0.372,4064
0.373,4067
0.374,4066
0.375,4068
0.376,4065
0.377,4064
0.378,4063
0.379,4067
0.38,4065
0.381,4066
0.382,4068
0.383,4071
0.384,4065
0.385,4066
0.386,4065
0.387,4064
0.388,4066
0.389,4066
0.39,4066
0.391,4065
0.392,4066
0.393,4065
0.394,4066
0.395,4059
0.396,4065
0.397,4063
0.398,4067
0.399,4067
0.4,4066
0.401,4066
0.402,4067
0.403,4060
0.404,4065
0.405,4065
0.406,4065
0.407,4065
0.408,4065
0.409,4066
0.41,4065
0.411,4065
0.412,4065
0.413,4066
0.414,4064
0.415,4066
0.416,4066
0.417,4066
0.418,4066
0.419,4059
0.42,4066
0.421,4069
0.422,4065
0.423,4067
0.424,4066
0.425,4067
0.426,4066
0.427,4066
0.428,4066
0.429,4060
0.43,4066
0.431,4064
0.432,4065
0.433,4071
0.434,4066
0.435,4070
0.436,4066
0.437,4065
0.438,4065
0.439,4066
0.44,4065
0.441,4072
0.442,4067
0.443,4066
0.444,4068
0.445,4067
0.446,4065
0.447,4064
0.448,4065
