t_s,ADC_mean
0.219,2136.66666666667
0.22,2141.33333333333
0.221,2135.33333333333
0.222,2134.33333333333
0.223,2146.66666666667
0.224,2137
0.225,2134.66666666667
0.226,2140.33333333333
0.227,2143
0.228,2141.33333333333
0.229,2146.66666666667
0.23,2136
0.231,2132.66666666667
0.232,2139.33333333333
0.233,2138.33333333333
0.234,2152.66666666667
0.235,2142.66666666667
0.236,2144.33333333333
0.237,2140.33333333333
0.238,2141.33333333333
0.239,2139
0.24,2135
0.241,2136
0.242,2139.33333333333
0.243,2138
0.244,2134.33333333333
0.245,2142
0.246,2137.66666666667
0.247,2142.66666666667
0.248,2132.33333333333
0.249,2139.66666666667
0.25,2136.33333333333
0.251,2136
0.252,2138.66666666667
0.253,2138
0.254,2139
0.255,2130.66666666667
0.256,2141.33333333333
0.257,2137.33333333333
0.258,2140.33333333333
0.259,2139.66666666667
0.26,2145.33333333333
0.261,2140.66666666667
0.262,2141.66666666667
0.263,2136.33333333333
0.264,2133.33333333333
0.265,2140
0.266,2145.33333333333
0.267,2136.33333333333
0.268,2132.66666666667
0.269,2138.33333333333
0.27,2138.66666666667
0.271,2137.66666666667
0.272,2135
0.273,2136
0.274,2135
0.275,2138
0.276,2133.66666666667
0.277,2138
0.278,2139
0.279,2137
0.28,2142.66666666667
0.281,2135
0.282,2137.33333333333
0.283,2138.33333333333
0.284,2136
0.285,2145
0.286,2139.66666666667
0.287,2131
0.288,2141.33333333333
0.289,2138.33333333333
0.29,2136.33333333333
0.291,2133.66666666667
0.292,2140.66666666667
0.293,2138.66666666667
0.294,2133
0.295,2141.66666666667
0.296,2136.66666666667
0.297,2142
0.298,2137.33333333333
0.299,2140
0.3,2154.33333333333
0.301,2145
0.302,2144.33333333333
0.303,2134
0.304,2137
0.305,2135.66666666667
0.306,2133
0.307,2135
0.308,2135.33333333333
0.309,2137.66666666667
0.31,2136.66666666667
0.311,2135
0.312,2143
0.313,2137.33333333333
0.314,2141
0.315,2136
0.316,2132.33333333333
0.317,2134.33333333333
0.318,2138
0.319,2136.66666666667
0.32,2137.33333333333
0.321,2136.66666666667
0.322,2140
0.323,2141
0.324,2138.66666666667
0.325,2138.66666666667
0.326,2134
0.327,2133
0.328,2141
0.329,2138.66666666667
0.33,2134.66666666667
0.331,2134.33333333333
0.332,2142
0.333,2135.66666666667
0.334,2141.33333333333
0.335,2144.66666666667
0.336,2139.33333333333
0.337,2137.33333333333
0.338,2135
0.339,2141.66666666667
0.34,2146.33333333333
0.341,2138
0.342,2135.66666666667
0.343,2137
0.344,2137.66666666667
0.345,2137.33333333333
0.346,2136.33333333333
0.347,2143.33333333333
0.348,2136
0.349,2137.33333333333
0.35,2138.33333333333
0.351,2133.33333333333
0.352,2138.33333333333
0.353,2137.66666666667
0.354,2134.33333333333
0.355,2142.33333333333
0.356,2136
0.357,2140
0.358,2139.66666666667
0.359,2132.33333333333
0.36,2134.33333333333
0.361,2140.66666666667
0.362,2139.66666666667
0.363,2140.66666666667
0.364,2134
0.365,2140.33333333333
0.366,2140
0.367,2141.66666666667
0.368,2130
0.369,2137.66666666667
0.37,2141.66666666667
0.371,2138
0.372,2142
0.373,2143.33333333333
0.374,2130
0.375,2152.66666666667
0.376,2134.66666666667
0.377,2140.66666666667
0.378,2149.33333333333
0.379,2133.33333333333
0.38,2142.33333333333
0.381,2136
0.382,2135.66666666667
0.383,2137.66666666667
0.384,2135.66666666667
0.385,2141
0.386,2137.66666666667
0.387,2132.66666666667
0.388,2134
0.389,2139
0.39,2140.66666666667
0.391,2137
0.392,2139.33333333333
0.393,2140.66666666667
0.394,2137.33333333333
0.395,2136
0.396,2137
0.397,2134.33333333333
0.398,2137
0.399,2141
0.4,2137.66666666667
0.401,2144.66666666667
0.402,2136.66666666667
0.403,2138.66666666667
0.404,2138
0.405,2133
0.406,2129.66666666667
0.407,2136
0.408,2135.66666666667
0.409,2144
0.41,2137.66666666667
0.411,2148.66666666667
0.412,2137.66666666667
0.413,2142.33333333333
0.414,2139.33333333333
0.415,2140.33333333333
0.416,2137.66666666667
0.417,2137.66666666667
0.418,2133.66666666667
0.419,2135.66666666667
0.42,2137.33333333333
0.421,2135
0.422,2138.33333333333
0.423,2137.66666666667
0.424,2135
0.425,2133.33333333333
0.426,2140.66666666667
0.427,2136.33333333333
0.428,2145
0.429,2135.66666666667
0.43,2134
0.431,2138
0.432,2130.66666666667
0.433,2138.33333333333
0.434,2138.33333333333
0.435,2139.66666666667
0.436,2140.33333333333
0.437,2146.33333333333
0.438,2133.66666666667
0.439,2139.66666666667
0.44,2140.66666666667
0.441,2135.66666666667
0.442,2144.33333333333
0.443,2135.66666666667
0.444,2137.33333333333
0.445,2136
0.446,2137
0.447,2133.33333333333
0.448,2147
0.449,2135.66666666667
0.45,2155.66666666667
0.451,2133
0.452,2136.66666666667
0.453,2137.66666666667
0.454,2132.66666666667
0.455,2141.33333333333
0.456,2137.66666666667
0.457,2141
0.458,2136.66666666667
0.459,2138.33333333333
0.46,2138
0.461,2139.33333333333
0.462,2133.66666666667
0.463,2138
0.464,2143
0.465,2138
0.466,2135.33333333333
0.467,2140
0.468,2141.66666666667
0.469,2135.33333333333
0.47,2137.33333333333
0.471,2137.33333333333
0.472,2139
0.473,2133.33333333333
0.474,2137.66666666667
0.475,2136
0.476,2134.33333333333
0.477,2144.33333333333
0.478,2133.66666666667
0.479,2138.33333333333
0.48,2136.66666666667
0.481,2130.33333333333
0.482,2139
0.483,2141
0.484,2139.66666666667
0.485,2140
0.486,2137.33333333333
0.487,2150
0.488,2136.33333333333
0.489,2137
0.49,2141
0.491,2139.33333333333
0.492,2132.66666666667
0.493,2136
0.494,2135.66666666667
0.495,2137
0.496,2135.66666666667
0.497,2135.33333333333
0.498,2142
0.499,2135
0.5,2133.66666666667
0.501,2144.33333333333
0.502,2138.66666666667
0.503,2137
0.504,2134
0.505,2138
0.506,2132.66666666667
0.507,2134.66666666667
0.508,2141.33333333333
0.509,2142.66666666667
0.51,2138.33333333333
0.511,2137.66666666667
0.512,2139.66666666667
0.513,2136
0.514,2136.33333333333
0.515,2136.33333333333
0.516,2138.33333333333
0.517,2138
0.518,2137.33333333333
0.519,2141
0.52,2140
0.521,2136.66666666667
0.522,2152.33333333333
0.523,2137.33333333333
0.524,2138.33333333333
0.525,2143.66666666667
0.526,2143
0.527,2140
0.528,2132.33333333333
0.529,2135
0.53,2141.33333333333
0.531,2137.33333333333
0.532,2139.33333333333
0.533,2134.66666666667
0.534,2141.33333333333
0.535,2141.33333333333
0.536,2141
0.537,2137.66666666667
0.538,2132
0.539,2137.33333333333
0.54,2139.66666666667
0.541,2141
0.542,2143
0.543,2138.66666666667
0.544,2140.33333333333
0.545,2136.33333333333
0.546,2133.33333333333
0.547,2141.33333333333
0.548,2136.33333333333
0.549,2137
0.55,2138.66666666667
0.551,2144.66666666667
0.552,2136.33333333333
0.553,2135.66666666667
0.554,2130.33333333333
0.555,2138.66666666667
0.556,2141.66666666667
0.557,2147.33333333333
0.558,2138
0.559,2136.66666666667
0.56,2136
0.561,2140.33333333333
0.562,2138.66666666667
0.563,2142.33333333333
0.564,2137.33333333333
0.565,2135.66666666667
0.566,2137.33333333333
0.567,2135
0.568,2140.66666666667
0.569,2139.66666666667
0.57,2142.33333333333
0.571,2133.66666666667
0.572,2143.66666666667
0.573,2133.66666666667
0.574,2134.33333333333
0.575,2134
0.576,2135.66666666667
0.577,2136.33333333333
0.578,2136.33333333333
0.579,2137.66666666667
0.58,2140
0.581,2142
0.582,2136
0.583,2140
0.584,2143
0.585,2142
0.586,2141.66666666667
0.587,2137.66666666667
0.588,2135
0.589,2134
0.59,2137.33333333333
0.591,2136.66666666667
0.592,2142.33333333333
0.593,2142
0.594,2142
0.595,2136.66666666667
0.596,2143.66666666667
0.597,2130.66666666667
0.598,2138
0.599,2132.33333333333
0.6,2141
0.601,2144.66666666667
0.602,2134.33333333333
0.603,2143.66666666667
0.604,2140
0.605,2141
0.606,2139
0.607,2143.33333333333
0.608,2132.33333333333
0.609,2140.33333333333
0.61,2132.33333333333
0.611,2139
0.612,2138.33333333333
0.613,2134
0.614,2138.33333333333
0.615,2132
0.616,2139
0.617,2137.66666666667
0.618,2140.66666666667
0.619,2142.66666666667
0.62,2134
0.621,2133.33333333333
0.622,2140.66666666667
0.623,2133.66666666667
0.624,2136
0.625,2141
0.626,2139.66666666667
0.627,2135.66666666667
0.628,2135
0.629,2137.33333333333
0.63,2138.33333333333
0.631,2137
0.632,2138.66666666667
0.633,2145.66666666667
0.634,2135.33333333333
0.635,2135.66666666667
0.636,2131.33333333333
0.637,2143.66666666667
0.638,2138
0.639,2144.66666666667
0.64,2139
0.641,2134
0.642,2138
0.643,2131.66666666667
0.644,2134.66666666667
0.645,2135.33333333333
0.646,2138
0.647,2136.33333333333
0.648,2138.33333333333
0.649,2131.33333333333
0.65,2137.33333333333
0.651,2142
0.652,2132.66666666667
0.653,2139.33333333333
0.654,2141
0.655,2138.66666666667
0.656,2138.66666666667
0.657,2140.33333333333
0.658,2134
0.659,2138.33333333333
0.66,2140.66666666667
0.661,2139.33333333333
0.662,2139
0.663,2133.33333333333
0.664,2137.66666666667
0.665,2138.66666666667
0.666,2140.66666666667
0.667,2134.66666666667
0.668,2133
0.669,2142
0.67,2134.66666666667
0.671,2145.66666666667
0.672,2144.66666666667
0.673,2140
0.674,2144.33333333333
0.675,2134
0.676,2139.66666666667
0.677,2143
0.678,2138
0.679,2138.66666666667
0.68,2135.33333333333
0.681,2140
0.682,2135
0.683,2139.33333333333
0.684,2142.33333333333
0.685,2131.66666666667
0.686,2133.66666666667
0.687,2137.33333333333
0.688,2140.33333333333
0.689,2141.66666666667
0.69,2144.33333333333
0.691,2138.33333333333
0.692,2138.66666666667
0.693,2139
0.694,2138.33333333333
0.695,2141.33333333333
0.696,2140
0.697,2140.33333333333
0.698,2140
0.699,2135.33333333333
0.7,2135
0.701,2134.33333333333
0.702,2139.33333333333
0.703,2136.66666666667
0.704,2136
0.705,2138.33333333333
0.706,2137.66666666667
0.707,2142.33333333333
0.708,2144
0.709,2134
0.71,2139
0.711,2138.66666666667
0.712,2143
0.713,2136.66666666667
0.714,2138
0.715,2135
0.716,2145
0.717,2132.33333333333
0.718,2137.33333333333
0.719,2139.33333333333
0.72,2140.33333333333
0.721,2136
0.722,2138.33333333333
0.723,2139.33333333333
0.724,2140.33333333333
0.725,2135.66666666667
0.726,2136
0.727,2135
0.728,2138
0.729,2133
0.73,2139.66666666667
0.731,2140
0.732,2133.66666666667
0.733,2133
0.734,2139.33333333333
0.735,2135.66666666667
0.736,2135.33333333333
0.737,2133
0.738,2136.33333333333
0.739,2140
0.74,2142.33333333333
0.741,2134.66666666667
0.742,2144.33333333333
0.743,2137.33333333333
0.744,2135
0.745,2135.66666666667
0.746,2142
0.747,2136
0.748,2141.33333333333
0.749,2141
0.75,2140
0.751,2140
0.752,2139
0.753,2152
0.754,2136
0.755,2141
0.756,2136.33333333333
0.757,2136
0.758,2142.33333333333
0.759,2139.66666666667
0.76,2134
0.761,2136.66666666667
0.762,2141.66666666667
0.763,2137.33333333333
0.764,2140.66666666667
0.765,2135
0.766,2133
0.767,2141
0.768,2142.66666666667
0.769,2140.66666666667
0.77,2139
0.771,2134.66666666667
0.772,2141
0.773,2136.33333333333
0.774,2137.33333333333
0.775,2138.66666666667
0.776,2142
0.777,2142
0.778,2135.66666666667
0.779,2145.33333333333
0.78,2139
0.781,2132.33333333333
0.782,2141.66666666667
0.783,2142
0.784,2141.33333333333
0.785,2143.66666666667
0.786,2133
0.787,2141
0.788,2139
0.789,2140
0.79,2135
0.791,2129
0.792,2135
0.793,2137.66666666667
0.794,2136.33333333333
0.795,2138.33333333333
0.796,2136.66666666667
0.797,2138
0.798,2137.33333333333
0.799,2135.66666666667
0.8,2135.66666666667
0.801,2139
0.802,2135.66666666667
0.803,2140.66666666667
0.804,2139.33333333333
0.805,2143.33333333333
0.806,2137.66666666667
0.807,2141.66666666667
0.808,2138
0.809,2145.33333333333
0.81,2136.66666666667
0.811,2138.66666666667
0.812,2145
0.813,2134.33333333333
0.814,2138
0.815,2141
0.816,2138
0.817,2129.66666666667
0.818,2145.33333333333
0.819,2135.33333333333
0.82,2136.33333333333
0.821,2134.66666666667
0.822,2136.66666666667
0.823,2136
0.824,2137
0.825,2136.66666666667
0.826,2133
0.827,2143
0.828,2131.33333333333
0.829,2137.33333333333
0.83,2137.66666666667
0.831,2141
0.832,2133.33333333333
0.833,2137.66666666667
0.834,2138.66666666667
0.835,2137.33333333333
0.836,2139.33333333333
0.837,2139.66666666667
0.838,2142
0.839,2137
0.84,2136.33333333333
0.841,2141
0.842,2136
0.843,2132.66666666667
0.844,2136.66666666667
0.845,2136.33333333333
0.846,2138.66666666667
0.847,2143
0.848,2138.33333333333
0.849,2143.66666666667
0.85,2136
0.851,2133.33333333333
0.852,2142
0.853,2148
0.854,2141.66666666667
0.855,2143
0.856,2143.33333333333
0.857,2135.66666666667
