t_s,ADC_mean
0,2152
0.001,2151
0.002,2135
0.003,2143.66666666667
0.004,2130
0.005,2131.66666666667
0.006,2119.66666666667
0.007,2125.33333333333
0.008,2132
0.009,2132.66666666667
0.01,2130
0.011,2130.33333333333
0.012,2135.66666666667
0.013,2132.33333333333
0.014,2122.33333333333
0.015,2136.33333333333
0.016,2126
0.017,2125.33333333333
0.018,2124
0.019,2124.66666666667
0.02,2118
0.021,2121
0.022,2128.66666666667
0.023,2112
0.024,2119.66666666667
0.025,2123.66666666667
0.026,2128.33333333333
0.027,2118
0.028,2118.66666666667
0.029,2112
0.03,2101.66666666667
0.031,2110
0.032,2099.66666666667
0.033,2107.33333333333
0.034,2109
0.035,2107
0.036,2105
0.037,2101.33333333333
0.038,2104
0.039,2108
0.04,2106.33333333333
0.041,2119.33333333333
0.042,2106.66666666667
0.043,2108.66666666667
0.044,2109
0.045,2107
0.046,2102.66666666667
0.047,2102.33333333333
0.048,2105
0.049,2107
0.05,2106.33333333333
0.051,2105.33333333333
0.052,2106
0.053,2099.66666666667
0.054,2110.66666666667
0.055,2110.33333333333
0.056,2106
0.057,2101.33333333333
0.058,2106.33333333333
0.059,2112
0.06,2103
0.061,2107.33333333333
0.062,2106.33333333333
0.063,2109.66666666667
0.064,2112.66666666667
0.065,2103.66666666667
0.066,2104.33333333333
0.067,2101.66666666667
0.068,2113.66666666667
0.069,2107.66666666667
0.07,2103.66666666667
0.071,2109
0.072,2106.66666666667
0.073,2108
0.074,2107.33333333333
0.075,2112.33333333333
0.076,2110
0.077,2107.66666666667
0.078,2116
0.079,2112
0.08,2105.66666666667
0.081,2107.66666666667
0.082,2104.66666666667
0.083,2108.66666666667
0.084,2107.33333333333
0.085,2110
0.086,2109.33333333333
0.087,2105.33333333333
0.088,2103.33333333333
0.089,2114
0.09,2107.33333333333
0.091,2108.33333333333
0.092,2101
0.093,2100.66666666667
0.094,2101.33333333333
0.095,2105.66666666667
0.096,2102
0.097,2103
0.098,2103.66666666667
0.099,2110.66666666667
0.1,2109.66666666667
0.101,2107.66666666667
0.102,2108.33333333333
0.103,2106.66666666667
0.104,2106.33333333333
0.105,2102
0.106,2103.66666666667
0.107,2110.66666666667
0.108,2105.66666666667
0.109,2110
0.11,2104
0.111,2109.33333333333
0.112,2103
0.113,2106
0.114,2104.33333333333
0.115,2104.66666666667
0.116,2117.33333333333
0.117,2114
0.118,2100.66666666667
0.119,2105.66666666667
0.12,2112.33333333333
0.121,2105.66666666667
0.122,2102.33333333333
0.123,2105.66666666667
0.124,2105.66666666667
0.125,2107
0.126,2104
0.127,2105.33333333333
0.128,2107
0.129,2105
0.13,2104.33333333333
0.131,2105.66666666667
0.132,2105.33333333333
0.133,2102.66666666667
0.134,2107.33333333333
0.135,2109.66666666667
0.136,2105.66666666667
0.137,2103.66666666667
0.138,2111.33333333333
0.139,2107.66666666667
0.14,2107
0.141,2101
0.142,2105.66666666667
0.143,2107.66666666667
0.144,2111.66666666667
0.145,2109.66666666667
0.146,2101.66666666667
0.147,2100
0.148,2111
0.149,2105.66666666667
0.15,2110.33333333333
0.151,2109
0.152,2102.33333333333
0.153,2098.33333333333
0.154,2115.66666666667
0.155,2120.33333333333
0.156,2105.66666666667
0.157,2103.66666666667
0.158,2110.33333333333
0.159,2108.66666666667
0.16,2103.66666666667
0.161,2106.33333333333
0.162,2107
0.163,2112.66666666667
0.164,2108.33333333333
0.165,2105
0.166,2109.66666666667
0.167,2103.66666666667
0.168,2112
0.169,2107.66666666667
0.17,2108.33333333333
0.171,2107
0.172,2109.66666666667
0.173,2111.66666666667
0.174,2101.66666666667
0.175,2100
0.176,2107
0.177,2107.66666666667
0.178,2110
0.179,2110.33333333333
0.18,2109.33333333333
0.181,2103.66666666667
0.182,2109
0.183,2110
0.184,2109.33333333333
0.185,2105.66666666667
0.186,2102.66666666667
0.187,2107.66666666667
0.188,2109.66666666667
0.189,2107.66666666667
0.19,2105.33333333333
0.191,2111.33333333333
0.192,2112.33333333333
0.193,2113.33333333333
0.194,2111.33333333333
0.195,2105
0.196,2118.33333333333
0.197,2103.66666666667
0.198,2106.66666666667
0.199,2107.33333333333
0.2,2104
0.201,2108
0.202,2109.66666666667
0.203,2103
0.204,2112
0.205,2108
0.206,2109.66666666667
0.207,2105.33333333333
0.208,2106.33333333333
0.209,2108.66666666667
0.21,2101.66666666667
0.211,2104.66666666667
0.212,2106
0.213,2107.33333333333
0.214,2112
0.215,2107.66666666667
0.216,2111.66666666667
0.217,2100.33333333333
0.218,2105.66666666667
0.219,2108.66666666667
0.22,2105.33333333333
0.221,2102
0.222,2107.33333333333
0.223,2107
0.224,2109
0.225,2104.66666666667
0.226,2105.66666666667
0.227,2113
0.228,2102.33333333333
0.229,2104.33333333333
0.23,2106
0.231,2106
0.232,2108
0.233,2115.33333333333
0.234,2109.33333333333
0.235,2099.66666666667
0.236,2110
0.237,2107.66666666667
0.238,2106.66666666667
0.239,2104.66666666667
0.24,2106.33333333333
0.241,2102
0.242,2113
0.243,2106.33333333333
0.244,2107
0.245,2111.33333333333
0.246,2104.33333333333
0.247,2102.66666666667
0.248,2105
0.249,2104.66666666667
0.25,2105
0.251,2107.66666666667
0.252,2110.33333333333
0.253,2102.33333333333
0.254,2109.66666666667
0.255,2106
0.256,2109
0.257,2109.33333333333
0.258,2103.66666666667
0.259,2111.33333333333
0.26,2106.66666666667
0.261,2112.66666666667
0.262,2109.66666666667
0.263,2107.33333333333
0.264,2102.33333333333
0.265,2104
0.266,2113.33333333333
0.267,2105.66666666667
0.268,2113
0.269,2104.66666666667
0.27,2103
0.271,2114.33333333333
0.272,2106.66666666667
0.273,2106.33333333333
0.274,2103.66666666667
0.275,2101.66666666667
0.276,2110
0.277,2106
0.278,2104.33333333333
0.279,2106.66666666667
0.28,2110.33333333333
0.281,2104
0.282,2109
0.283,2105.66666666667
0.284,2105
0.285,2101.33333333333
0.286,2104.66666666667
0.287,2106
0.288,2101
0.289,2104
0.29,2108.33333333333
0.291,2099.33333333333
0.292,2102.33333333333
0.293,2104.66666666667
0.294,2108
0.295,2109.66666666667
0.296,2106.66666666667
0.297,2103
0.298,2105.66666666667
0.299,2110
0.3,2109
0.301,2107.66666666667
0.302,2110.33333333333
0.303,2107.66666666667
0.304,2103.33333333333
0.305,2105.33333333333
0.306,2106
0.307,2101
0.308,2122.33333333333
0.309,2124.66666666667
0.31,2103.33333333333
0.311,2110
0.312,2111.33333333333
0.313,2111.33333333333
0.314,2105.66666666667
0.315,2107.66666666667
0.316,2107.66666666667
0.317,2106.33333333333
0.318,2115
0.319,2105.66666666667
0.32,2105
0.321,2102.66666666667
0.322,2105.66666666667
0.323,2105
0.324,2109.66666666667
0.325,2109.33333333333
0.326,2102.33333333333
0.327,2108.33333333333
0.328,2108.66666666667
0.329,2103.66666666667
0.33,2104.66666666667
0.331,2103.66666666667
0.332,2106.66666666667
0.333,2114.33333333333
0.334,2108.66666666667
0.335,2104
0.336,2112.33333333333
0.337,2102.66666666667
0.338,2105.33333333333
0.339,2106.33333333333
0.34,2108.33333333333
0.341,2111.66666666667
0.342,2100.66666666667
0.343,2105.33333333333
0.344,2112.66666666667
0.345,2106.66666666667
0.346,2109.33333333333
0.347,2114.66666666667
0.348,2108
0.349,2110
0.35,2106
0.351,2110.66666666667
0.352,2107
0.353,2102.66666666667
0.354,2103.66666666667
0.355,2108.33333333333
0.356,2109.66666666667
0.357,2106
0.358,2103.66666666667
0.359,2099
0.36,2110.33333333333
0.361,2103.33333333333
0.362,2099
0.363,2106.66666666667
0.364,2104
0.365,2105.33333333333
0.366,2106
0.367,2108.66666666667
0.368,2105.66666666667
0.369,2108
0.37,2108
0.371,2105.66666666667
0.372,2097.66666666667
0.373,2109.33333333333
0.374,2105.66666666667
0.375,2103.66666666667
0.376,2110
0.377,2097.66666666667
0.378,2119.66666666667
0.379,2107.66666666667
0.38,2105
0.381,2106.66666666667
0.382,2110
0.383,2109.33333333333
0.384,2109
0.385,2111.33333333333
0.386,2105
0.387,2108
0.388,2109.66666666667
0.389,2108.66666666667
0.39,2103
0.391,2108
0.392,2101.66666666667
0.393,2107.33333333333
0.394,2110
0.395,2104.33333333333
0.396,2112
0.397,2104
0.398,2106.66666666667
0.399,2102
0.4,2103.66666666667
0.401,2101.33333333333
0.402,2107.33333333333
0.403,2107.33333333333
0.404,2105.66666666667
0.405,2105.33333333333
0.406,2106.33333333333
0.407,2107
0.408,2103
0.409,2108.33333333333
0.41,2102
0.411,2108.33333333333
0.412,2112.66666666667
0.413,2108.66666666667
0.414,2107.33333333333
0.415,2104.33333333333
0.416,2106.33333333333
0.417,2105
0.418,2110.33333333333
0.419,2110
0.42,2103.66666666667
0.421,2104.66666666667
0.422,2110.66666666667
0.423,2108.66666666667
0.424,2112.66666666667
0.425,2112
0.426,2103
0.427,2111
0.428,2100.66666666667
0.429,2107.33333333333
0.43,2100.66666666667
0.431,2102.66666666667
0.432,2107.33333333333
0.433,2099.33333333333
0.434,2111.66666666667
0.435,2100.66666666667
0.436,2102.66666666667
0.437,2106
0.438,2108.66666666667
0.439,2109.66666666667
0.44,2104.66666666667
0.441,2106
0.442,2105.66666666667
0.443,2109.33333333333
0.444,2109
0.445,2111
0.446,2108.66666666667
0.447,2105.66666666667
0.448,2104
0.449,2102
0.45,2107.66666666667
0.451,2106.33333333333
0.452,2106.33333333333
0.453,2106
0.454,2103.66666666667
0.455,2109.33333333333
0.456,2103
0.457,2111.33333333333
0.458,2108.33333333333
0.459,2104
0.46,2115
0.461,2115
0.462,2104
0.463,2110
0.464,2104.33333333333
0.465,2104.66666666667
0.466,2106
0.467,2111.66666666667
0.468,2108.33333333333
0.469,2109.66666666667
0.47,2106.66666666667
0.471,2106.33333333333
0.472,2110
0.473,2104.66666666667
0.474,2106.66666666667
0.475,2109.66666666667
0.476,2110
0.477,2100
0.478,2102
0.479,2110
0.48,2106.33333333333
0.481,2107.66666666667
0.482,2102.66666666667
0.483,2114.66666666667
0.484,2108
0.485,2105
0.486,2107.33333333333
0.487,2102
0.488,2103
0.489,2101.33333333333
0.49,2105
0.491,2104.33333333333
0.492,2101.66666666667
0.493,2104
0.494,2107.33333333333
0.495,2112
0.496,2108.33333333333
0.497,2105.66666666667
0.498,2112.66666666667
0.499,2106.66666666667
0.5,2106.66666666667
0.501,2110.66666666667
0.502,2103.33333333333
0.503,2103.66666666667
0.504,2112.66666666667
0.505,2107.66666666667
0.506,2104
0.507,2106.33333333333
0.508,2111.33333333333
0.509,2107.33333333333
0.51,2097.66666666667
