t_s,ADC_mean
0.34,1887.66666666667
0.341,1884
0.342,1893.33333333333
0.343,1888.33333333333
0.344,1892
0.345,1891.66666666667
0.346,1890.33333333333
0.347,1889.66666666667
0.348,1895.66666666667
0.349,1891
0.35,1894.33333333333
0.351,1885.66666666667
0.352,1881.66666666667
0.353,1890.66666666667
0.354,1884.66666666667
0.355,1888
0.356,1885
0.357,1889
0.358,1891.33333333333
0.359,1892.33333333333
0.36,1888.66666666667
0.361,1896.66666666667
0.362,1884.33333333333
0.363,1892.66666666667
0.364,1890
0.365,1894
0.366,1889
0.367,1886.33333333333
0.368,1891.66666666667
0.369,1889.66666666667
0.37,1892.66666666667
0.371,1896
0.372,1895
0.373,1892.33333333333
0.374,1891.33333333333
0.375,1892.66666666667
0.376,1894
0.377,1894
0.378,1890.33333333333
0.379,1886.66666666667
0.38,1892.33333333333
0.381,1888.66666666667
0.382,1893
0.383,1894.33333333333
0.384,1887.66666666667
0.385,1891.66666666667
0.386,1896
0.387,1893.33333333333
0.388,1892
0.389,1898.33333333333
0.39,1892.33333333333
0.391,1893.33333333333
0.392,1889.66666666667
0.393,1890.33333333333
0.394,1892.33333333333
0.395,1893.66666666667
0.396,1888.33333333333
0.397,1887.33333333333
0.398,1890.33333333333
0.399,1890.33333333333
0.4,1899
0.401,1888
0.402,1891.66666666667
0.403,1888
0.404,1888.33333333333
0.405,1893.33333333333
0.406,1892.66666666667
0.407,1884
0.408,1888.66666666667
0.409,1889.66666666667
0.41,1891
0.411,1889
0.412,1893.66666666667
0.413,1893.33333333333
0.414,1890.33333333333
0.415,1890
0.416,1890.33333333333
0.417,1891.33333333333
0.418,1891
0.419,1887
0.42,1890.66666666667
0.421,1896
0.422,1891
0.423,1888.33333333333
0.424,1887.66666666667
0.425,1894.33333333333
0.426,1886.66666666667
0.427,1894
0.428,1887.66666666667
0.429,1890.66666666667
0.43,1887
0.431,1891
0.432,1887.66666666667
0.433,1893.33333333333
0.434,1894
0.435,1893.33333333333
0.436,1895
0.437,1888.33333333333
0.438,1889.33333333333
0.439,1891.66666666667
0.44,1886
0.441,1892.33333333333
0.442,1892
0.443,1888
0.444,1894
0.445,1895.66666666667
0.446,1891.66666666667
0.447,1890
0.448,1889.66666666667
0.449,1896
0.45,1891
0.451,1888.66666666667
0.452,1893
0.453,1890.66666666667
0.454,1889.33333333333
0.455,1889
0.456,1889
0.457,1887
0.458,1886
0.459,1890.33333333333
0.46,1891
0.461,1889
0.462,1890.33333333333
0.463,1886.66666666667
0.464,1884
0.465,1892
0.466,1887
0.467,1896.33333333333
0.468,1890.66666666667
0.469,1889.66666666667
0.47,1890.33333333333
0.471,1888.66666666667
0.472,1894.33333333333
0.473,1887.33333333333
0.474,1889
0.475,1888.33333333333
0.476,1894
0.477,1888.66666666667
0.478,1896
0.479,1887.33333333333
0.48,1891
0.481,1890.33333333333
0.482,1887.33333333333
0.483,1891.33333333333
0.484,1891.66666666667
0.485,1893.66666666667
0.486,1889.33333333333
0.487,1893
0.488,1892
0.489,1888.33333333333
0.49,1892.66666666667
0.491,1887.33333333333
0.492,1891
0.493,1892
0.494,1887.66666666667
0.495,1895
0.496,1893.33333333333
0.497,1896.33333333333
0.498,1893.33333333333
0.499,1891.33333333333
0.5,1893.33333333333
0.501,1887.33333333333
0.502,1890.66666666667
0.503,1891.33333333333
0.504,1891.33333333333
0.505,1893
0.506,1889
0.507,1889.33333333333
0.508,1892
0.509,1886.33333333333
0.51,1890.66666666667
0.511,1885.33333333333
0.512,1888.66666666667
0.513,1887.66666666667
0.514,1888
0.515,1891
0.516,1893
0.517,1894.33333333333
0.518,1885.66666666667
0.519,1886.33333333333
0.52,1893
0.521,1892.33333333333
0.522,1893
0.523,1895.66666666667
0.524,1886
0.525,1893
0.526,1888
0.527,1889.33333333333
0.528,1889.66666666667
0.529,1882.33333333333
0.53,1884.66666666667
0.531,1893
0.532,1894
0.533,1885.66666666667
0.534,1891
0.535,1889.33333333333
0.536,1891
0.537,1885.66666666667
0.538,1893.66666666667
0.539,1890.66666666667
0.54,1888
0.541,1888
0.542,1894.33333333333
0.543,1890.66666666667
0.544,1885.66666666667
0.545,1892
0.546,1891
0.547,1890.66666666667
0.548,1892
0.549,1893.33333333333
0.55,1890
0.551,1896
0.552,1892
0.553,1894.66666666667
0.554,1895.66666666667
0.555,1890.66666666667
0.556,1891.66666666667
0.557,1892
0.558,1886.66666666667
0.559,1886
0.56,1889.66666666667
0.561,1891
0.562,1888.66666666667
0.563,1892.66666666667
0.564,1890.66666666667
0.565,1890
0.566,1887.33333333333
0.567,1882.33333333333
0.568,1888
0.569,1891.66666666667
0.57,1887.33333333333
0.571,1895.33333333333
0.572,1885
0.573,1888.66666666667
0.574,1892.66666666667
0.575,1890
