t,y
0,4065
0.001,4065
0.002,4067
0.003,4067
0.004,4066
0.005,4064
0.006,4065
0.007,4066
0.008,4066
0.009,4064
0.01,4066
0.011,4065
0.012,4066
0.013,4065
0.014,4066
0.015,4065
0.016,4066
0.017,4068
0.018,4066
0.019,4066
0.02,4065
0.021,4066
0.022,4065
0.023,4067
0.024,4066
0.025,4065
0.026,4065
0.027,4065
0.028,4066
0.029,4065
0.03,4066
0.031,4065
0.032,4065
0.033,4065
0.034,4065
0.035,4067
0.036,4066
0.037,4066
0.038,4070
0.039,4067
0.04,4065
0.041,4066
0.042,4067
0.043,4066
0.044,4070
0.045,4066
0.046,4067
0.047,4066
0.048,4065
0.049,4066
0.05,4063
0.051,4063
0.052,4065
0.053,4065
0.054,4066
0.055,4066
0.056,4065
0.057,4065
0.058,4066
0.059,4066
0.06,4070
0.061,4063
0.062,4065
0.063,4066
0.064,4067
0.065,4066
0.066,4062
0.067,4065
0.068,4066
0.069,4065
0.07,4065
0.071,4067
0.072,4067
0.073,4060
0.074,4063
0.075,4066
0.076,4066
0.077,4068
0.078,4061
0.079,4066
0.08,4072
0.081,4067
0.082,4064
0.083,4061
0.084,4064
0.085,4066
0.086,4067
0.087,4067
0.088,4066
0.089,4066
0.09,4065
0.091,4064
0.092,4067
0.093,4064
0.094,4066
0.095,4065
0.096,4063
0.097,4068
0.098,4066
0.099,4065
0.1,4068
0.101,4065
0.102,4064
0.103,4066
0.104,4067
0.105,4067
0.106,4066
0.107,4067
0.108,4067
0.109,4065
0.11,4067
0.111,4064
0.112,4066
0.113,4068
0.114,4067
0.115,4067
0.116,4066
0.117,4062
0.118,4063
0.119,4066
0.12,4066
0.121,4073
0.122,4066
0.123,4069
0.124,4066
0.125,4066
0.126,4066
0.127,4065
0.128,4067
0.129,4067
0.13,4066
0.131,4067
0.132,4066
0.133,4063
0.134,4065
0.135,4067
0.136,4064
0.137,4063
0.138,4066
0.139,4066
0.14,4064
0.141,4065
0.142,4067
0.143,4069
0.144,4066
0.145,4063
0.146,4067
0.147,4066
0.148,4066
0.149,4066
0.15,4071
0.151,4069
0.152,4064
0.153,4068
0.154,4066
0.155,4059
0.156,4060
0.157,4062
0.158,4067
0.159,4066
0.16,4066
0.161,4066
0.162,4066
0.163,4067
0.164,4066
0.165,4065
0.166,4067
0.167,4068
0.168,4067
0.169,4065
0.17,4066
0.171,4067
0.172,4058
0.173,4065
0.174,4065
0.175,4065
0.176,4067
0.177,4067
0.178,4062
0.179,4067
0.18,4067
0.181,4067
0.182,4065
0.183,4058
0.184,4066
0.185,4068
0.186,4065
0.187,4066
0.188,4066
0.189,4059
0.19,4067
0.191,4066
0.192,4067
0.193,4067
0.194,4067
0.195,4061
0.196,4066
0.197,4068
0.198,4066
0.199,4066
0.2,4065
0.201,4067
0.202,4066
0.203,4062
0.204,4065
0.205,4066
0.206,4067
0.207,4064
0.208,4066
0.209,4067
0.21,4064
0.211,4065
0.212,4066
0.213,4067
0.214,4065
0.215,4064
0.216,4066
0.217,4065
0.218,4066
0.219,4066
0.22,4066
0.221,4065
0.222,4064
0.223,4067
0.224,4066
0.225,4063
0.226,4066
0.227,4071
0.228,4065
0.229,4066
0.23,4065
0.231,4066
0.232,4064
0.233,4065
0.234,4067
0.235,4071
0.236,4066
0.237,4066
0.238,4066
0.239,4067
0.24,4066
0.241,4065
0.242,4066
0.243,4065
0.244,4066
0.245,4067
0.246,4066
0.247,4072
0.248,4067
0.249,4064
0.25,4063
0.251,4065
0.252,4067
0.253,4065
0.254,4063
0.255,4066
0.256,4066
0.257,4064
0.258,4067
0.259,4066
0.26,4064
0.261,4067
0.262,4066
0.263,4065
0.264,4066
0.265,4062
0.266,4067
0.267,4065
0.268,4066
0.269,4066
0.27,4067
0.271,4066
0.272,4065
0.273,4066
0.274,4065
0.275,4065
0.276,4067
0.277,4065
0.278,4063
0.279,4069
0.28,4066
0.281,4066
0.282,4066
0.283,4066
0.284,4069
0.285,4067
0.286,4067
0.287,4066
0.288,4065
0.289,4066
0.29,4066
0.291,4066
0.292,4061
0.293,4065
0.294,4067
0.295,4067
0.296,4060
0.297,4066
0.298,4067
0.299,4070
0.3,4065
0.301,4067
0.302,4065
0.303,4064
0.304,4068
0.305,4066
0.306,4066
0.307,4064
0.308,4065
0.309,4066
0.31,4067
0.311,4067
0.312,4073
0.313,4067
0.314,4064
0.315,4064
0.316,4065
0.317,4068
0.318,4065
0.319,4060
0.32,4066
0.321,4066
0.322,4065
0.323,4065
0.324,4065
0.325,4066
0.326,4066
0.327,4065
0.328,4068
0.329,4066
0.33,4064
0.331,4065
0.332,4065
0.333,4066
0.334,4064
0.335,4064
0.336,4066
0.337,4066
0.338,4066
0.339,4065
0.34,4066
0.341,4065
0.342,4064
0.343,4065
0.344,4065
0.345,4067
0.346,4065
0.347,4058
0.348,4066
0.349,4066
0.35,4065
0.351,4066
0.352,4066
0.353,4065
0.354,4066
0.355,4071
0.356,4065
0.357,4066
0.358,4066
0.359,4066
0.36,4071
0.361,4066
0.362,4071
0.363,4063
0.364,4066
0.365,4066
0.366,4066
0.367,4066
0.368,4065
0.369,4066
0.37,4066
0.371,4071
0.372,4071
0.373,4063
0.374,4066
0.375,4066
0.376,4066
0.377,4066
0.378,4065
0.379,4067
0.38,4067
0.381,4066
0.382,4065
0.383,4067
0.384,4066
0.385,4066
0.386,4066
0.387,4066
0.388,4064
0.389,4066
0.39,4067
0.391,4066
0.392,4063
0.393,4068
0.394,4064
0.395,4065
0.396,4065
0.397,4062
0.398,4066
0.399,4066
0.4,4067
0.401,4062
0.402,4066
0.403,4065
0.404,4065
0.405,4066
0.406,4066
0.407,4063
0.408,4066
0.409,4064
0.41,4067
0.411,4063
0.412,4066
0.413,4067
0.414,4065
0.415,4063
0.416,4066
0.417,4066
0.418,4067
0.419,4062
0.42,4067
0.421,4066
0.422,4067
0.423,4070
0.424,4069
0.425,4067
0.426,4065
0.427,4066
0.428,4066
0.429,4069
0.43,4066
0.431,4066
0.432,4067
0.433,4067
0.434,4067
0.435,4066
0.436,4067
0.437,4066
0.438,4064
0.439,4065
0.44,4060
0.441,4063
0.442,4062
0.443,4065
0.444,4068
0.445,4064
0.446,4065
0.447,4067
0.448,4066
0.449,4066
0.45,4065
0.451,4066
0.452,4070
0.453,4064
0.454,4066
0.455,4066
