t,y
0,2316
0.001,2317
0.002,2276
0.003,2272
0.004,2279
0.005,2277
0.006,2271
0.007,2281
0.008,2275
0.009,2271
0.01,2318
0.011,2287
0.012,2277
0.013,2269
0.014,2273
0.015,2283
0.016,2325
0.017,2309
0.018,2279
0.019,2272
0.02,2277
0.021,2266
0.022,2266
0.023,2275
0.024,2269
0.025,2272
0.026,2273
0.027,2275
0.028,2276
0.029,2270
0.03,2280
0.031,2266
0.032,2264
0.033,2270
0.034,2277
0.035,2282
0.036,2263
0.037,2275
0.038,2270
0.039,2273
0.04,2291
0.041,2273
0.042,2275
0.043,2316
0.044,2269
0.045,2271
0.046,2275
0.047,2275
0.048,2276
0.049,2280
0.05,2283
0.051,2275
0.052,2279
0.053,2277
0.054,2268
0.055,2267
0.056,2266
0.057,2273
0.058,2277
0.059,2276
0.06,2269
0.061,2282
0.062,2262
0.063,2273
0.064,2269
0.065,2277
0.066,2266
0.067,2276
0.068,2271
0.069,2268
0.07,2275
0.071,2265
0.072,2285
0.073,2267
0.074,2279
0.075,2318
0.076,2271
0.077,2278
0.078,2275
0.079,2273
0.08,2274
0.081,2281
0.082,2275
0.083,2274
0.084,2275
0.085,2276
0.086,2269
0.087,2279
0.088,2267
0.089,2274
0.09,2284
0.091,2279
0.092,2277
0.093,2281
0.094,2276
0.095,2273
0.096,2271
0.097,2268
0.098,2274
0.099,2278
0.1,2272
0.101,2270
0.102,2283
0.103,2274
0.104,2278
0.105,2274
0.106,2285
0.107,2273
0.108,2312
0.109,2270
0.11,2279
0.111,2259
0.112,2273
0.113,2280
0.114,2279
0.115,2278
0.116,2273
0.117,2271
0.118,2274
0.119,2271
0.12,2276
0.121,2278
0.122,2269
0.123,2277
0.124,2264
0.125,2268
0.126,2272
0.127,2276
0.128,2265
0.129,2282
0.13,2277
0.131,2280
0.132,2269
0.133,2265
0.134,2265
0.135,2280
0.136,2276
0.137,2269
0.138,2281
0.139,2277
0.14,2277
0.141,2308
0.142,2276
0.143,2276
0.144,2271
0.145,2267
0.146,2274
0.147,2280
0.148,2281
0.149,2269
0.15,2273
0.151,2271
0.152,2275
0.153,2266
0.154,2276
0.155,2280
0.156,2272
0.157,2280
0.158,2269
0.159,2282
0.16,2266
0.161,2281
0.162,2277
0.163,2277
0.164,2263
0.165,2263
0.166,2271
