t,y
0,4061
0.001,4067
0.002,4061
0.003,4065
0.004,4063
0.005,4070
0.006,4066
0.007,4061
0.008,4059
0.009,4066
0.01,4067
0.011,4065
0.012,4072
0.013,4064
0.014,4066
0.015,4063
0.016,4066
0.017,4067
0.018,4066
0.019,4063
0.02,4065
0.021,4066
0.022,4066
0.023,4067
0.024,4066
0.025,4067
0.026,4071
0.027,4067
0.028,4065
0.029,4065
0.03,4065
0.031,4065
0.032,4066
0.033,4066
0.034,4060
0.035,4066
0.036,4065
0.037,4066
0.038,4066
0.039,4067
0.04,4065
0.041,4066
0.042,4066
0.043,4066
0.044,4071
0.045,4064
0.046,4065
0.047,4066
0.048,4066
0.049,4065
0.05,4066
0.051,4067
0.052,4066
0.053,4065
0.054,4063
0.055,4067
0.056,4066
0.057,4059
0.058,4066
0.059,4067
0.06,4067
0.061,4066
0.062,4065
0.063,4070
0.064,4064
0.065,4065
0.066,4065
0.067,4065
0.068,4065
0.069,4066
0.07,4066
0.071,4066
0.072,4065
0.073,4065
0.074,4066
0.075,4066
0.076,4066
0.077,4067
0.078,4066
0.079,4065
0.08,4064
0.081,4065
0.082,4065
0.083,4066
0.084,4066
0.085,4064
0.086,4066
0.087,4065
0.088,4066
0.089,4065
0.09,4064
0.091,4064
0.092,4065
0.093,4066
0.094,4066
0.095,4067
0.096,4067
0.097,4065
0.098,4066
0.099,4067
0.1,4066
0.101,4064
0.102,4066
0.103,4067
0.104,4062
0.105,4065
0.106,4066
0.107,4065
0.108,4066
0.109,4068
0.11,4064
0.111,4065
0.112,4065
0.113,4065
0.114,4066
0.115,4066
0.116,4066
0.117,4064
0.118,4066
0.119,4066
0.12,4065
0.121,4064
0.122,4066
0.123,4067
0.124,4065
0.125,4065
0.126,4067
0.127,4068
0.128,4068
0.129,4066
0.13,4067
0.131,4065
0.132,4071
0.133,4063
0.134,4063
0.135,4065
0.136,4065
0.137,4065
0.138,4067
0.139,4067
0.14,4066
0.141,4067
0.142,4064
0.143,4066
0.144,4070
0.145,4070
0.146,4066
0.147,4066
0.148,4069
0.149,4066
0.15,4071
0.151,4064
0.152,4067
0.153,4060
0.154,4067
0.155,4067
0.156,4069
0.157,4070
0.158,4065
0.159,4065
0.16,4066
0.161,4066
0.162,4066
0.163,4066
0.164,4064
0.165,4068
0.166,4066
0.167,4064
0.168,4067
0.169,4067
0.17,4065
0.171,4064
0.172,4067
0.173,4067
0.174,4067
0.175,4066
0.176,4066
0.177,4066
0.178,4064
0.179,4064
0.18,4066
0.181,4067
0.182,4059
0.183,4066
0.184,4066
0.185,4066
0.186,4066
0.187,4067
0.188,4065
0.189,4068
0.19,4065
0.191,4066
0.192,4067
0.193,4066
0.194,4065
0.195,4065
0.196,4065
0.197,4065
0.198,4063
0.199,4066
0.2,4066
0.201,4066
0.202,4063
0.203,4067
0.204,4066
0.205,4066
0.206,4066
0.207,4064
0.208,4066
0.209,4066
0.21,4072
0.211,4067
0.212,4066
0.213,4066
0.214,4064
0.215,4066
0.216,4066
0.217,4066
0.218,4064
0.219,4066
0.22,4066
0.221,4066
0.222,4073
0.223,4067
0.224,4061
0.225,4066
0.226,4066
0.227,4065
0.228,4067
0.229,4066
0.23,4066
0.231,4066
0.232,4066
0.233,4065
0.234,4065
0.235,4065
0.236,4064
0.237,4063
0.238,4064
0.239,4063
0.24,4066
0.241,4065
0.242,4066
0.243,4065
0.244,4067
0.245,4063
0.246,4067
0.247,4066
0.248,4066
0.249,4071
0.25,4071
0.251,4065
0.252,4066
0.253,4065
0.254,4067
0.255,4067
0.256,4067
0.257,4066
0.258,4066
0.259,4065
0.26,4066
0.261,4065
0.262,4066
0.263,4068
0.264,4071
0.265,4066
0.266,4067
0.267,4063
0.268,4067
0.269,4060
0.27,4066
0.271,4065
0.272,4065
0.273,4066
0.274,4065
0.275,4066
0.276,4065
0.277,4067
0.278,4060
0.279,4067
0.28,4066
0.281,4063
0.282,4066
0.283,4065
0.284,4065
0.285,4065
0.286,4072
0.287,4066
0.288,4068
0.289,4064
0.29,4066
0.291,4066
0.292,4066
0.293,4065
0.294,4065
0.295,4066
0.296,4063
0.297,4066
0.298,4065
0.299,4066
0.3,4066
0.301,4064
0.302,4063
0.303,4066
0.304,4067
0.305,4065
0.306,4065
0.307,4065
0.308,4065
0.309,4063
0.31,4066
0.311,4063
0.312,4064
0.313,4065
0.314,4067
0.315,4065
0.316,4066
0.317,4065
0.318,4067
0.319,4065
0.32,4067
0.321,4072
0.322,4065
0.323,4063
0.324,4071
0.325,4064
0.326,4067
0.327,4066
0.328,4065
0.329,4066
0.33,4066
0.331,4066
0.332,4065
0.333,4065
0.334,4063
0.335,4064
0.336,4062
0.337,4067
0.338,4067
0.339,4066
0.34,4063
0.341,4065
0.342,4066
0.343,4066
0.344,4067
0.345,4066
0.346,4066
0.347,4069
0.348,4066
0.349,4064
0.35,4067
0.351,4067
0.352,4066
0.353,4059
0.354,4064
0.355,4066
0.356,4067
0.357,4066
0.358,4067
0.359,4065
0.36,4066
0.361,4066
0.362,4065
0.363,4065
0.364,4066
0.365,4065
0.366,4066
0.367,4061
0.368,4065
0.369,4066
0.37,4067
0.371,4066
0.372,4065
0.373,4066
0.374,4059
0.375,4067
0.376,4070
0.377,4067
0.378,4067
0.379,4061
0.38,4065
0.381,4065
0.382,4065
0.383,4065
0.384,4065
0.385,4066
0.386,4067
0.387,4067
0.388,4066
0.389,4066
0.39,4066
0.391,4068
0.392,4059
0.393,4065
0.394,4060
0.395,4069
0.396,4067
0.397,4059
0.398,4065
0.399,4065
0.4,4066
0.401,4065
0.402,4066
0.403,4065
0.404,4065
0.405,4066
0.406,4065
0.407,4066
0.408,4066
0.409,4066
0.41,4067
0.411,4073
0.412,4066
0.413,4066
0.414,4066
0.415,4069
0.416,4066
0.417,4066
0.418,4070
0.419,4063
0.42,4067
0.421,4066
0.422,4066
0.423,4065
0.424,4066
0.425,4065
0.426,4066
0.427,4061
0.428,4065
0.429,4067
0.43,4060
0.431,4072
0.432,4067
0.433,4067
0.434,4065
0.435,4067
0.436,4067
0.437,4066
0.438,4066
0.439,4071
0.44,4065
0.441,4067
0.442,4066
0.443,4066
0.444,4067
0.445,4067
0.446,4063
0.447,4066
0.448,4073
0.449,4065
0.45,4065
0.451,4068
0.452,4061
0.453,4066
0.454,4067
0.455,4067
0.456,4068
0.457,4065
0.458,4068
0.459,4066
0.46,4066
0.461,4062
0.462,4064
0.463,4071
0.464,4066
0.465,4066
0.466,4063
0.467,4065
0.468,4066
0.469,4065
0.47,4064
0.471,4067
0.472,4067
0.473,4066
0.474,4074
0.475,4065
0.476,4068
0.477,4066
0.478,4059
0.479,4066
0.48,4066
0.481,4066
0.482,4064
0.483,4065
0.484,4066
0.485,4066
0.486,4070
0.487,4066
0.488,4070
0.489,4065
0.49,4065
0.491,4064
0.492,4069
0.493,4066
0.494,4065
0.495,4065
0.496,4067
0.497,4067
0.498,4071
0.499,4067
0.5,4067
0.501,4066
0.502,4066
0.503,4063
0.504,4070
0.505,4065
0.506,4066
0.507,4067
0.508,4067
0.509,4071
0.51,4064
0.511,4067
0.512,4066
0.513,4067
0.514,4066
0.515,4066
0.516,4067
0.517,4064
0.518,4065
0.519,4065
0.52,4065
0.521,4067
0.522,4065
0.523,4072
0.524,4066
0.525,4065
0.526,4066
0.527,4066
0.528,4071
0.529,4067
0.53,4066
0.531,4067
0.532,4066
0.533,4064
0.534,4066
0.535,4067
0.536,4067
0.537,4063
0.538,4063
0.539,4066
0.54,4066
0.541,4064
0.542,4067
0.543,4064
0.544,4061
0.545,4065
0.546,4067
0.547,4065
0.548,4065
0.549,4066
0.55,4066
0.551,4065
0.552,4069
0.553,4066
0.554,4066
0.555,4065
0.556,4066
0.557,4066
0.558,4065
0.559,4065
0.56,4061
0.561,4066
0.562,4066
0.563,4065
0.564,4066
0.565,4065
0.566,4065
0.567,4066
0.568,4067
0.569,4067
0.57,4064
0.571,4066
0.572,4071
0.573,4066
0.574,4067
0.575,4065
0.576,4067
0.577,4064
0.578,4067
0.579,4068
0.58,4066
0.581,4065
0.582,4068
0.583,4073
0.584,4072
0.585,4066
0.586,4066
0.587,4066
0.588,4066
0.589,4067
0.59,4066
0.591,4067
0.592,4066
0.593,4067
0.594,4060
0.595,4063
0.596,4066
0.597,4072
0.598,4066
0.599,4066
0.6,4069
0.601,4064
0.602,4068
0.603,4068
0.604,4066
0.605,4065
0.606,4067
0.607,4066
0.608,4065
0.609,4067
0.61,4065
0.611,4066
0.612,4062
0.613,4062
0.614,4066
0.615,4058
0.616,4070
0.617,4066
0.618,4066
0.619,4066
0.62,4063
0.621,4065
0.622,4065
0.623,4066
0.624,4066
0.625,4066
0.626,4066
0.627,4067
0.628,4065
0.629,4067
0.63,4066
0.631,4063
0.632,4066
0.633,4065
0.634,4067
0.635,4066
0.636,4066
0.637,4065
0.638,4063
0.639,4067
0.64,4066
0.641,4067
0.642,4067
0.643,4066
0.644,4063
0.645,4067
0.646,4070
0.647,4066
0.648,4067
0.649,4066
0.65,4066
0.651,4065
0.652,4065
0.653,4065
0.654,4066
0.655,4066
0.656,4067
0.657,4067
0.658,4059
0.659,4067
0.66,4064
0.661,4064
0.662,4066
0.663,4065
0.664,4067
0.665,4064
0.666,4065
0.667,4065
0.668,4071
0.669,4066
0.67,4066
0.671,4066
0.672,4070
0.673,4066
0.674,4067
0.675,4061
0.676,4065
0.677,4064
0.678,4066
0.679,4066
0.68,4066
0.681,4066
0.682,4066
0.683,4067
0.684,4062
0.685,4063
0.686,4066
0.687,4066
0.688,4066
0.689,4067
0.69,4066
0.691,4066
0.692,4065
0.693,4068
0.694,4067
0.695,4063
0.696,4062
0.697,4065
0.698,4060
0.699,4065
0.7,4066
0.701,4062
0.702,4067
0.703,4067
0.704,4066
0.705,4065
0.706,4066
0.707,4067
0.708,4066
0.709,4066
0.71,4066
0.711,4066
0.712,4064
0.713,4063
0.714,4066
0.715,4065
0.716,4065
0.717,4067
0.718,4065
0.719,4067
0.72,4066
0.721,4067
0.722,4067
0.723,4065
0.724,4065
0.725,4067
0.726,4064
0.727,4066
0.728,4067
0.729,4065
0.73,4064
0.731,4066
0.732,4059
0.733,4059
0.734,4065
0.735,4067
0.736,4067
0.737,4065
0.738,4067
0.739,4066
0.74,4065
0.741,4066
0.742,4066
0.743,4066
0.744,4069
0.745,4067
0.746,4066
0.747,4073
0.748,4065
0.749,4067
0.75,4067
0.751,4068
0.752,4065
0.753,4067
0.754,4067
0.755,4067
0.756,4066
0.757,4066
0.758,4062
0.759,4070
0.76,4065
0.761,4067
0.762,4066
0.763,4066
0.764,4066
0.765,4063
0.766,4063
0.767,4065
0.768,4072
0.769,4066
0.77,4066
0.771,4066
0.772,4065
0.773,4066
0.774,4066
0.775,4065
0.776,4066
0.777,4066
0.778,4066
0.779,4071
0.78,4066
0.781,4067
0.782,4064
0.783,4065
0.784,4067
0.785,4065
0.786,4061
0.787,4068
0.788,4066
0.789,4067
0.79,4067
0.791,4066
0.792,4068
0.793,4064
0.794,4067
0.795,4068
0.796,4065
0.797,4065
0.798,4067
0.799,4066
0.8,4063
0.801,4068
0.802,4066
0.803,4066
0.804,4066
0.805,4067
0.806,4061
0.807,4066
0.808,4072
0.809,4060
0.81,4066
0.811,4065
0.812,4066
0.813,4064
0.814,4066
0.815,4065
0.816,4066
0.817,4066
0.818,4066
0.819,4067
0.82,4066
0.821,4067
0.822,4066
0.823,4067
0.824,4066
0.825,4066
0.826,4065
0.827,4067
0.828,4064
0.829,4071
0.83,4058
0.831,4068
0.832,4065
0.833,4066
0.834,4066
0.835,4068
0.836,4067
0.837,4066
0.838,4068
0.839,4066
0.84,4070
0.841,4066
0.842,4065
0.843,4064
0.844,4066
0.845,4066
0.846,4066
0.847,4062
0.848,4067
0.849,4066
0.85,4066
0.851,4067
0.852,4067
0.853,4066
0.854,4067
0.855,4065
0.856,4059
0.857,4073
0.858,4066
0.859,4067
0.86,4067
0.861,4061
0.862,4065
0.863,4065
0.864,4065
0.865,4065
0.866,4066
0.867,4065
0.868,4066
0.869,4066
0.87,4067
0.871,4066
0.872,4066
0.873,4065
0.874,4066
0.875,4066
0.876,4066
0.877,4067
0.878,4064
0.879,4065
0.88,4068
0.881,4066
0.882,4060
0.883,4067
0.884,4066
0.885,4066
0.886,4066
0.887,4066
0.888,4069
0.889,4065
0.89,4067
0.891,4063
0.892,4067
0.893,4071
0.894,4067
0.895,4066
0.896,4067
0.897,4065
0.898,4063
0.899,4067
0.9,4062
0.901,4064
0.902,4065
0.903,4072
0.904,4066
0.905,4067
0.906,4063
0.907,4067
0.908,4066
0.909,4069
0.91,4066
0.911,4068
0.912,4072
0.913,4065
0.914,4066
0.915,4064
0.916,4064
0.917,4064
0.918,4065
0.919,4069
0.92,4065
0.921,4066
0.922,4066
0.923,4067
0.924,4066
0.925,4067
0.926,4066
0.927,4066
0.928,4065
0.929,4072
0.93,4066
0.931,4066
0.932,4066
0.933,4066
0.934,4059
0.935,4066
0.936,4065
0.937,4065
0.938,4059
0.939,4065
0.94,4060
0.941,4067
0.942,4065
0.943,4065
0.944,4068
0.945,4066
0.946,4066
0.947,4067
0.948,4067
0.949,4066
0.95,4065
0.951,4066
0.952,4067
0.953,4066
0.954,4066
0.955,4066
0.956,4066
0.957,4065
0.958,4066
0.959,4065
0.96,4067
0.961,4065
0.962,4066
0.963,4067
0.964,4060
0.965,4066
0.966,4066
0.967,4068
0.968,4065
0.969,4067
0.97,4066
0.971,4065
0.972,4063
0.973,4068
0.974,4066
0.975,4066
0.976,4065
0.977,4061
0.978,4066
0.979,4063
0.98,4066
0.981,4065
0.982,4066
0.983,4066
0.984,4066
0.985,4067
0.986,4067
0.987,4066
0.988,4067
0.989,4065
0.99,4066
0.991,4065
0.992,4068
0.993,4071
0.994,4066
0.995,4066
0.996,4067
0.997,4066
0.998,4066
0.999,4066
1,4066
