t_s,ADC_mean
0,87
0.001,89
0.002,88
0.003,88
0.004,88.3333333333333
0.005,88
0.006,87.3333333333333
0.007,88
0.008,88
0.009,88.3333333333333
0.01,89
0.011,90.6666666666667
0.012,88.3333333333333
0.013,85.6666666666667
0.014,87.6666666666667
0.015,88.6666666666667
0.016,85.6666666666667
0.017,88.6666666666667
0.018,88
0.019,87.3333333333333
0.02,88.3333333333333
0.021,87.3333333333333
0.022,89.6666666666667
0.023,89.3333333333333
0.024,87
0.025,88.6666666666667
0.026,89.6666666666667
0.027,88.3333333333333
0.028,88
0.029,88.3333333333333
0.03,88
0.031,88
0.032,87.6666666666667
0.033,88.6666666666667
0.034,88
0.035,88.3333333333333
0.036,89
0.037,88.3333333333333
0.038,87.3333333333333
0.039,85.3333333333333
0.04,88
0.041,88
0.042,88.3333333333333
0.043,88.3333333333333
0.044,88.3333333333333
0.045,88.6666666666667
0.046,87
0.047,89.3333333333333
0.048,88.3333333333333
0.049,89
0.05,90.3333333333333
0.051,87
0.052,89.3333333333333
0.053,88
0.054,85.6666666666667
0.055,88
0.056,88
0.057,87.3333333333333
0.058,86
0.059,90.3333333333333
0.06,89.3333333333333
0.061,87.6666666666667
0.062,87.3333333333333
0.063,86.6666666666667
0.064,88.3333333333333
0.065,88
0.066,87.6666666666667
0.067,88.6666666666667
0.068,87
0.069,87.3333333333333
0.07,90
0.071,89.6666666666667
0.072,86
0.073,87.3333333333333
0.074,86.3333333333333
0.075,88.6666666666667
0.076,88.6666666666667
0.077,88
0.078,85.3333333333333
0.079,86.6666666666667
0.08,85.6666666666667
0.081,89
0.082,88
0.083,87.6666666666667
0.084,87.6666666666667
0.085,87.6666666666667
0.086,86
0.087,87.6666666666667
0.088,88
0.089,87
0.09,87.6666666666667
0.091,88.3333333333333
0.092,89
0.093,88
0.094,86
0.095,89.6666666666667
0.096,86.3333333333333
0.097,87.6666666666667
0.098,88.6666666666667
0.099,88.6666666666667
0.1,87.3333333333333
