t_s,ADC_mean
0,1994
0.001,1993
0.002,1977
0.003,1977.33333333333
0.004,1975.66666666667
0.005,1983.33333333333
0.006,1988.66666666667
0.007,1978
0.008,1975
0.009,1975
0.01,1980
0.011,1985
0.012,1977.66666666667
0.013,1976.33333333333
0.014,1980.66666666667
0.015,1973.33333333333
0.016,1976
0.017,1980.33333333333
0.018,1982.33333333333
0.019,1977.66666666667
0.02,1982.66666666667
0.021,1980
0.022,1978
0.023,1974
0.024,1979
0.025,1974.33333333333
0.026,1969.66666666667
0.027,1974.33333333333
0.028,1969
0.029,1974.66666666667
0.03,1971.66666666667
0.031,1978.33333333333
0.032,1975.66666666667
0.033,1973
0.034,1979
0.035,1975.66666666667
0.036,1975.33333333333
0.037,1978.33333333333
0.038,1979
0.039,1977.33333333333
0.04,1983
0.041,1970.33333333333
0.042,1972
0.043,1976
0.044,1976
0.045,1977.33333333333
0.046,1976.33333333333
0.047,1969
0.048,1976
0.049,1976.66666666667
0.05,1974.33333333333
0.051,1974.66666666667
0.052,1971
0.053,1978
0.054,1977.33333333333
0.055,1978.66666666667
0.056,1973
0.057,1978
0.058,1973.66666666667
0.059,1975
0.06,1977.66666666667
0.061,1975.66666666667
0.062,1974.66666666667
0.063,1970.33333333333
0.064,1972.66666666667
0.065,1972.33333333333
0.066,1978.66666666667
0.067,1977.33333333333
0.068,1977
0.069,1973
0.07,1972.33333333333
0.071,1974.66666666667
0.072,1978.33333333333
0.073,1980
0.074,1974
0.075,1973.33333333333
0.076,1977.66666666667
0.077,1971.66666666667
0.078,1971
0.079,1975
0.08,1971.66666666667
0.081,1972.33333333333
0.082,1969.66666666667
0.083,1978.66666666667
0.084,1974
0.085,1979
0.086,1972
0.087,1976.66666666667
0.088,1974.66666666667
0.089,1973
0.09,1979.66666666667
0.091,1977.33333333333
0.092,1969
0.093,1980
0.094,1981.66666666667
0.095,1974.66666666667
0.096,1977.33333333333
0.097,1975.66666666667
0.098,1973.66666666667
0.099,1978.66666666667
0.1,1975.66666666667
0.101,1975
0.102,1974
0.103,1974
0.104,1974.66666666667
0.105,1981
0.106,1974.66666666667
0.107,1981.33333333333
0.108,1976
0.109,1978
0.11,1972.66666666667
0.111,1973.66666666667
0.112,1972.66666666667
0.113,1978
0.114,1974.66666666667
0.115,1972.33333333333
0.116,1973
0.117,1974
0.118,1974.33333333333
0.119,1973.33333333333
0.12,1971.33333333333
0.121,1970.33333333333
0.122,1972.33333333333
0.123,1969.66666666667
0.124,1975
0.125,1974
0.126,1977.66666666667
0.127,1972.33333333333
0.128,1969.66666666667
0.129,1970.33333333333
0.13,1976.33333333333
0.131,1972
