t_s,ADC_mean
0,2318.33333333333
0.001,2309
0.002,2271
0.003,2279.66666666667
0.004,2269.66666666667
0.005,2265.66666666667
0.006,2268.33333333333
0.007,2272
0.008,2265.66666666667
0.009,2266
0.01,2288
0.011,2270.66666666667
0.012,2269
0.013,2264.33333333333
0.014,2286
0.015,2268.33333333333
0.016,2287
0.017,2276.66666666667
0.018,2268
0.019,2269.33333333333
0.02,2272.66666666667
0.021,2264.66666666667
0.022,2263.66666666667
0.023,2266.33333333333
0.024,2282
0.025,2266.33333333333
0.026,2270
0.027,2269
0.028,2267
0.029,2266.66666666667
0.03,2271.66666666667
0.031,2263.33333333333
0.032,2264
0.033,2263
0.034,2270.66666666667
0.035,2267
0.036,2260
0.037,2271.33333333333
0.038,2269.33333333333
0.039,2271
0.04,2273
0.041,2266.33333333333
0.042,2265.33333333333
0.043,2280.66666666667
0.044,2266.33333333333
0.045,2268
0.046,2269
0.047,2268
0.048,2269
0.049,2272.33333333333
0.05,2273
0.051,2266.33333333333
0.052,2269.66666666667
0.053,2285.66666666667
0.054,2265.66666666667
0.055,2263.33333333333
0.056,2262.66666666667
0.057,2267.66666666667
0.058,2267.33333333333
0.059,2266.66666666667
0.06,2264.33333333333
0.061,2267.33333333333
0.062,2276.66666666667
0.063,2270.33333333333
0.064,2269
0.065,2267.33333333333
0.066,2265
0.067,2269.33333333333
0.068,2264
0.069,2264
0.07,2264.33333333333
0.071,2268.66666666667
0.072,2274
0.073,2271
0.074,2270.33333333333
0.075,2287.66666666667
0.076,2268.66666666667
0.077,2266
0.078,2268.33333333333
0.079,2271.66666666667
0.08,2269.33333333333
0.081,2271.33333333333
0.082,2266.66666666667
0.083,2276.33333333333
0.084,2270.66666666667
0.085,2270.33333333333
0.086,2269.66666666667
0.087,2273.33333333333
0.088,2264.33333333333
0.089,2268
0.09,2272
0.091,2268.66666666667
0.092,2270.33333333333
0.093,2277.33333333333
0.094,2263.33333333333
0.095,2266
0.096,2270.33333333333
0.097,2272
0.098,2271
0.099,2275
0.1,2263.66666666667
0.101,2263
0.102,2275.33333333333
0.103,2265.66666666667
0.104,2268
0.105,2269
0.106,2267
0.107,2269.33333333333
0.108,2278.66666666667
0.109,2268.33333333333
0.11,2270.66666666667
0.111,2262
0.112,2265.33333333333
0.113,2270.33333333333
0.114,2270.33333333333
0.115,2265.66666666667
0.116,2269.66666666667
0.117,2271
0.118,2264.33333333333
0.119,2266
0.12,2266.33333333333
0.121,2269.66666666667
0.122,2263
0.123,2274.33333333333
0.124,2262.66666666667
0.125,2269
0.126,2267
0.127,2270.33333333333
0.128,2265.66666666667
0.129,2270.33333333333
0.13,2274.66666666667
0.131,2270
0.132,2265
0.133,2262
0.134,2274.66666666667
0.135,2268.66666666667
0.136,2267.66666666667
0.137,2267.33333333333
0.138,2270
0.139,2271.33333333333
0.14,2272.66666666667
0.141,2276.66666666667
0.142,2269.33333333333
0.143,2269
0.144,2272.33333333333
0.145,2264.66666666667
0.146,2265
0.147,2269
0.148,2274.33333333333
0.149,2264
0.15,2268.33333333333
0.151,2263.66666666667
0.152,2266
0.153,2263.66666666667
0.154,2268.66666666667
0.155,2270
0.156,2265
0.157,2271
0.158,2262.66666666667
0.159,2271.66666666667
0.16,2270
0.161,2273.33333333333
0.162,2269.66666666667
0.163,2270.66666666667
0.164,2267.33333333333
0.165,2266.33333333333
0.166,2274.66666666667
0.167,2269.66666666667
0.168,2267.33333333333
0.169,2267.33333333333
0.17,2271.66666666667
0.171,2266
0.172,2284
0.173,2284
0.174,2269.33333333333
0.175,2267.33333333333
0.176,2283
0.177,2267
0.178,2264
0.179,2269.33333333333
0.18,2272.33333333333
0.181,2267.33333333333
0.182,2269.66666666667
0.183,2272.66666666667
0.184,2268.66666666667
0.185,2269.33333333333
0.186,2264.66666666667
0.187,2265
0.188,2268.33333333333
0.189,2267
0.19,2264.66666666667
0.191,2266.66666666667
0.192,2269.33333333333
0.193,2271
0.194,2269.33333333333
0.195,2264.33333333333
0.196,2264
0.197,2273.33333333333
0.198,2270.33333333333
0.199,2273.33333333333
0.2,2270
0.201,2270
0.202,2263.33333333333
0.203,2266
0.204,2279.66666666667
0.205,2264.66666666667
0.206,2266.33333333333
0.207,2268.33333333333
0.208,2271.33333333333
0.209,2285
0.21,2269.33333333333
0.211,2268.66666666667
0.212,2267.33333333333
0.213,2268.66666666667
0.214,2268
0.215,2283.66666666667
0.216,2265
0.217,2275
0.218,2266
0.219,2271.66666666667
0.22,2265.66666666667
0.221,2264
0.222,2265.66666666667
0.223,2269.33333333333
0.224,2271.33333333333
0.225,2268
0.226,2267.33333333333
0.227,2272
0.228,2271
0.229,2270.33333333333
0.23,2269
0.231,2269.66666666667
0.232,2267.66666666667
0.233,2267
0.234,2269
0.235,2274.66666666667
0.236,2272.66666666667
0.237,2264
0.238,2287.33333333333
0.239,2264.33333333333
0.24,2263
0.241,2273.66666666667
0.242,2267
0.243,2272.66666666667
0.244,2277.66666666667
0.245,2267.33333333333
0.246,2266.33333333333
0.247,2271
0.248,2268
0.249,2287
0.25,2272.33333333333
0.251,2268.66666666667
0.252,2267.66666666667
0.253,2270.33333333333
0.254,2267.66666666667
0.255,2268.66666666667
0.256,2272.33333333333
0.257,2268
0.258,2269.66666666667
0.259,2272
0.26,2269.33333333333
0.261,2262.33333333333
0.262,2275
0.263,2269.66666666667
0.264,2268
0.265,2268.33333333333
0.266,2270.33333333333
0.267,2271
0.268,2269
0.269,2268.33333333333
0.27,2273.33333333333
0.271,2266.33333333333
0.272,2282
0.273,2265.33333333333
0.274,2266.66666666667
0.275,2268
0.276,2269.66666666667
0.277,2262.66666666667
0.278,2271
0.279,2266
0.28,2279.33333333333
0.281,2276.33333333333
0.282,2274.33333333333
0.283,2265.66666666667
0.284,2270
0.285,2282.66666666667
0.286,2264.33333333333
0.287,2266.66666666667
0.288,2268
0.289,2272.33333333333
0.29,2275.33333333333
0.291,2264.33333333333
0.292,2272.33333333333
0.293,2271
0.294,2269.33333333333
0.295,2268.33333333333
0.296,2272.33333333333
0.297,2269.66666666667
0.298,2265
0.299,2268
0.3,2265.33333333333
0.301,2262.66666666667
0.302,2261.66666666667
0.303,2267.66666666667
0.304,2268
0.305,2278.33333333333
0.306,2267
0.307,2270.66666666667
0.308,2269.66666666667
0.309,2272
0.31,2267.33333333333
0.311,2265.33333333333
0.312,2270.33333333333
0.313,2266
0.314,2268
0.315,2271
0.316,2275.66666666667
0.317,2261.33333333333
0.318,2263.33333333333
0.319,2271.66666666667
0.32,2277.33333333333
0.321,2265
0.322,2280
0.323,2270.66666666667
0.324,2271.66666666667
0.325,2270.66666666667
0.326,2269
0.327,2266
0.328,2272
0.329,2265.33333333333
