t_s,ADC_mean
0,2184
0.001,2172.33333333333
0.002,2151.33333333333
0.003,2146.66666666667
0.004,2148
0.005,2128.66666666667
0.006,2133.33333333333
0.007,2132.66666666667
0.008,2135
0.009,2134
0.01,2135
0.011,2130.33333333333
0.012,2131.33333333333
0.013,2129
0.014,2146.33333333333
0.015,2133
0.016,2133.66666666667
0.017,2137
0.018,2135.66666666667
0.019,2136.66666666667
0.02,2130
0.021,2129.66666666667
0.022,2135.33333333333
0.023,2150.33333333333
0.024,2131.33333333333
0.025,2134.66666666667
0.026,2132.33333333333
0.027,2129
0.028,2134.66666666667
0.029,2129
0.03,2137.33333333333
0.031,2134.33333333333
0.032,2136
0.033,2136
0.034,2151
0.035,2131.33333333333
0.036,2133
0.037,2128.66666666667
0.038,2130.66666666667
0.039,2131.33333333333
0.04,2135
0.041,2136.66666666667
0.042,2133.66666666667
0.043,2132
0.044,2133
0.045,2143.66666666667
0.046,2140
0.047,2145.33333333333
0.048,2129
0.049,2136
0.05,2132
0.051,2128.66666666667
0.052,2132.33333333333
0.053,2130
0.054,2135
0.055,2134
0.056,2129.66666666667
0.057,2130.66666666667
0.058,2137.66666666667
0.059,2135.66666666667
0.06,2133.66666666667
0.061,2152
0.062,2132
0.063,2131.33333333333
0.064,2147
0.065,2151.66666666667
0.066,2133
0.067,2131.66666666667
0.068,2130.33333333333
0.069,2134
0.07,2133.33333333333
0.071,2144.66666666667
0.072,2145.33333333333
0.073,2127.33333333333
0.074,2133
0.075,2133.66666666667
0.076,2135.33333333333
0.077,2127.33333333333
0.078,2132.66666666667
0.079,2133.66666666667
0.08,2131.33333333333
0.081,2130.33333333333
0.082,2136.33333333333
0.083,2136.66666666667
0.084,2130.66666666667
0.085,2132.66666666667
0.086,2127.33333333333
0.087,2129.33333333333
0.088,2134
0.089,2133.66666666667
0.09,2128
0.091,2138.33333333333
0.092,2137.66666666667
0.093,2129
0.094,2137.33333333333
0.095,2131.33333333333
0.096,2128.66666666667
0.097,2131
0.098,2132.33333333333
0.099,2140.66666666667
0.1,2147
0.101,2134
0.102,2139.33333333333
0.103,2134.66666666667
0.104,2129
0.105,2131
0.106,2147
0.107,2131.66666666667
0.108,2137
0.109,2130.66666666667
0.11,2134
0.111,2126.33333333333
0.112,2131.33333333333
0.113,2125.66666666667
0.114,2135
0.115,2137
0.116,2134
0.117,2132.66666666667
0.118,2128.66666666667
0.119,2131
0.12,2135.33333333333
0.121,2136.66666666667
0.122,2133.66666666667
0.123,2126.33333333333
0.124,2132.33333333333
0.125,2129.66666666667
0.126,2130.66666666667
0.127,2133.33333333333
0.128,2129
0.129,2133
0.13,2134.33333333333
0.131,2130.66666666667
0.132,2133.66666666667
0.133,2140.66666666667
0.134,2135.33333333333
0.135,2127.66666666667
0.136,2132
0.137,2148.66666666667
0.138,2130.66666666667
0.139,2129.66666666667
0.14,2127.66666666667
0.141,2132.66666666667
0.142,2151
0.143,2143
0.144,2148
0.145,2127.33333333333
0.146,2130
0.147,2137.66666666667
0.148,2130
0.149,2125.33333333333
0.15,2128.66666666667
0.151,2129.66666666667
0.152,2149
0.153,2143
0.154,2132.33333333333
0.155,2126.33333333333
0.156,2133.66666666667
0.157,2133.33333333333
0.158,2136.66666666667
0.159,2131
0.16,2138.33333333333
0.161,2133
0.162,2134
0.163,2132
0.164,2151.66666666667
0.165,2129
0.166,2132
0.167,2128
0.168,2133.66666666667
0.169,2133.66666666667
0.17,2131
0.171,2130.33333333333
0.172,2133.33333333333
0.173,2140.33333333333
0.174,2131
0.175,2135.66666666667
0.176,2130
0.177,2134.66666666667
0.178,2134
0.179,2136
0.18,2128.33333333333
0.181,2133.66666666667
0.182,2132
0.183,2136
0.184,2134
0.185,2132.66666666667
0.186,2135
0.187,2140
0.188,2132.66666666667
0.189,2134
0.19,2132.33333333333
0.191,2134
0.192,2139.33333333333
0.193,2133
0.194,2129.33333333333
0.195,2133
0.196,2136.33333333333
0.197,2147
0.198,2136
0.199,2136
0.2,2133
0.201,2133
0.202,2128
0.203,2133.33333333333
0.204,2139.33333333333
0.205,2129.66666666667
0.206,2136.66666666667
0.207,2132
0.208,2130.66666666667
0.209,2148.33333333333
0.21,2129.33333333333
0.211,2129.33333333333
0.212,2130.66666666667
0.213,2131.33333333333
0.214,2136.33333333333
0.215,2131.66666666667
0.216,2132.66666666667
0.217,2130.33333333333
0.218,2131
0.219,2132.66666666667
0.22,2136.66666666667
0.221,2135
0.222,2133.33333333333
0.223,2146.66666666667
0.224,2131
0.225,2135.33333333333
0.226,2135
0.227,2131
0.228,2133
0.229,2131
0.23,2146.33333333333
0.231,2136
0.232,2133
0.233,2131.33333333333
0.234,2135.66666666667
0.235,2134.33333333333
0.236,2129.33333333333
0.237,2134.66666666667
0.238,2129.33333333333
0.239,2136
0.24,2129.66666666667
0.241,2133
0.242,2129.33333333333
0.243,2134
0.244,2136
0.245,2129
0.246,2131.66666666667
0.247,2128
0.248,2131.66666666667
0.249,2142.66666666667
0.25,2132.33333333333
0.251,2135.66666666667
0.252,2137.66666666667
0.253,2131.66666666667
0.254,2137.66666666667
0.255,2125.66666666667
0.256,2134.33333333333
0.257,2135
0.258,2130.66666666667
0.259,2147.66666666667
0.26,2137.33333333333
0.261,2136.33333333333
0.262,2137.33333333333
0.263,2134.66666666667
0.264,2133
0.265,2131.33333333333
0.266,2131
0.267,2134.33333333333
0.268,2135.66666666667
0.269,2136
0.27,2131.66666666667
0.271,2135.66666666667
0.272,2132
0.273,2135.66666666667
0.274,2134.66666666667
0.275,2130
0.276,2129
0.277,2132.33333333333
0.278,2134.66666666667
0.279,2133
0.28,2133
