t,y
0,2097
0.001,2095
0.002,2060
0.003,2103
0.004,2047
0.005,2079
0.006,2057
0.007,2058
0.008,2055
0.009,2056
0.01,2046
0.011,2087
0.012,2047
0.013,2071
0.014,2060
0.015,2049
0.016,2051
0.017,2049
0.018,2044
0.019,2088
0.02,2050
0.021,2049
0.022,2047
0.023,2088
0.024,2063
0.025,2062
0.026,2060
0.027,2052
0.028,2055
0.029,2044
0.03,2071
0.031,2047
0.032,2076
0.033,2046
0.034,2079
0.035,2056
0.036,2046
0.037,2080
0.038,2062
0.039,2043
0.04,2083
0.041,2050
0.042,2058
0.043,2044
0.044,2081
0.045,2058
0.046,2049
0.047,2046
0.048,2085
0.049,2043
0.05,2076
0.051,2044
0.052,2085
0.053,2061
0.054,2057
0.055,2058
0.056,2052
0.057,2060
0.058,2054
0.059,2047
0.06,2073
0.061,2056
0.062,2042
0.063,2075
0.064,2050
0.065,2053
0.066,2056
0.067,2055
0.068,2050
0.069,2055
0.07,2044
0.071,2078
0.072,2046
0.073,2088
0.074,2049
0.075,2056
0.076,2040
0.077,2091
0.078,2047
0.079,2092
0.08,2046
0.081,2083
0.082,2056
0.083,2047
0.084,2075
0.085,2046
0.086,2085
0.087,2046
0.088,2077
0.089,2044
0.09,2079
0.091,2043
0.092,2078
0.093,2042
0.094,2074
0.095,2053
0.096,2039
0.097,2086
0.098,2058
0.099,2046
0.1,2080
0.101,2054
0.102,2053
0.103,2046
0.104,2073
0.105,2042
0.106,2075
0.107,2067
0.108,2046
0.109,2075
0.11,2058
0.111,2053
0.112,2058
0.113,2046
0.114,2078
0.115,2047
0.116,2074
0.117,2056
0.118,2052
0.119,2046
0.12,2084
0.121,2041
0.122,2072
0.123,2051
0.124,2047
0.125,2080
0.126,2054
0.127,2049
0.128,2054
0.129,2045
0.13,2086
0.131,2041
0.132,2081
0.133,2050
0.134,2051
0.135,2050
0.136,2051
0.137,2049
0.138,2039
0.139,2080
0.14,2054
0.141,2060
0.142,2058
0.143,2059
0.144,2058
0.145,2052
0.146,2059
0.147,2061
0.148,2054
0.149,2052
0.15,2047
0.151,2082
0.152,2052
0.153,2047
0.154,2079
0.155,2045
0.156,2084
0.157,2056
0.158,2047
0.159,2074
0.16,2064
0.161,2056
0.162,2056
0.163,2053
0.164,2060
0.165,2052
0.166,2055
0.167,2059
0.168,2050
0.169,2055
0.17,2057
0.171,2054
0.172,2053
0.173,2056
0.174,2054
0.175,2050
0.176,2060
0.177,2047
0.178,2084
0.179,2051
0.18,2044
0.181,2086
0.182,2060
0.183,2062
0.184,2043
0.185,2078
0.186,2052
0.187,2057
0.188,2051
0.189,2045
0.19,2079
0.191,2055
0.192,2054
0.193,2051
0.194,2040
0.195,2078
0.196,2059
0.197,2058
0.198,2055
0.199,2062
0.2,2046
0.201,2075
0.202,2056
0.203,2053
0.204,2054
0.205,2046
0.206,2085
0.207,2058
0.208,2056
0.209,2077
0.21,2041
0.211,2076
0.212,2054
0.213,2054
0.214,2044
0.215,2086
0.216,2056
0.217,2044
0.218,2094
0.219,2045
0.22,2083
0.221,2045
0.222,2081
0.223,2049
0.224,2045
0.225,2083
0.226,2053
0.227,2046
0.228,2079
0.229,2051
0.23,2060
0.231,2057
0.232,2048
0.233,2058
0.234,2051
0.235,2046
0.236,2088
0.237,2053
0.238,2045
0.239,2084
0.24,2057
0.241,2060
0.242,2049
0.243,2054
0.244,2043
0.245,2076
0.246,2046
0.247,2086
0.248,2044
0.249,2082
0.25,2050
0.251,2056
0.252,2058
0.253,2041
0.254,2081
0.255,2058
0.256,2059
0.257,2057
0.258,2057
0.259,2059
0.26,2050
0.261,2053
0.262,2045
0.263,2084
0.264,2049
0.265,2056
0.266,2050
0.267,2047
0.268,2079
0.269,2055
0.27,2065
0.271,2046
0.272,2075
0.273,2046
0.274,2082
0.275,2049
0.276,2060
0.277,2044
0.278,2077
0.279,2047
0.28,2082
0.281,2051
0.282,2044
0.283,2082
0.284,2053
0.285,2050
0.286,2050
0.287,2055
0.288,2058
0.289,2049
0.29,2045
0.291,2080
0.292,2056
0.293,2054
0.294,2053
0.295,2047
0.296,2077
0.297,2047
0.298,2076
0.299,2058
0.3,2052
0.301,2059
0.302,2045
0.303,2086
0.304,2055
0.305,2047
0.306,2086
0.307,2051
0.308,2064
0.309,2056
0.31,2059
0.311,2046
0.312,2078
0.313,2061
0.314,2058
0.315,2044
0.316,2090
0.317,2051
0.318,2056
0.319,2055
0.32,2056
0.321,2061
