t,y
0,1921
0.001,1915
0.002,1898
0.003,1904
0.004,1915
0.005,1914
0.006,1913
0.007,1913
0.008,1907
0.009,1913
0.01,1906
0.011,1924
0.012,1915
0.013,1911
0.014,1916
0.015,1914
0.016,1914
0.017,1902
0.018,1918
0.019,1912
0.02,1911
0.021,1899
0.022,1904
0.023,1922
0.024,1904
0.025,1914
0.026,1911
0.027,1902
0.028,1907
0.029,1903
0.03,1916
0.031,1898
0.032,1903
0.033,1904
0.034,1909
0.035,1905
0.036,1915
0.037,1915
0.038,1904
0.039,1915
0.04,1903
0.041,1904
0.042,1905
0.043,1910
0.044,1903
0.045,1915
0.046,1901
0.047,1917
0.048,1908
0.049,1910
0.05,1903
0.051,1903
0.052,1900
0.053,1911
0.054,1906
0.055,1895
0.056,1913
0.057,1922
0.058,1909
0.059,1905
0.06,1909
0.061,1914
0.062,1913
0.063,1909
0.064,1904
0.065,1905
0.066,1919
0.067,1910
0.068,1904
0.069,1908
0.07,1903
0.071,1907
0.072,1918
0.073,1906
0.074,1907
0.075,1912
0.076,1905
0.077,1903
0.078,1899
0.079,1915
0.08,1903
0.081,1906
0.082,1900
0.083,1902
0.084,1912
0.085,1908
0.086,1907
0.087,1905
0.088,1902
0.089,1909
0.09,1903
0.091,1906
0.092,1909
0.093,1902
0.094,1914
0.095,1909
0.096,1900
0.097,1902
0.098,1908
0.099,1913
0.1,1918
0.101,1910
0.102,1901
0.103,1902
0.104,1905
0.105,1917
0.106,1909
0.107,1906
0.108,1912
0.109,1905
0.11,1904
0.111,1902
0.112,1916
0.113,1901
0.114,1909
0.115,1906
0.116,1900
0.117,1908
0.118,1897
0.119,1907
0.12,1912
0.121,1902
0.122,1898
0.123,1897
0.124,1907
0.125,1915
0.126,1909
0.127,1902
0.128,1903
0.129,1915
0.13,1908
0.131,1911
0.132,1907
0.133,1913
0.134,1914
0.135,1916
0.136,1903
0.137,1915
0.138,1913
0.139,1911
0.14,1900
0.141,1922
0.142,1907
0.143,1908
0.144,1908
0.145,1915
0.146,1906
0.147,1914
0.148,1894
0.149,1899
0.15,1909
0.151,1907
0.152,1913
0.153,1896
0.154,1918
0.155,1900
0.156,1917
0.157,1900
0.158,1911
0.159,1905
0.16,1906
0.161,1907
0.162,1912
0.163,1899
0.164,1898
0.165,1905
0.166,1902
0.167,1897
0.168,1905
0.169,1910
0.17,1909
0.171,1913
0.172,1903
0.173,1912
0.174,1908
0.175,1903
0.176,1902
0.177,1895
0.178,1901
0.179,1912
0.18,1900
0.181,1911
0.182,1911
0.183,1905
0.184,1914
0.185,1911
0.186,1902
0.187,1902
0.188,1903
0.189,1914
0.19,1898
0.191,1903
