t,y
0,271
0.001,271
0.002,270
0.003,272
0.004,269
0.005,271
0.006,274
0.007,271
0.008,264
0.009,274
0.01,271
0.011,271
0.012,271
0.013,274
0.014,268
0.015,275
0.016,270
0.017,271
0.018,271
0.019,271
0.02,272
0.021,271
0.022,275
0.023,274
0.024,271
0.025,272
0.026,271
0.027,272
0.028,272
0.029,272
0.03,271
0.031,267
0.032,270
0.033,268
0.034,271
0.035,275
0.036,269
0.037,272
0.038,271
0.039,270
0.04,272
0.041,272
0.042,271
0.043,271
0.044,271
0.045,272
0.046,269
0.047,270
0.048,271
0.049,270
0.05,271
0.051,273
0.052,276
0.053,272
0.054,271
0.055,273
0.056,271
0.057,271
0.058,271
0.059,271
0.06,273
0.061,271
0.062,271
0.063,272
0.064,270
0.065,272
0.066,273
0.067,272
0.068,271
0.069,273
0.07,272
0.071,273
0.072,272
0.073,269
0.074,272
0.075,273
0.076,271
0.077,272
0.078,272
0.079,271
0.08,271
0.081,273
0.082,270
0.083,271
0.084,272
0.085,267
0.086,277
0.087,277
0.088,271
0.089,269
0.09,270
0.091,270
0.092,272
0.093,270
0.094,271
0.095,266
0.096,271
0.097,271
0.098,269
0.099,276
0.1,271
0.101,271
0.102,272
0.103,272
0.104,272
0.105,270
0.106,272
0.107,271
0.108,270
0.109,271
0.11,272
0.111,272
0.112,271
0.113,266
0.114,271
0.115,271
0.116,270
0.117,270
0.118,270
0.119,270
0.12,272
0.121,271
0.122,271
0.123,271
0.124,270
0.125,273
0.126,270
0.127,273
0.128,270
0.129,272
0.13,271
0.131,270
0.132,271
0.133,271
0.134,271
0.135,271
0.136,265
0.137,271
0.138,270
0.139,272
0.14,273
0.141,270
0.142,274
0.143,271
0.144,272
0.145,267
0.146,270
0.147,271
0.148,271
0.149,270
0.15,272
0.151,272
0.152,271
0.153,270
0.154,271
0.155,270
0.156,269
0.157,266
0.158,271
0.159,270
0.16,270
0.161,270
0.162,272
0.163,270
0.164,272
0.165,271
0.166,271
0.167,270
0.168,271
0.169,272
0.17,275
0.171,271
0.172,275
0.173,271
0.174,270
0.175,270
0.176,271
0.177,271
0.178,274
0.179,271
0.18,271
0.181,271
0.182,272
0.183,272
0.184,271
0.185,272
0.186,270
0.187,271
0.188,269
0.189,266
0.19,274
0.191,277
0.192,267
0.193,266
0.194,273
0.195,272
0.196,271
0.197,270
0.198,271
0.199,271
0.2,272
0.201,271
0.202,274
0.203,272
0.204,272
0.205,271
0.206,271
0.207,272
0.208,271
0.209,270
0.21,272
0.211,270
0.212,275
0.213,272
0.214,272
0.215,271
0.216,271
0.217,270
0.218,267
0.219,272
0.22,276
0.221,269
0.222,272
0.223,270
0.224,270
0.225,268
0.226,271
0.227,271
0.228,267
0.229,272
0.23,268
0.231,271
0.232,271
0.233,272
0.234,268
0.235,271
0.236,271
0.237,271
0.238,272
0.239,274
0.24,271
0.241,271
0.242,270
0.243,272
0.244,270
0.245,270
0.246,272
0.247,272
0.248,271
0.249,271
0.25,272
0.251,278
0.252,270
0.253,271
0.254,269
0.255,272
0.256,273
0.257,266
0.258,271
0.259,270
0.26,268
0.261,266
0.262,271
0.263,270
0.264,274
0.265,276
0.266,271
0.267,266
0.268,269
0.269,270
0.27,271
0.271,273
0.272,271
0.273,269
0.274,268
0.275,270
0.276,272
0.277,270
0.278,271
0.279,270
0.28,271
0.281,271
0.282,271
0.283,270
0.284,269
0.285,267
0.286,270
0.287,271
0.288,269
0.289,272
0.29,271
0.291,267
0.292,269
0.293,273
0.294,272
0.295,270
0.296,272
0.297,271
0.298,271
0.299,265
0.3,270
0.301,270
0.302,270
0.303,272
0.304,270
0.305,266
0.306,272
0.307,269
0.308,271
0.309,271
0.31,272
0.311,276
0.312,270
0.313,270
0.314,271
0.315,271
0.316,270
0.317,271
0.318,272
0.319,271
0.32,270
0.321,270
0.322,273
0.323,275
0.324,271
0.325,271
0.326,266
0.327,267
0.328,271
0.329,272
0.33,272
0.331,266
0.332,271
0.333,270
0.334,272
0.335,271
0.336,271
0.337,273
0.338,270
0.339,266
0.34,271
0.341,271
0.342,271
0.343,269
0.344,270
0.345,270
0.346,273
0.347,275
0.348,272
0.349,275
0.35,270
0.351,265
0.352,266
0.353,271
0.354,271
0.355,271
0.356,272
0.357,270
0.358,271
0.359,269
0.36,270
0.361,271
0.362,270
0.363,266
0.364,270
0.365,270
0.366,271
0.367,271
0.368,271
0.369,272
0.37,271
0.371,271
0.372,270
0.373,269
0.374,275
0.375,271
0.376,271
0.377,271
0.378,270
0.379,270
0.38,271
0.381,272
0.382,265
0.383,271
0.384,271
0.385,271
0.386,270
0.387,271
0.388,271
0.389,271
0.39,277
0.391,271
0.392,274
0.393,275
0.394,271
0.395,271
0.396,271
0.397,271
0.398,270
0.399,270
0.4,269
0.401,265
0.402,272
0.403,276
0.404,271
0.405,272
0.406,274
0.407,272
0.408,277
0.409,270
0.41,272
0.411,270
0.412,270
0.413,271
0.414,274
0.415,269
0.416,268
0.417,271
0.418,269
0.419,269
0.42,271
0.421,269
0.422,274
0.423,266
0.424,270
0.425,271
0.426,266
0.427,270
0.428,271
0.429,272
0.43,270
0.431,270
0.432,271
0.433,267
0.434,271
0.435,271
0.436,272
0.437,271
0.438,269
0.439,271
0.44,271
0.441,270
0.442,271
0.443,270
0.444,271
0.445,269
0.446,266
0.447,267
0.448,269
0.449,270
0.45,270
0.451,267
0.452,266
0.453,271
0.454,271
0.455,270
0.456,271
0.457,271
0.458,275
0.459,270
0.46,275
0.461,271
0.462,270
0.463,271
0.464,271
0.465,270
0.466,273
0.467,270
0.468,271
0.469,270
0.47,271
0.471,275
0.472,271
0.473,270
0.474,270
0.475,270
0.476,271
0.477,270
0.478,275
0.479,270
0.48,275
0.481,270
0.482,269
0.483,271
0.484,271
0.485,273
0.486,271
0.487,271
0.488,267
0.489,273
0.49,270
0.491,271
0.492,271
0.493,270
0.494,272
0.495,271
0.496,271
0.497,276
0.498,270
0.499,266
0.5,271
0.501,271
0.502,270
0.503,270
0.504,271
0.505,277
0.506,271
0.507,271
0.508,270
0.509,270
0.51,271
0.511,273
0.512,276
0.513,270
0.514,274
0.515,271
0.516,271
0.517,272
0.518,273
0.519,271
0.52,272
0.521,272
0.522,272
0.523,270
0.524,272
0.525,270
0.526,270
0.527,272
0.528,266
0.529,271
0.53,272
0.531,270
0.532,271
0.533,266
0.534,271
0.535,271
0.536,271
0.537,270
0.538,268
0.539,270
0.54,268
0.541,271
0.542,271
0.543,271
0.544,270
0.545,272
0.546,272
0.547,270
0.548,272
0.549,271
0.55,270
0.551,271
0.552,273
0.553,267
0.554,272
0.555,271
0.556,271
0.557,271
0.558,271
0.559,268
0.56,273
0.561,271
0.562,270
0.563,271
0.564,271
0.565,271
0.566,264
0.567,271
0.568,272
0.569,270
0.57,271
0.571,270
0.572,271
0.573,272
0.574,270
0.575,270
0.576,270
0.577,270
0.578,274
0.579,265
0.58,270
0.581,270
0.582,270
0.583,271
0.584,271
0.585,271
0.586,273
0.587,270
0.588,271
0.589,270
0.59,267
0.591,271
0.592,271
0.593,271
0.594,270
0.595,272
0.596,275
0.597,271
0.598,271
0.599,277
0.6,270
0.601,270
0.602,272
0.603,271
0.604,270
0.605,270
0.606,271
0.607,272
0.608,270
0.609,272
0.61,272
0.611,271
0.612,265
0.613,270
0.614,271
0.615,271
0.616,270
0.617,270
0.618,270
0.619,271
0.62,271
0.621,266
0.622,272
0.623,266
0.624,269
0.625,275
0.626,271
0.627,266
0.628,272
0.629,271
0.63,265
0.631,273
0.632,274
0.633,272
0.634,269
0.635,271
0.636,271
0.637,271
0.638,271
0.639,272
0.64,271
0.641,270
0.642,271
0.643,270
0.644,271
0.645,272
0.646,272
0.647,271
0.648,272
0.649,270
0.65,268
0.651,272
0.652,275
0.653,271
0.654,271
0.655,271
0.656,272
0.657,268
0.658,270
0.659,271
0.66,269
0.661,271
0.662,276
0.663,271
0.664,266
0.665,274
0.666,267
0.667,270
0.668,272
0.669,267
0.67,267
0.671,275
0.672,272
0.673,268
0.674,267
0.675,271
0.676,269
0.677,271
0.678,271
0.679,273
0.68,271
0.681,271
0.682,270
0.683,270
0.684,271
0.685,267
0.686,270
0.687,272
0.688,277
0.689,271
0.69,273
0.691,273
0.692,271
0.693,273
0.694,271
0.695,271
0.696,270
0.697,266
0.698,277
0.699,275
0.7,270
0.701,271
0.702,271
0.703,271
0.704,271
0.705,272
0.706,270
0.707,271
0.708,272
0.709,275
0.71,271
0.711,270
0.712,270
0.713,281
0.714,269
0.715,271
0.716,272
0.717,270
0.718,270
0.719,271
0.72,271
0.721,272
0.722,270
0.723,270
0.724,269
0.725,272
0.726,271
0.727,272
0.728,270
0.729,271
0.73,271
0.731,269
0.732,269
0.733,270
0.734,273
0.735,271
0.736,273
0.737,271
0.738,275
0.739,271
0.74,275
0.741,270
0.742,270
0.743,268
0.744,266
0.745,271
0.746,271
0.747,274
0.748,267
0.749,271
0.75,273
0.751,271
0.752,271
0.753,270
0.754,275
0.755,269
0.756,272
0.757,277
0.758,271
0.759,270
0.76,271
0.761,271
0.762,270
0.763,271
0.764,271
0.765,271
0.766,268
0.767,268
0.768,270
0.769,271
0.77,270
0.771,270
0.772,272
0.773,270
0.774,262
0.775,268
0.776,269
0.777,271
0.778,271
0.779,267
0.78,266
0.781,271
0.782,271
0.783,272
0.784,270
0.785,270
0.786,271
0.787,271
0.788,270
0.789,271
0.79,269
0.791,268
0.792,267
0.793,270
0.794,268
0.795,271
0.796,271
0.797,271
0.798,271
0.799,271
0.8,272
0.801,272
0.802,271
0.803,268
0.804,269
0.805,268
0.806,270
0.807,276
0.808,269
0.809,271
0.81,270
0.811,269
0.812,270
0.813,270
0.814,270
0.815,270
0.816,272
0.817,270
0.818,270
0.819,274
0.82,270
0.821,271
0.822,271
0.823,269
0.824,270
0.825,271
0.826,271
0.827,271
0.828,266
0.829,274
0.83,274
0.831,270
0.832,271
0.833,273
0.834,270
0.835,271
0.836,273
0.837,271
0.838,269
0.839,273
0.84,270
0.841,270
0.842,270
0.843,270
0.844,270
0.845,271
0.846,269
0.847,270
0.848,270
0.849,270
0.85,269
0.851,271
0.852,267
0.853,269
0.854,270
0.855,270
0.856,270
0.857,272
0.858,265
0.859,271
0.86,270
0.861,278
0.862,271
0.863,270
0.864,271
0.865,271
0.866,275
0.867,270
0.868,270
