t_s,ADC_mean
0,2017
0.001,2010
0.002,1992.33333333333
0.003,1999
0.004,1996.33333333333
0.005,1993.66666666667
0.006,1993.33333333333
0.007,1991.66666666667
0.008,1993.66666666667
0.009,1998
0.01,1993.66666666667
0.011,2002.33333333333
0.012,1995
0.013,1997.33333333333
0.014,1997.33333333333
0.015,1993
0.016,1996
0.017,1989
0.018,1992.66666666667
0.019,1991.66666666667
0.02,1990.33333333333
0.021,1995
0.022,1993
0.023,1991.33333333333
0.024,1993
0.025,1992.66666666667
0.026,1990.33333333333
0.027,1997
0.028,1995
0.029,1991.66666666667
0.03,1989.33333333333
0.031,1991.66666666667
0.032,1988
0.033,1995
0.034,1993.33333333333
0.035,1988.66666666667
0.036,1999.33333333333
0.037,1990.66666666667
0.038,1991.66666666667
0.039,1992.33333333333
0.04,1992.33333333333
0.041,1992.66666666667
0.042,1993.66666666667
0.043,1994.66666666667
0.044,1995.66666666667
0.045,1997
0.046,1995
0.047,1995.66666666667
0.048,1993.66666666667
0.049,1994.33333333333
0.05,1995.66666666667
0.051,1995
0.052,1997
0.053,1996
0.054,1997.66666666667
0.055,1994
0.056,1993.33333333333
0.057,1991.66666666667
0.058,1997.33333333333
0.059,1988.66666666667
0.06,1991.66666666667
0.061,1993
0.062,1997.33333333333
0.063,1995.66666666667
0.064,1990.33333333333
0.065,1996.66666666667
0.066,1992
0.067,1989.66666666667
0.068,1990
0.069,1985.66666666667
0.07,1998.33333333333
0.071,1994.33333333333
0.072,1992.33333333333
0.073,1988.66666666667
0.074,1987.66666666667
0.075,1998.33333333333
0.076,1986.33333333333
0.077,1991.33333333333
0.078,1990.66666666667
0.079,1996.33333333333
0.08,1998.66666666667
0.081,1990.33333333333
0.082,1998
0.083,1988.66666666667
0.084,1993.33333333333
0.085,1991.33333333333
0.086,1989
0.087,1992.66666666667
0.088,1990.33333333333
0.089,1985
0.09,1990.33333333333
0.091,1999
0.092,1989.33333333333
0.093,1998
0.094,1989.66666666667
0.095,1991.33333333333
0.096,1991
0.097,1998
0.098,1991
0.099,1990.33333333333
0.1,1994
0.101,1994.66666666667
0.102,1995.66666666667
0.103,1993
0.104,1997.66666666667
0.105,1992.33333333333
0.106,1993.66666666667
0.107,1992
0.108,1993
0.109,1991.33333333333
0.11,1992.66666666667
0.111,1991.66666666667
0.112,1993
0.113,1992.33333333333
0.114,1990.66666666667
0.115,1998
0.116,1997.33333333333
0.117,1997
0.118,1994.66666666667
0.119,1991
0.12,1991
0.121,1989
0.122,1986.33333333333
0.123,1993.66666666667
0.124,1987
0.125,1991.66666666667
0.126,1996.33333333333
0.127,1992
0.128,1994.33333333333
0.129,1997.66666666667
0.13,1998
0.131,2000.33333333333
0.132,1986.33333333333
0.133,1990.66666666667
0.134,1997.33333333333
0.135,1996.66666666667
0.136,1991.66666666667
0.137,1993.33333333333
0.138,1990.66666666667
0.139,1992
0.14,1992.66666666667
0.141,1995.33333333333
0.142,1994.66666666667
0.143,1995.66666666667
0.144,1993.33333333333
0.145,1994
0.146,1994.66666666667
0.147,1992
0.148,1995.33333333333
0.149,1997.33333333333
0.15,1989
0.151,1990.33333333333
0.152,1993.33333333333
0.153,1997.66666666667
0.154,1992
0.155,1996
0.156,1989.33333333333
0.157,1988.33333333333
0.158,1986.33333333333
0.159,2000.33333333333
0.16,1993
0.161,1989.66666666667
0.162,1989
0.163,1989.33333333333
0.164,1998.66666666667
0.165,1994.66666666667
0.166,1992
0.167,2003.33333333333
0.168,1994.66666666667
0.169,1992
0.17,1991
0.171,1990.66666666667
0.172,1994
0.173,1995.33333333333
0.174,1993
0.175,1994.33333333333
0.176,1992.33333333333
0.177,1988.33333333333
0.178,1987.33333333333
0.179,1993.66666666667
0.18,1991
0.181,1994
0.182,1995
0.183,1989.33333333333
0.184,1993.66666666667
0.185,1992
0.186,1995.33333333333
0.187,1984.33333333333
0.188,1988.33333333333
0.189,1993
0.19,1991.33333333333
0.191,1993
0.192,1993.33333333333
0.193,1989.66666666667
0.194,1989.33333333333
0.195,1993
0.196,1992.66666666667
0.197,1989.66666666667
0.198,1994
0.199,1993.33333333333
0.2,1988
0.201,1992.66666666667
0.202,1992.33333333333
0.203,1995
0.204,1994.66666666667
0.205,1992.33333333333
0.206,1993
0.207,1994
0.208,1994.33333333333
0.209,1995
0.21,1998.33333333333
0.211,1990.33333333333
0.212,1991.33333333333
0.213,1990
0.214,1995.66666666667
0.215,1990
0.216,1994.66666666667
0.217,1996
0.218,1994.33333333333
0.219,1995.33333333333
0.22,1994
0.221,1990.66666666667
0.222,1989
0.223,2000
0.224,1989.66666666667
0.225,1995.66666666667
0.226,1995.33333333333
0.227,1989.33333333333
0.228,1991.66666666667
0.229,1993
0.23,1992
0.231,1998
0.232,1993
0.233,1990
0.234,1991.66666666667
0.235,1985.33333333333
0.236,1992
0.237,2000.33333333333
0.238,1996.33333333333
0.239,1991.66666666667
0.24,1996
0.241,1991.33333333333
0.242,1990.33333333333
0.243,1989.66666666667
0.244,1992
0.245,1988
0.246,1992.66666666667
0.247,1992.66666666667
0.248,1991.33333333333
0.249,1996.66666666667
0.25,2000.33333333333
0.251,1993
0.252,1988
0.253,1989.33333333333
0.254,1997
0.255,1993.66666666667
0.256,1993.66666666667
0.257,1994.33333333333
0.258,1989.66666666667
0.259,2000
0.26,1996.33333333333
0.261,1990.66666666667
0.262,1994.33333333333
0.263,1994.66666666667
0.264,1994.33333333333
0.265,1989.66666666667
0.266,1992.66666666667
0.267,1992
0.268,1997
0.269,1988.66666666667
0.27,1994.33333333333
0.271,1994.66666666667
0.272,1989.66666666667
0.273,1991
0.274,1988.66666666667
0.275,1992.66666666667
0.276,1989
0.277,1995.66666666667
0.278,1996
0.279,1990.66666666667
0.28,2001.66666666667
0.281,1993
0.282,1992.66666666667
0.283,1992.33333333333
0.284,1995
0.285,1998.33333333333
0.286,1997
0.287,1997.33333333333
0.288,1995.66666666667
0.289,1993.66666666667
0.29,1991.66666666667
0.291,1992.66666666667
0.292,1993.33333333333
0.293,1990.33333333333
0.294,1996
0.295,1992
0.296,1994
0.297,1995.66666666667
0.298,1992.66666666667
0.299,1988.33333333333
0.3,1991.66666666667
0.301,1992
0.302,1995
0.303,1994.66666666667
0.304,1993.66666666667
0.305,1991
0.306,1990.66666666667
0.307,1986.66666666667
0.308,1993.66666666667
0.309,1999.33333333333
0.31,1998.33333333333
0.311,1990.66666666667
0.312,1986
0.313,1998.33333333333
0.314,1995.33333333333
0.315,1987
0.316,1989.33333333333
0.317,1991.66666666667
0.318,1987.33333333333
0.319,1991
0.32,1991.66666666667
0.321,1993
0.322,1992.66666666667
0.323,1994
0.324,1993.33333333333
0.325,1994.33333333333
0.326,1992.33333333333
0.327,1998.33333333333
0.328,1997.33333333333
0.329,1988.66666666667
0.33,1995.33333333333
0.331,1995.66666666667
0.332,1994
0.333,1991
0.334,1992
0.335,1996
0.336,1998.66666666667
0.337,1991.66666666667
0.338,1998
0.339,1990.66666666667
0.34,1994
0.341,1998.33333333333
0.342,1997
0.343,1998
0.344,1991
0.345,1998
0.346,1989.66666666667
0.347,1998
0.348,1988.33333333333
0.349,1995.33333333333
0.35,1988.66666666667
0.351,1992.66666666667
