t,y
0,2116
0.001,2096
0.002,2060
0.003,2115
0.004,2059
0.005,2061
0.006,2059
0.007,2059
0.008,2053
0.009,2047
0.01,2086
0.011,2047
0.012,2081
0.013,2059
0.014,2062
0.015,2047
0.016,2084
0.017,2062
0.018,2050
0.019,2054
0.02,2051
0.021,2057
0.022,2056
0.023,2062
0.024,2059
0.025,2051
0.026,2054
0.027,2052
0.028,2065
0.029,2048
0.03,2050
0.031,2052
0.032,2047
0.033,2085
0.034,2047
0.035,2090
0.036,2043
0.037,2079
0.038,2065
0.039,2050
0.04,2059
0.041,2054
0.042,2064
0.043,2054
0.044,2059
0.045,2058
0.046,2054
0.047,2063
0.048,2050
0.049,2062
0.05,2064
0.051,2062
0.052,2054
0.053,2054
0.054,2064
0.055,2057
0.056,2059
0.057,2054
0.058,2062
0.059,2050
0.06,2056
0.061,2060
0.062,2054
0.063,2059
0.064,2056
0.065,2060
0.066,2049
0.067,2052
0.068,2050
0.069,2063
0.07,2064
0.071,2057
0.072,2050
0.073,2058
0.074,2066
0.075,2043
0.076,2083
0.077,2056
0.078,2056
0.079,2058
0.08,2064
0.081,2053
0.082,2053
0.083,2053
0.084,2052
0.085,2056
0.086,2050
0.087,2054
0.088,2046
0.089,2080
0.09,2051
0.091,2062
0.092,2060
0.093,2052
0.094,2047
0.095,2082
0.096,2059
0.097,2050
0.098,2057
0.099,2047
0.1,2080
0.101,2056
0.102,2049
0.103,2056
0.104,2050
0.105,2060
0.106,2053
0.107,2051
0.108,2073
0.109,2062
0.11,2057
0.111,2052
0.112,2057
0.113,2051
0.114,2062
0.115,2057
0.116,2056
0.117,2056
0.118,2043
0.119,2084
0.12,2052
0.121,2055
0.122,2058
0.123,2059
0.124,2059
0.125,2059
0.126,2050
0.127,2060
0.128,2054
0.129,2051
0.13,2042
0.131,2089
0.132,2061
0.133,2050
0.134,2042
0.135,2086
0.136,2060
0.137,2052
0.138,2051
0.139,2066
0.14,2060
0.141,2048
0.142,2056
0.143,2051
0.144,2059
0.145,2054
0.146,2056
0.147,2056
0.148,2047
0.149,2089
0.15,2058
0.151,2052
0.152,2059
0.153,2047
0.154,2084
0.155,2055
0.156,2058
0.157,2055
0.158,2043
0.159,2083
0.16,2052
0.161,2051
0.162,2048
0.163,2066
0.164,2044
0.165,2087
0.166,2060
0.167,2050
0.168,2053
0.169,2047
0.17,2088
0.171,2060
0.172,2045
0.173,2084
0.174,2062
0.175,2050
0.176,2047
0.177,2080
0.178,2056
0.179,2052
0.18,2057
0.181,2050
0.182,2050
0.183,2053
0.184,2061
0.185,2054
0.186,2050
0.187,2057
0.188,2043
0.189,2082
0.19,2047
0.191,2085
0.192,2053
0.193,2052
0.194,2044
0.195,2089
0.196,2053
0.197,2053
0.198,2060
0.199,2050
0.2,2061
0.201,2061
0.202,2055
0.203,2053
0.204,2058
0.205,2060
0.206,2059
0.207,2052
0.208,2052
0.209,2056
0.21,2046
0.211,2081
0.212,2052
0.213,2042
0.214,2092
0.215,2051
0.216,2052
0.217,2050
0.218,2058
0.219,2068
0.22,2047
0.221,2089
0.222,2047
0.223,2086
0.224,2062
0.225,2054
0.226,2052
0.227,2055
0.228,2045
0.229,2085
0.23,2065
0.231,2057
0.232,2055
0.233,2055
0.234,2052
0.235,2056
0.236,2057
0.237,2051
0.238,2045
0.239,2091
0.24,2055
0.241,2055
0.242,2047
0.243,2088
0.244,2055
0.245,2049
0.246,2050
0.247,2051
0.248,2052
0.249,2050
0.25,2056
0.251,2052
0.252,2057
0.253,2052
0.254,2057
0.255,2066
0.256,2060
0.257,2058
0.258,2050
0.259,2067
0.26,2049
0.261,2051
0.262,2062
0.263,2045
0.264,2085
0.265,2052
0.266,2052
0.267,2056
0.268,2047
0.269,2094
0.27,2061
0.271,2060
0.272,2061
0.273,2056
0.274,2047
0.275,2080
0.276,2056
0.277,2056
0.278,2062
0.279,2052
0.28,2052
0.281,2059
0.282,2053
0.283,2057
0.284,2056
0.285,2053
0.286,2063
0.287,2053
0.288,2050
0.289,2054
0.29,2057
0.291,2046
0.292,2086
0.293,2050
0.294,2053
0.295,2059
0.296,2051
0.297,2059
0.298,2043
0.299,2085
0.3,2051
0.301,2051
0.302,2062
0.303,2059
0.304,2049
0.305,2058
0.306,2061
0.307,2055
0.308,2054
0.309,2057
0.31,2057
0.311,2047
0.312,2075
0.313,2050
0.314,2043
0.315,2080
0.316,2056
0.317,2067
0.318,2047
0.319,2092
0.32,2064
0.321,2054
0.322,2050
0.323,2055
0.324,2059
0.325,2046
0.326,2094
0.327,2056
0.328,2046
0.329,2083
0.33,2045
0.331,2092
0.332,2049
0.333,2054
0.334,2057
0.335,2051
0.336,2052
0.337,2066
0.338,2056
0.339,2050
0.34,2061
0.341,2050
0.342,2059
0.343,2058
0.344,2058
0.345,2060
0.346,2055
0.347,2051
0.348,2050
0.349,2065
0.35,2053
0.351,2053
0.352,2063
0.353,2060
0.354,2061
0.355,2049
0.356,2051
0.357,2050
0.358,2063
0.359,2052
0.36,2049
0.361,2055
0.362,2059
0.363,2058
0.364,2063
0.365,2050
0.366,2056
0.367,2060
0.368,2080
0.369,2048
0.37,2042
0.371,2076
0.372,2050
0.373,2050
0.374,2061
0.375,2060
0.376,2058
0.377,2049
0.378,2051
0.379,2052
0.38,2052
0.381,2060
0.382,2060
0.383,2054
0.384,2061
0.385,2047
0.386,2087
0.387,2055
0.388,2051
0.389,2052
0.39,2065
0.391,2050
0.392,2047
0.393,2083
0.394,2059
0.395,2061
0.396,2055
0.397,2063
0.398,2050
0.399,2064
0.4,2056
0.401,2054
0.402,2054
0.403,2062
0.404,2043
0.405,2082
0.406,2046
0.407,2096
0.408,2058
0.409,2055
0.41,2049
0.411,2059
0.412,2056
0.413,2061
0.414,2067
0.415,2061
0.416,2056
0.417,2053
0.418,2062
0.419,2052
0.42,2048
0.421,2054
0.422,2072
0.423,2057
0.424,2058
0.425,2060
0.426,2058
0.427,2049
0.428,2056
0.429,2061
0.43,2050
0.431,2052
0.432,2057
0.433,2052
0.434,2058
0.435,2060
0.436,2050
0.437,2064
0.438,2061
0.439,2051
0.44,2052
0.441,2057
0.442,2051
0.443,2053
0.444,2061
0.445,2051
0.446,2056
0.447,2056
0.448,2057
0.449,2052
0.45,2068
0.451,2052
0.452,2045
0.453,2084
0.454,2050
0.455,2064
0.456,2062
0.457,2059
0.458,2057
0.459,2062
0.46,2052
0.461,2048
0.462,2059
0.463,2054
0.464,2057
0.465,2048
0.466,2054
0.467,2050
0.468,2060
0.469,2070
0.47,2058
0.471,2057
0.472,2060
0.473,2050
0.474,2059
0.475,2057
0.476,2056
0.477,2045
0.478,2083
0.479,2059
0.48,2057
0.481,2062
0.482,2043
0.483,2087
0.484,2050
0.485,2066
0.486,2058
0.487,2045
0.488,2080
0.489,2064
0.49,2062
0.491,2047
0.492,2077
0.493,2052
0.494,2052
0.495,2053
0.496,2062
0.497,2049
0.498,2057
0.499,2051
0.5,2059
0.501,2059
0.502,2056
0.503,2060
0.504,2059
0.505,2057
0.506,2061
0.507,2046
0.508,2083
0.509,2058
0.51,2057
0.511,2062
0.512,2068
0.513,2058
0.514,2058
0.515,2059
0.516,2050
0.517,2055
0.518,2045
0.519,2079
0.52,2054
0.521,2073
0.522,2061
0.523,2063
0.524,2059
0.525,2058
0.526,2058
0.527,2065
0.528,2055
0.529,2054
0.53,2061
0.531,2063
0.532,2046
0.533,2093
0.534,2051
0.535,2060
0.536,2053
0.537,2042
0.538,2088
0.539,2062
0.54,2064
0.541,2060
0.542,2052
0.543,2053
0.544,2047
0.545,2094
0.546,2064
0.547,2062
0.548,2060
0.549,2065
0.55,2059
0.551,2048
0.552,2063
0.553,2056
0.554,2053
0.555,2055
0.556,2047
0.557,2089
0.558,2054
0.559,2062
0.56,2054
0.561,2062
0.562,2056
0.563,2055
0.564,2052
0.565,2059
0.566,2059
0.567,2052
0.568,2060
0.569,2057
0.57,2054
0.571,2081
0.572,2047
0.573,2087
0.574,2052
0.575,2053
0.576,2056
0.577,2050
0.578,2047
0.579,2081
0.58,2049
0.581,2055
0.582,2062
0.583,2059
0.584,2056
0.585,2055
0.586,2059
0.587,2061
0.588,2051
0.589,2052
0.59,2060
0.591,2063
0.592,2060
0.593,2065
0.594,2047
0.595,2095
0.596,2047
0.597,2083
0.598,2053
0.599,2051
0.6,2049
0.601,2043
0.602,2090
0.603,2052
0.604,2051
0.605,2054
0.606,2045
0.607,2094
0.608,2049
0.609,2064
0.61,2057
0.611,2067
0.612,2051
0.613,2060
0.614,2047
0.615,2084
0.616,2060
0.617,2049
0.618,2077
0.619,2054
0.62,2058
0.621,2057
0.622,2051
0.623,2049
0.624,2051
0.625,2054
0.626,2060
0.627,2058
0.628,2047
0.629,2087
0.63,2063
0.631,2050
0.632,2054
0.633,2064
0.634,2054
0.635,2045
0.636,2083
0.637,2050
0.638,2061
0.639,2063
0.64,2054
0.641,2050
0.642,2050
0.643,2048
0.644,2047
0.645,2082
0.646,2052
0.647,2052
0.648,2054
0.649,2057
0.65,2060
0.651,2060
0.652,2056
0.653,2047
0.654,2082
0.655,2050
0.656,2056
0.657,2046
0.658,2085
0.659,2058
0.66,2050
0.661,2054
0.662,2060
0.663,2063
0.664,2050
0.665,2050
0.666,2051
0.667,2061
0.668,2066
0.669,2050
0.67,2054
0.671,2064
0.672,2046
0.673,2088
0.674,2064
0.675,2054
0.676,2050
0.677,2053
0.678,2063
0.679,2056
0.68,2043
0.681,2089
0.682,2053
0.683,2049
0.684,2047
0.685,2083
0.686,2051
0.687,2040
0.688,2078
0.689,2056
0.69,2058
0.691,2054
0.692,2050
0.693,2049
0.694,2058
0.695,2041
0.696,2081
0.697,2046
0.698,2091
0.699,2052
0.7,2059
0.701,2051
0.702,2057
0.703,2054
0.704,2062
0.705,2055
0.706,2058
0.707,2056
0.708,2047
0.709,2092
0.71,2050
0.711,2056
0.712,2053
0.713,2046
0.714,2092
0.715,2050
0.716,2049
0.717,2061
0.718,2052
0.719,2066
0.72,2046
0.721,2091
0.722,2047
0.723,2083
0.724,2054
0.725,2047
0.726,2099
0.727,2056
0.728,2047
0.729,2091
0.73,2053
0.731,2065
0.732,2050
0.733,2047
0.734,2076
0.735,2058
0.736,2049
0.737,2065
0.738,2051
0.739,2050
0.74,2060
0.741,2062
0.742,2055
0.743,2045
0.744,2093
0.745,2069
0.746,2050
0.747,2054
0.748,2056
0.749,2053
0.75,2053
0.751,2063
0.752,2058
0.753,2050
0.754,2060
0.755,2062
0.756,2048
0.757,2054
0.758,2058
0.759,2057
0.76,2056
0.761,2052
0.762,2055
0.763,2061
0.764,2054
0.765,2056
0.766,2059
0.767,2040
0.768,2084
0.769,2049
0.77,2047
0.771,2085
0.772,2065
0.773,2052
0.774,2061
0.775,2059
0.776,2047
0.777,2089
0.778,2056
0.779,2059
0.78,2063
0.781,2069
0.782,2063
0.783,2051
0.784,2049
0.785,2059
0.786,2056
0.787,2053
0.788,2065
0.789,2061
0.79,2059
0.791,2047
0.792,2073
0.793,2057
0.794,2050
0.795,2053
0.796,2056
0.797,2060
0.798,2062
0.799,2056
0.8,2052
0.801,2044
0.802,2084
0.803,2056
0.804,2046
0.805,2090
0.806,2055
0.807,2061
0.808,2051
0.809,2052
0.81,2062
0.811,2058
0.812,2045
0.813,2078
