t,y
0,1992
0.001,1996
0.002,1973
0.003,1973
0.004,1975
0.005,1971
0.006,1978
0.007,1966
0.008,1972
0.009,1980
0.01,1981
0.011,1973
0.012,1974
0.013,1986
0.014,1971
0.015,1971
0.016,1972
0.017,1968
0.018,1972
0.019,1974
0.02,1968
0.021,1978
0.022,1974
0.023,1965
0.024,1972
0.025,1966
0.026,1962
0.027,1973
0.028,1965
0.029,1975
0.03,1967
0.031,1975
0.032,1970
0.033,1968
0.034,1970
0.035,1975
0.036,1978
0.037,1975
0.038,1969
0.039,1980
0.04,1967
0.041,1973
0.042,1975
0.043,1974
0.044,1962
0.045,1969
0.046,1964
0.047,1975
0.048,1963
0.049,1981
0.05,1975
0.051,1968
0.052,1975
0.053,1969
0.054,1972
0.055,1966
0.056,1966
0.057,1963
0.058,1968
0.059,1968
0.06,1966
0.061,1972
0.062,1976
0.063,1977
0.064,1969
0.065,1973
0.066,1964
0.067,1961
0.068,1961
0.069,1962
0.07,1975
0.071,1978
0.072,1975
0.073,1967
0.074,1968
0.075,1978
0.076,1965
0.077,1972
0.078,1969
0.079,1972
0.08,1982
0.081,1966
0.082,1977
0.083,1969
0.084,1974
0.085,1966
0.086,1976
0.087,1970
0.088,1971
0.089,1963
0.09,1967
0.091,1979
0.092,1963
0.093,1981
0.094,1966
0.095,1975
0.096,1969
0.097,1981
0.098,1965
0.099,1971
0.1,1969
0.101,1973
0.102,1979
0.103,1975
0.104,1973
0.105,1974
0.106,1966
0.107,1967
0.108,1981
0.109,1973
0.11,1977
0.111,1974
0.112,1963
0.113,1969
0.114,1966
0.115,1972
0.116,1978
0.117,1979
0.118,1975
0.119,1964
0.12,1983
0.121,1970
0.122,1961
0.123,1977
0.124,1959
0.125,1968
0.126,1964
0.127,1969
0.128,1969
0.129,1972
0.13,1968
0.131,1982
0.132,1960
0.133,1965
0.134,1973
0.135,1979
0.136,1970
0.137,1975
0.138,1969
0.139,1973
0.14,1973
0.141,1976
0.142,1980
0.143,1975
0.144,1967
0.145,1967
0.146,1978
0.147,1969
0.148,1972
0.149,1970
0.15,1973
0.151,1971
0.152,1968
0.153,1980
0.154,1967
0.155,1975
0.156,1963
0.157,1964
0.158,1963
0.159,1979
0.16,1972
0.161,1977
0.162,1967
0.163,1972
0.164,1981
0.165,1974
0.166,1975
0.167,1986
0.168,1975
0.169,1975
0.17,1975
0.171,1971
0.172,1962
0.173,1976
0.174,1975
0.175,1966
0.176,1974
0.177,1965
0.178,1966
0.179,1975
0.18,1964
0.181,1974
0.182,1978
0.183,1971
0.184,1977
0.185,1975
0.186,1977
0.187,1965
0.188,1968
0.189,1973
0.19,1966
0.191,1975
0.192,1967
0.193,1966
0.194,1967
0.195,1974
0.196,1978
0.197,1964
0.198,1976
0.199,1971
0.2,1962
0.201,1966
0.202,1974
0.203,1965
0.204,1975
0.205,1969
0.206,1978
0.207,1972
0.208,1975
0.209,1964
0.21,1979
0.211,1967
0.212,1967
0.213,1972
0.214,1979
0.215,1973
0.216,1966
0.217,1971
0.218,1968
0.219,1978
0.22,1977
0.221,1961
0.222,1966
0.223,1979
0.224,1979
0.225,1983
0.226,1976
0.227,1975
0.228,1970
0.229,1968
0.23,1975
0.231,1977
0.232,1968
0.233,1967
0.234,1977
0.235,1958
0.236,1964
0.237,1976
0.238,1970
0.239,1967
0.24,1967
0.241,1975
0.242,1965
0.243,1966
0.244,1968
0.245,1969
0.246,1962
0.247,1973
0.248,1970
0.249,1971
0.25,1980
0.251,1967
0.252,1964
0.253,1968
0.254,1969
0.255,1969
0.256,1974
0.257,1978
0.258,1969
0.259,1980
0.26,1967
0.261,1974
0.262,1976
0.263,1965
0.264,1975
0.265,1975
0.266,1966
0.267,1969
0.268,1970
0.269,1963
0.27,1970
0.271,1965
0.272,1964
0.273,1973
0.274,1967
0.275,1966
0.276,1964
0.277,1977
0.278,1974
0.279,1970
0.28,1986
0.281,1974
0.282,1966
0.283,1971
0.284,1975
0.285,1972
0.286,1964
0.287,1967
0.288,1977
0.289,1967
0.29,1960
0.291,1977
0.292,1975
0.293,1972
0.294,1971
0.295,1970
0.296,1975
0.297,1968
0.298,1973
0.299,1973
0.3,1974
0.301,1966
0.302,1970
0.303,1972
0.304,1967
0.305,1975
0.306,1980
0.307,1965
0.308,1976
0.309,1973
0.31,1977
0.311,1966
0.312,1963
0.313,1973
0.314,1974
0.315,1971
0.316,1966
0.317,1971
0.318,1965
0.319,1969
0.32,1973
0.321,1965
0.322,1973
0.323,1973
0.324,1973
0.325,1968
0.326,1966
0.327,1979
0.328,1978
0.329,1968
0.33,1972
0.331,1978
0.332,1971
0.333,1969
0.334,1965
0.335,1972
0.336,1974
0.337,1971
0.338,1981
0.339,1971
0.34,1977
0.341,1974
0.342,1980
0.343,1978
0.344,1966
0.345,1978
0.346,1973
0.347,1979
0.348,1966
0.349,1978
0.35,1966
0.351,1975
0.352,1970
0.353,1976
0.354,1961
0.355,1969
0.356,1978
0.357,1969
0.358,1977
0.359,1978
0.36,1968
0.361,1975
0.362,1972
0.363,1973
0.364,1974
0.365,1965
0.366,1960
0.367,1963
0.368,1976
0.369,1961
0.37,1978
0.371,1963
0.372,1966
0.373,1967
0.374,1975
0.375,1966
0.376,1979
0.377,1961
0.378,1965
0.379,1963
0.38,1970
0.381,1977
0.382,1973
0.383,1966
0.384,1974
0.385,1978
0.386,1968
0.387,1979
0.388,1976
0.389,1977
0.39,1963
0.391,1967
0.392,1961
0.393,1982
0.394,1981
0.395,1963
0.396,1966
0.397,1976
0.398,1967
0.399,1976
0.4,1973
0.401,1965
0.402,1973
0.403,1964
0.404,1970
0.405,1973
0.406,1970
0.407,1972
0.408,1977
0.409,1975
0.41,1962
0.411,1973
0.412,1977
0.413,1973
0.414,1973
0.415,1975
0.416,1977
0.417,1977
0.418,1970
0.419,1964
0.42,1965
0.421,1971
0.422,1972
0.423,1967
0.424,1982
0.425,1979
0.426,1973
0.427,1969
0.428,1968
0.429,1965
0.43,1972
0.431,1969
0.432,1974
0.433,1967
0.434,1963
0.435,1986
0.436,1972
0.437,1971
0.438,1966
0.439,1962
0.44,1970
0.441,1973
0.442,1978
0.443,1977
0.444,1974
0.445,1979
0.446,1966
0.447,1981
0.448,1969
0.449,1976
0.45,1965
0.451,1968
0.452,1967
0.453,1968
0.454,1967
0.455,1978
0.456,1975
0.457,1967
0.458,1974
0.459,1971
0.46,1969
0.461,1965
0.462,1965
0.463,1979
0.464,1973
0.465,1977
0.466,1971
0.467,1980
0.468,1982
0.469,1974
0.47,1971
0.471,1967
0.472,1966
0.473,1968
0.474,1980
0.475,1967
0.476,1964
0.477,1964
0.478,1967
0.479,1968
0.48,1969
0.481,1984
0.482,1969
0.483,1967
0.484,1979
0.485,1975
0.486,1985
0.487,1974
0.488,1979
0.489,1974
0.49,1965
0.491,1977
0.492,1967
0.493,1977
0.494,1963
0.495,1966
0.496,1962
0.497,1962
0.498,1968
0.499,1962
0.5,1975
0.501,1970
0.502,1968
0.503,1974
0.504,1973
0.505,1964
0.506,1968
0.507,1978
0.508,1974
0.509,1967
0.51,1966
0.511,1977
0.512,1965
0.513,1970
0.514,1974
0.515,1972
0.516,1970
0.517,1967
0.518,1975
0.519,1978
0.52,1971
0.521,1977
0.522,1978
0.523,1967
0.524,1977
0.525,1975
0.526,1977
0.527,1965
0.528,1979
0.529,1975
0.53,1975
0.531,1964
0.532,1974
0.533,1977
0.534,1976
0.535,1975
0.536,1967
0.537,1974
0.538,1964
0.539,1981
0.54,1967
0.541,1983
0.542,1973
0.543,1980
0.544,1974
0.545,1974
0.546,1964
0.547,1967
0.548,1967
0.549,1966
0.55,1979
0.551,1967
0.552,1973
0.553,1971
0.554,1978
0.555,1967
0.556,1965
0.557,1964
0.558,1970
0.559,1971
0.56,1970
0.561,1966
0.562,1979
0.563,1966
0.564,1967
0.565,1975
0.566,1979
0.567,1971
0.568,1974
0.569,1966
0.57,1973
0.571,1962
0.572,1965
0.573,1965
0.574,1965
0.575,1969
0.576,1965
0.577,1974
0.578,1972
0.579,1973
0.58,1969
0.581,1963
0.582,1976
0.583,1966
0.584,1983
0.585,1966
0.586,1974
0.587,1967
0.588,1969
0.589,1968
0.59,1964
0.591,1965
0.592,1965
0.593,1964
0.594,1958
0.595,1964
0.596,1974
0.597,1979
0.598,1975
0.599,1971
0.6,1971
0.601,1981
0.602,1967
0.603,1975
0.604,1964
0.605,1974
0.606,1976
0.607,1967
0.608,1974
0.609,1965
0.61,1979
0.611,1970
0.612,1969
0.613,1975
0.614,1971
0.615,1978
0.616,1968
0.617,1979
0.618,1978
0.619,1965
0.62,1959
0.621,1975
0.622,1975
0.623,1971
0.624,1967
0.625,1970
0.626,1974
0.627,1977
0.628,1979
0.629,1971
0.63,1973
0.631,1973
0.632,1966
0.633,1970
0.634,1976
0.635,1962
0.636,1975
0.637,1977
0.638,1970
0.639,1968
0.64,1970
0.641,1969
0.642,1971
0.643,1967
0.644,1974
0.645,1979
0.646,1975
0.647,1973
0.648,1967
0.649,1970
0.65,1970
0.651,1962
0.652,1983
0.653,1968
0.654,1972
0.655,1977
0.656,1976
0.657,1975
0.658,1959
0.659,1969
0.66,1963
0.661,1982
0.662,1967
0.663,1966
0.664,1979
0.665,1975
0.666,1970
0.667,1972
0.668,1975
0.669,1973
0.67,1965
0.671,1969
0.672,1973
0.673,1979
0.674,1976
0.675,1966
0.676,1978
0.677,1967
0.678,1967
0.679,1975
0.68,1977
0.681,1978
0.682,1967
0.683,1965
0.684,1975
0.685,1967
0.686,1978
0.687,1971
0.688,1970
0.689,1971
0.69,1961
0.691,1976
0.692,1978
0.693,1971
0.694,1967
0.695,1972
0.696,1969
0.697,1966
0.698,1965
0.699,1973
0.7,1967
0.701,1977
0.702,1981
0.703,1991
0.704,1963
0.705,1970
0.706,1972
0.707,1977
0.708,1973
0.709,1963
0.71,1964
0.711,1965
0.712,1964
0.713,1974
0.714,1974
0.715,1977
0.716,1971
0.717,1977
0.718,1967
