t,y
0,2118
0.001,2110
0.002,2069
0.003,2069
0.004,2059
0.005,2062
0.006,2054
0.007,2059
0.008,2066
0.009,2063
0.01,2066
0.011,2070
0.012,2064
0.013,2072
0.014,2065
0.015,2057
0.016,2065
0.017,2054
0.018,2057
0.019,2055
0.02,2053
0.021,2068
0.022,2067
0.023,2064
0.024,2068
0.025,2065
0.026,2067
0.027,2070
0.028,2055
0.029,2059
0.03,2059
0.031,2107
0.032,2065
0.033,2061
0.034,2052
0.035,2054
0.036,2071
0.037,2067
0.038,2066
0.039,2053
0.04,2053
0.041,2058
0.042,2073
0.043,2055
0.044,2068
0.045,2066
0.046,2066
0.047,2061
0.048,2061
0.049,2067
0.05,2059
0.051,2056
0.052,2067
0.053,2060
0.054,2055
0.055,2059
0.056,2067
0.057,2068
0.058,2064
0.059,2065
0.06,2061
0.061,2059
0.062,2061
0.063,2056
0.064,2065
0.065,2052
0.066,2064
0.067,2057
0.068,2061
0.069,2064
0.07,2051
0.071,2063
0.072,2058
0.073,2057
0.074,2066
0.075,2067
0.076,2066
0.077,2062
0.078,2065
0.079,2064
0.08,2069
0.081,2069
0.082,2067
0.083,2062
0.084,2061
0.085,2079
0.086,2054
0.087,2055
0.088,2069
0.089,2070
0.09,2060
0.091,2059
0.092,2067
0.093,2068
0.094,2055
0.095,2054
0.096,2060
0.097,2058
0.098,2068
0.099,2064
0.1,2065
0.101,2059
0.102,2067
0.103,2063
0.104,2057
0.105,2064
0.106,2065
0.107,2069
0.108,2064
0.109,2067
0.11,2062
0.111,2058
0.112,2070
0.113,2055
0.114,2071
0.115,2066
0.116,2055
0.117,2061
0.118,2056
0.119,2057
0.12,2064
0.121,2068
0.122,2064
0.123,2059
0.124,2063
0.125,2067
0.126,2064
0.127,2059
0.128,2064
0.129,2070
0.13,2066
0.131,2066
0.132,2062
0.133,2056
0.134,2054
0.135,2072
0.136,2088
0.137,2056
0.138,2061
0.139,2067
0.14,2060
0.141,2059
0.142,2052
0.143,2064
0.144,2054
0.145,2066
0.146,2058
0.147,2064
0.148,2073
0.149,2063
0.15,2064
0.151,2060
0.152,2068
0.153,2066
0.154,2066
0.155,2059
0.156,2060
0.157,2061
0.158,2054
0.159,2066
0.16,2056
0.161,2056
0.162,2053
0.163,2060
0.164,2056
0.165,2070
0.166,2058
0.167,2056
0.168,2068
0.169,2056
0.17,2063
0.171,2062
0.172,2064
0.173,2051
0.174,2063
0.175,2057
0.176,2057
0.177,2062
0.178,2059
0.179,2052
0.18,2061
0.181,2063
0.182,2052
0.183,2056
0.184,2060
0.185,2061
0.186,2062
0.187,2083
0.188,2067
0.189,2067
0.19,2063
0.191,2064
0.192,2061
0.193,2058
0.194,2059
0.195,2065
0.196,2055
0.197,2066
0.198,2073
0.199,2064
0.2,2071
0.201,2059
0.202,2065
0.203,2066
0.204,2066
0.205,2059
0.206,2055
0.207,2062
0.208,2060
0.209,2067
0.21,2058
0.211,2057
0.212,2064
0.213,2061
0.214,2054
0.215,2056
0.216,2059
0.217,2054
0.218,2065
0.219,2055
0.22,2063
0.221,2057
0.222,2068
0.223,2066
0.224,2058
0.225,2050
0.226,2068
0.227,2057
0.228,2056
0.229,2064
0.23,2056
0.231,2064
0.232,2059
0.233,2063
0.234,2068
0.235,2063
0.236,2064
0.237,2052
0.238,2058
0.239,2062
0.24,2069
0.241,2064
0.242,2083
0.243,2061
0.244,2061
0.245,2053
0.246,2065
0.247,2069
0.248,2060
0.249,2065
0.25,2056
0.251,2056
0.252,2064
0.253,2067
0.254,2051
0.255,2064
0.256,2063
0.257,2065
0.258,2059
0.259,2054
0.26,2067
0.261,2066
0.262,2062
0.263,2069
0.264,2073
0.265,2055
0.266,2060
0.267,2068
0.268,2058
0.269,2059
0.27,2065
0.271,2063
0.272,2060
0.273,2060
0.274,2054
0.275,2057
0.276,2062
0.277,2062
0.278,2064
0.279,2065
0.28,2058
0.281,2054
0.282,2056
0.283,2066
0.284,2057
0.285,2067
0.286,2060
0.287,2057
0.288,2067
0.289,2068
0.29,2066
0.291,2068
0.292,2083
0.293,2057
0.294,2067
0.295,2066
0.296,2069
0.297,2065
0.298,2059
0.299,2067
0.3,2056
0.301,2059
0.302,2063
0.303,2071
0.304,2068
0.305,2063
0.306,2058
0.307,2065
0.308,2065
0.309,2064
0.31,2058
0.311,2064
0.312,2058
0.313,2067
0.314,2069
0.315,2050
0.316,2058
0.317,2065
0.318,2058
0.319,2069
0.32,2054
0.321,2066
0.322,2056
0.323,2053
0.324,2067
0.325,2066
0.326,2063
0.327,2053
0.328,2053
0.329,2058
0.33,2069
0.331,2056
0.332,2069
0.333,2058
0.334,2051
0.335,2056
0.336,2061
0.337,2070
0.338,2058
0.339,2066
0.34,2053
0.341,2063
0.342,2058
0.343,2064
0.344,2069
0.345,2068
0.346,2067
0.347,2046
0.348,2087
0.349,2060
0.35,2060
0.351,2056
0.352,2061
0.353,2062
0.354,2071
0.355,2054
0.356,2065
0.357,2062
0.358,2064
0.359,2067
0.36,2056
0.361,2064
0.362,2055
0.363,2070
0.364,2067
0.365,2052
0.366,2056
0.367,2064
0.368,2056
0.369,2067
0.37,2058
0.371,2063
0.372,2070
0.373,2067
0.374,2066
0.375,2066
0.376,2058
0.377,2062
0.378,2057
0.379,2063
0.38,2064
0.381,2069
0.382,2065
0.383,2061
0.384,2066
0.385,2058
0.386,2058
0.387,2059
0.388,2063
0.389,2048
0.39,2059
0.391,2064
0.392,2056
0.393,2060
0.394,2056
0.395,2053
0.396,2050
0.397,2059
0.398,2063
0.399,2069
0.4,2068
0.401,2076
0.402,2069
0.403,2068
0.404,2058
0.405,2055
0.406,2058
0.407,2056
0.408,2063
0.409,2064
0.41,2064
0.411,2058
0.412,2058
0.413,2050
0.414,2067
0.415,2063
0.416,2072
0.417,2058
0.418,2059
0.419,2056
0.42,2069
0.421,2061
0.422,2054
0.423,2068
0.424,2062
0.425,2062
0.426,2050
0.427,2068
0.428,2056
0.429,2065
0.43,2056
0.431,2056
0.432,2059
0.433,2053
0.434,2058
0.435,2065
0.436,2068
0.437,2051
0.438,2065
0.439,2059
0.44,2065
0.441,2063
0.442,2064
0.443,2072
0.444,2062
0.445,2058
0.446,2061
0.447,2066
0.448,2057
0.449,2059
0.45,2060
0.451,2058
0.452,2068
0.453,2062
0.454,2057
0.455,2058
0.456,2063
0.457,2067
0.458,2062
0.459,2060
0.46,2059
0.461,2063
0.462,2068
0.463,2065
0.464,2059
0.465,2061
0.466,2056
0.467,2052
0.468,2068
0.469,2060
0.47,2064
0.471,2064
0.472,2064
0.473,2070
0.474,2063
0.475,2061
0.476,2057
0.477,2056
0.478,2056
0.479,2064
0.48,2062
0.481,2068
0.482,2054
0.483,2058
0.484,2061
0.485,2065
0.486,2053
0.487,2064
0.488,2063
0.489,2052
0.49,2059
0.491,2064
0.492,2062
0.493,2059
0.494,2053
0.495,2059
0.496,2054
0.497,2067
0.498,2067
0.499,2068
0.5,2066
0.501,2062
0.502,2061
0.503,2059
0.504,2060
