t,y
0,115
0.001,116
0.002,116
0.003,114
0.004,116
0.005,114
0.006,115
0.007,116
0.008,120
0.009,114
0.01,120
0.011,119
0.012,115
0.013,115
0.014,115
0.015,116
0.016,117
0.017,115
0.018,115
0.019,114
0.02,116
0.021,114
0.022,115
0.023,113
0.024,115
0.025,115
0.026,117
0.027,115
0.028,115
0.029,118
0.03,116
0.031,116
0.032,116
0.033,112
0.034,116
0.035,115
0.036,109
0.037,116
0.038,117
0.039,114
0.04,116
0.041,117
0.042,115
0.043,115
0.044,116
0.045,114
0.046,115
0.047,119
0.048,114
0.049,116
0.05,116
0.051,112
0.052,116
0.053,121
0.054,115
0.055,115
0.056,115
0.057,115
0.058,113
0.059,109
0.06,116
0.061,115
0.062,118
0.063,114
0.064,115
0.065,115
0.066,115
0.067,115
0.068,115
0.069,115
0.07,115
0.071,112
0.072,116
0.073,118
0.074,115
0.075,116
0.076,116
0.077,120
0.078,115
0.079,115
0.08,115
0.081,115
0.082,113
0.083,116
0.084,116
0.085,118
0.086,112
0.087,115
0.088,115
0.089,113
0.09,110
0.091,115
0.092,116
0.093,117
0.094,114
0.095,115
0.096,114
0.097,122
0.098,116
0.099,115
0.1,116
0.101,116
0.102,115
0.103,116
0.104,115
0.105,116
0.106,114
0.107,117
0.108,115
0.109,115
0.11,116
0.111,115
0.112,115
0.113,117
0.114,115
0.115,115
0.116,111
0.117,120
0.118,113
0.119,114
0.12,115
0.121,116
0.122,114
0.123,117
0.124,113
0.125,113
0.126,114
0.127,115
0.128,114
0.129,115
0.13,113
0.131,114
0.132,116
0.133,115
0.134,116
0.135,115
0.136,114
0.137,106
0.138,115
0.139,114
0.14,111
0.141,116
0.142,115
0.143,114
0.144,115
0.145,111
0.146,115
0.147,120
0.148,118
0.149,115
0.15,116
0.151,122
0.152,115
0.153,115
0.154,116
0.155,114
0.156,116
0.157,115
0.158,111
0.159,119
0.16,116
0.161,115
0.162,115
0.163,116
0.164,111
0.165,115
0.166,116
