t,y
0,1720
0.001,1719
0.002,1709
0.003,1710
0.004,1700
0.005,1714
0.006,1711
0.007,1697
0.008,1700
0.009,1707
0.01,1727
0.011,1704
0.012,1701
0.013,1711
0.014,1698
0.015,1708
0.016,1711
0.017,1710
0.018,1712
0.019,1709
0.02,1703
0.021,1713
0.022,1712
0.023,1707
0.024,1704
0.025,1708
0.026,1704
0.027,1701
0.028,1708
0.029,1713
0.03,1711
0.031,1708
0.032,1714
0.033,1707
0.034,1701
0.035,1712
0.036,1701
0.037,1712
0.038,1711
0.039,1715
0.04,1711
0.041,1700
0.042,1709
0.043,1703
0.044,1707
0.045,1708
0.046,1711
0.047,1701
0.048,1703
0.049,1706
0.05,1700
0.051,1707
0.052,1708
0.053,1709
0.054,1710
0.055,1707
0.056,1705
0.057,1699
0.058,1703
0.059,1707
0.06,1711
0.061,1715
0.062,1706
0.063,1710
0.064,1703
0.065,1707
0.066,1704
0.067,1704
0.068,1702
0.069,1709
0.07,1702
0.071,1700
0.072,1714
0.073,1701
0.074,1700
0.075,1712
0.076,1705
0.077,1703
0.078,1700
0.079,1704
0.08,1709
0.081,1696
0.082,1704
0.083,1703
0.084,1713
0.085,1703
0.086,1701
0.087,1710
0.088,1697
0.089,1706
0.09,1707
0.091,1706
0.092,1709
0.093,1706
0.094,1713
0.095,1708
0.096,1714
0.097,1705
0.098,1701
0.099,1713
0.1,1715
0.101,1713
0.102,1711
0.103,1702
0.104,1691
0.105,1710
0.106,1698
0.107,1711
0.108,1714
0.109,1717
0.11,1703
0.111,1709
0.112,1707
0.113,1705
0.114,1701
0.115,1719
0.116,1704
0.117,1701
0.118,1713
0.119,1703
0.12,1706
0.121,1709
0.122,1706
0.123,1709
0.124,1705
0.125,1717
0.126,1716
0.127,1699
0.128,1701
0.129,1711
0.13,1706
0.131,1713
0.132,1706
0.133,1707
0.134,1714
0.135,1705
0.136,1703
0.137,1701
0.138,1700
0.139,1703
0.14,1702
0.141,1707
0.142,1703
0.143,1703
0.144,1709
0.145,1714
0.146,1704
0.147,1704
0.148,1706
0.149,1705
0.15,1704
0.151,1713
0.152,1710
0.153,1715
0.154,1711
0.155,1708
0.156,1704
0.157,1707
0.158,1709
0.159,1717
0.16,1709
0.161,1701
0.162,1711
0.163,1715
0.164,1699
0.165,1699
0.166,1712
0.167,1707
0.168,1706
0.169,1711
0.17,1707
0.171,1700
0.172,1714
0.173,1706
0.174,1712
0.175,1701
0.176,1707
0.177,1699
0.178,1708
0.179,1711
0.18,1713
0.181,1706
0.182,1714
0.183,1713
0.184,1705
0.185,1700
0.186,1701
0.187,1715
0.188,1712
0.189,1707
0.19,1697
0.191,1693
0.192,1706
0.193,1715
0.194,1705
0.195,1702
0.196,1705
0.197,1699
0.198,1712
0.199,1701
0.2,1711
0.201,1703
0.202,1709
0.203,1709
0.204,1710
0.205,1699
0.206,1707
0.207,1705
0.208,1705
0.209,1702
0.21,1699
0.211,1715
0.212,1715
0.213,1698
0.214,1701
0.215,1714
0.216,1703
0.217,1706
0.218,1710
0.219,1703
0.22,1711
0.221,1701
0.222,1714
0.223,1710
0.224,1703
0.225,1704
0.226,1705
0.227,1713
0.228,1701
0.229,1710
0.23,1706
0.231,1704
0.232,1710
0.233,1704
0.234,1707
0.235,1704
0.236,1710
0.237,1715
0.238,1708
0.239,1713
0.24,1711
0.241,1700
0.242,1704
0.243,1711
0.244,1705
0.245,1702
0.246,1701
0.247,1711
0.248,1703
0.249,1702
0.25,1713
0.251,1698
0.252,1712
0.253,1698
0.254,1707
0.255,1710
0.256,1701
0.257,1711
0.258,1717
0.259,1709
0.26,1702
0.261,1714
0.262,1713
0.263,1704
0.264,1713
0.265,1717
0.266,1703
0.267,1698
0.268,1713
0.269,1716
0.27,1703
0.271,1706
0.272,1695
0.273,1701
0.274,1707
0.275,1707
0.276,1705
0.277,1705
0.278,1706
0.279,1705
0.28,1711
0.281,1715
0.282,1707
0.283,1707
0.284,1712
0.285,1702
0.286,1713
0.287,1706
0.288,1698
0.289,1707
0.29,1712
0.291,1704
0.292,1707
0.293,1703
0.294,1711
0.295,1703
0.296,1710
0.297,1709
0.298,1704
0.299,1702
0.3,1700
0.301,1715
0.302,1705
0.303,1706
0.304,1711
0.305,1704
0.306,1708
0.307,1712
0.308,1716
0.309,1713
0.31,1705
0.311,1714
0.312,1701
0.313,1700
0.314,1704
0.315,1705
0.316,1709
0.317,1709
0.318,1712
0.319,1709
0.32,1709
0.321,1712
0.322,1710
0.323,1711
0.324,1706
0.325,1711
0.326,1701
0.327,1701
0.328,1699
0.329,1706
0.33,1703
0.331,1705
0.332,1707
0.333,1709
0.334,1706
0.335,1703
0.336,1712
0.337,1705
0.338,1707
0.339,1701
0.34,1709
0.341,1699
0.342,1701
0.343,1705
0.344,1712
0.345,1711
0.346,1703
0.347,1704
0.348,1702
0.349,1706
0.35,1701
0.351,1718
0.352,1713
0.353,1700
0.354,1708
0.355,1704
0.356,1699
0.357,1706
0.358,1713
0.359,1709
0.36,1708
0.361,1695
0.362,1704
0.363,1694
0.364,1701
0.365,1712
0.366,1717
0.367,1710
0.368,1703
0.369,1714
0.37,1704
0.371,1708
0.372,1711
0.373,1712
0.374,1715
0.375,1712
0.376,1702
0.377,1712
0.378,1711
0.379,1714
0.38,1711
0.381,1714
0.382,1704
0.383,1706
0.384,1704
0.385,1698
0.386,1710
0.387,1713
0.388,1710
0.389,1712
0.39,1709
0.391,1712
0.392,1700
0.393,1708
0.394,1710
0.395,1704
0.396,1718
0.397,1709
0.398,1708
0.399,1709
0.4,1706
0.401,1712
0.402,1704
0.403,1702
0.404,1703
0.405,1701
0.406,1711
0.407,1711
0.408,1709
0.409,1713
0.41,1703
0.411,1702
0.412,1705
0.413,1703
0.414,1697
0.415,1703
0.416,1699
0.417,1703
0.418,1703
0.419,1697
0.42,1705
0.421,1701
0.422,1699
0.423,1702
0.424,1704
0.425,1720
0.426,1704
0.427,1712
0.428,1705
0.429,1704
0.43,1703
