t,y
0,1931
0.001,1915
0.002,1912
0.003,1906
0.004,1915
0.005,1914
0.006,1900
0.007,1897
0.008,1906
0.009,1911
0.01,1932
0.011,1904
0.012,1931
0.013,1906
0.014,1910
0.015,1904
0.016,1903
0.017,1904
0.018,1902
0.019,1907
0.02,1914
0.021,1901
0.022,1903
0.023,1898
0.024,1905
0.025,1900
0.026,1911
0.027,1914
0.028,1901
0.029,1909
0.03,1912
0.031,1899
0.032,1915
0.033,1916
0.034,1911
0.035,1915
0.036,1900
0.037,1904
0.038,1906
0.039,1905
0.04,1899
0.041,1906
0.042,1914
0.043,1893
0.044,1899
0.045,1908
0.046,1902
0.047,1906
0.048,1901
0.049,1908
0.05,1907
0.051,1910
0.052,1913
0.053,1915
0.054,1913
0.055,1912
0.056,1912
0.057,1905
0.058,1913
0.059,1914
0.06,1918
0.061,1906
0.062,1916
0.063,1906
0.064,1923
0.065,1917
0.066,1913
0.067,1903
0.068,1903
0.069,1906
0.07,1903
0.071,1902
0.072,1903
0.073,1904
0.074,1910
0.075,1914
0.076,1908
0.077,1913
0.078,1911
0.079,1903
0.08,1912
0.081,1906
0.082,1901
0.083,1917
0.084,1920
0.085,1903
0.086,1906
0.087,1914
0.088,1912
0.089,1902
0.09,1904
0.091,1912
0.092,1904
0.093,1909
0.094,1915
0.095,1914
0.096,1910
0.097,1910
0.098,1914
0.099,1917
0.1,1905
0.101,1911
0.102,1912
0.103,1905
0.104,1909
0.105,1908
0.106,1911
0.107,1911
0.108,1907
0.109,1902
0.11,1913
0.111,1899
0.112,1907
0.113,1919
0.114,1910
0.115,1909
0.116,1913
0.117,1918
0.118,1905
0.119,1915
0.12,1910
0.121,1909
0.122,1913
0.123,1904
0.124,1915
0.125,1914
0.126,1913
0.127,1906
0.128,1916
0.129,1915
0.13,1899
0.131,1902
0.132,1908
0.133,1909
0.134,1903
0.135,1901
0.136,1902
0.137,1902
0.138,1911
0.139,1909
0.14,1905
0.141,1907
0.142,1911
0.143,1904
0.144,1909
0.145,1904
0.146,1906
0.147,1910
0.148,1899
0.149,1906
0.15,1903
0.151,1913
0.152,1899
0.153,1915
0.154,1904
0.155,1915
0.156,1907
0.157,1909
0.158,1905
0.159,1899
0.16,1913
0.161,1911
0.162,1898
0.163,1908
0.164,1911
0.165,1904
0.166,1910
0.167,1903
0.168,1911
0.169,1911
