t,y
0,4065
0.001,4064
0.002,4065
0.003,4065
0.004,4064
0.005,4067
0.006,4064
0.007,4063
0.008,4065
0.009,4066
0.01,4063
0.011,4058
0.012,4065
0.013,4066
0.014,4066
0.015,4066
0.016,4065
0.017,4067
0.018,4063
0.019,4067
0.02,4070
0.021,4066
0.022,4065
0.023,4064
0.024,4063
0.025,4064
0.026,4065
0.027,4066
0.028,4066
0.029,4066
0.03,4065
0.031,4066
0.032,4065
0.033,4067
0.034,4066
0.035,4065
0.036,4066
0.037,4065
0.038,4071
0.039,4060
0.04,4065
0.041,4064
0.042,4066
0.043,4065
0.044,4066
0.045,4067
0.046,4066
0.047,4065
0.048,4066
0.049,4065
0.05,4065
0.051,4066
0.052,4069
0.053,4066
0.054,4066
0.055,4066
0.056,4072
0.057,4064
0.058,4066
0.059,4066
0.06,4066
0.061,4059
0.062,4073
0.063,4067
0.064,4068
0.065,4063
0.066,4064
0.067,4059
0.068,4070
0.069,4067
0.07,4065
0.071,4066
0.072,4058
0.073,4068
0.074,4066
0.075,4065
0.076,4064
0.077,4065
0.078,4066
0.079,4071
0.08,4066
0.081,4067
0.082,4066
0.083,4066
0.084,4066
0.085,4066
0.086,4065
0.087,4059
0.088,4065
0.089,4066
0.09,4068
0.091,4065
0.092,4067
0.093,4066
0.094,4071
0.095,4065
0.096,4065
0.097,4066
0.098,4066
0.099,4065
0.1,4066
0.101,4065
0.102,4063
0.103,4065
0.104,4066
0.105,4065
0.106,4065
0.107,4063
0.108,4062
0.109,4065
0.11,4065
0.111,4067
0.112,4065
0.113,4066
0.114,4058
0.115,4070
0.116,4065
0.117,4069
0.118,4065
0.119,4071
0.12,4066
0.121,4066
0.122,4066
0.123,4066
0.124,4065
0.125,4066
0.126,4067
0.127,4066
0.128,4066
0.129,4065
0.13,4065
0.131,4065
0.132,4065
0.133,4065
0.134,4065
0.135,4064
0.136,4063
0.137,4064
0.138,4066
0.139,4065
0.14,4066
0.141,4069
0.142,4064
0.143,4065
0.144,4064
0.145,4067
0.146,4065
0.147,4066
0.148,4065
0.149,4064
0.15,4067
0.151,4065
0.152,4065
0.153,4064
0.154,4065
0.155,4063
0.156,4066
0.157,4066
0.158,4064
0.159,4065
0.16,4060
0.161,4065
0.162,4062
0.163,4064
0.164,4067
0.165,4066
0.166,4064
0.167,4065
0.168,4064
0.169,4067
0.17,4065
0.171,4066
0.172,4067
0.173,4065
0.174,4063
0.175,4066
0.176,4063
0.177,4065
0.178,4060
0.179,4065
0.18,4064
0.181,4058
0.182,4066
0.183,4066
0.184,4065
0.185,4066
0.186,4066
0.187,4066
0.188,4065
0.189,4065
0.19,4066
0.191,4065
0.192,4067
0.193,4064
0.194,4059
0.195,4066
0.196,4064
0.197,4063
0.198,4072
0.199,4066
0.2,4066
0.201,4065
0.202,4064
0.203,4066
0.204,4063
0.205,4066
0.206,4067
0.207,4064
0.208,4066
0.209,4066
0.21,4063
0.211,4065
0.212,4066
0.213,4065
0.214,4066
0.215,4065
0.216,4065
0.217,4065
0.218,4064
0.219,4066
0.22,4063
0.221,4066
0.222,4063
0.223,4065
0.224,4070
0.225,4066
0.226,4065
0.227,4066
0.228,4066
0.229,4066
0.23,4069
0.231,4067
0.232,4071
0.233,4063
0.234,4066
0.235,4065
0.236,4058
0.237,4068
0.238,4067
0.239,4067
0.24,4065
0.241,4066
0.242,4066
0.243,4067
0.244,4065
0.245,4066
0.246,4066
0.247,4067
0.248,4065
0.249,4066
0.25,4064
0.251,4065
0.252,4065
0.253,4066
0.254,4065
0.255,4065
0.256,4066
0.257,4066
0.258,4066
0.259,4064
0.26,4065
0.261,4072
0.262,4065
0.263,4065
0.264,4062
0.265,4065
0.266,4066
0.267,4066
0.268,4066
0.269,4065
0.27,4066
0.271,4067
0.272,4065
0.273,4061
0.274,4065
0.275,4065
0.276,4063
0.277,4066
0.278,4065
0.279,4065
0.28,4065
0.281,4062
0.282,4059
0.283,4066
0.284,4067
0.285,4064
0.286,4066
0.287,4065
0.288,4066
0.289,4073
0.29,4065
0.291,4064
0.292,4065
0.293,4067
0.294,4066
0.295,4066
0.296,4065
0.297,4067
0.298,4064
0.299,4069
0.3,4065
0.301,4070
0.302,4071
0.303,4066
0.304,4065
0.305,4063
0.306,4069
0.307,4065
0.308,4067
0.309,4065
0.31,4066
0.311,4068
0.312,4066
0.313,4066
0.314,4065
0.315,4065
0.316,4066
0.317,4065
0.318,4059
0.319,4065
0.32,4066
0.321,4065
0.322,4070
0.323,4065
0.324,4066
0.325,4065
0.326,4065
0.327,4061
0.328,4066
0.329,4067
0.33,4066
0.331,4066
0.332,4066
0.333,4063
0.334,4066
0.335,4066
0.336,4066
0.337,4066
0.338,4066
0.339,4065
0.34,4065
0.341,4070
0.342,4065
0.343,4065
0.344,4065
0.345,4065
0.346,4067
0.347,4065
0.348,4064
0.349,4064
0.35,4064
0.351,4065
0.352,4067
0.353,4066
0.354,4066
0.355,4063
0.356,4066
0.357,4065
0.358,4066
0.359,4065
0.36,4065
0.361,4066
0.362,4064
0.363,4067
0.364,4065
0.365,4070
0.366,4066
0.367,4059
0.368,4066
0.369,4067
0.37,4065
0.371,4067
0.372,4065
0.373,4063
0.374,4065
0.375,4059
0.376,4064
0.377,4065
0.378,4066
0.379,4066
0.38,4065
0.381,4064
0.382,4065
0.383,4063
0.384,4066
0.385,4065
0.386,4066
0.387,4067
0.388,4065
0.389,4066
0.39,4066
0.391,4066
0.392,4067
0.393,4063
0.394,4064
0.395,4065
0.396,4066
0.397,4066
0.398,4066
0.399,4064
0.4,4066
0.401,4072
0.402,4066
0.403,4071
0.404,4066
0.405,4065
0.406,4064
0.407,4065
0.408,4065
0.409,4065
0.41,4061
0.411,4065
0.412,4066
0.413,4066
0.414,4063
0.415,4058
0.416,4065
0.417,4066
0.418,4067
0.419,4066
0.42,4066
0.421,4066
0.422,4064
0.423,4065
0.424,4065
0.425,4064
0.426,4066
0.427,4066
0.428,4066
0.429,4066
0.43,4065
0.431,4065
0.432,4066
0.433,4065
0.434,4066
0.435,4064
0.436,4066
0.437,4065
0.438,4071
0.439,4065
0.44,4060
0.441,4065
0.442,4067
0.443,4065
0.444,4065
0.445,4069
0.446,4066
0.447,4065
0.448,4067
0.449,4065
0.45,4065
0.451,4066
0.452,4065
0.453,4066
0.454,4066
0.455,4071
0.456,4065
0.457,4066
0.458,4065
0.459,4065
0.46,4072
0.461,4066
0.462,4066
0.463,4065
0.464,4066
0.465,4066
0.466,4065
0.467,4065
0.468,4066
0.469,4062
0.47,4064
0.471,4065
0.472,4065
0.473,4066
0.474,4064
0.475,4065
0.476,4065
0.477,4065
0.478,4065
0.479,4065
0.48,4067
0.481,4064
0.482,4062
0.483,4071
0.484,4064
0.485,4069
0.486,4063
0.487,4066
0.488,4066
0.489,4065
0.49,4066
0.491,4067
0.492,4067
0.493,4063
0.494,4065
0.495,4066
0.496,4065
0.497,4070
0.498,4067
0.499,4065
0.5,4066
0.501,4066
0.502,4066
0.503,4065
0.504,4071
0.505,4071
0.506,4066
0.507,4066
0.508,4062
0.509,4065
0.51,4066
0.511,4069
0.512,4065
0.513,4065
0.514,4065
0.515,4065
0.516,4065
0.517,4065
0.518,4065
0.519,4071
0.52,4064
0.521,4065
0.522,4066
0.523,4064
0.524,4064
0.525,4061
0.526,4063
0.527,4066
0.528,4063
0.529,4067
0.53,4065
