t,y
0,4061
0.001,4061
0.002,4062
0.003,4063
0.004,4061
0.005,4062
0.006,4063
0.007,4063
0.008,4062
0.009,4062
0.01,4063
0.011,4058
0.012,4062
0.013,4063
0.014,4062
0.015,4064
0.016,4063
0.017,4065
0.018,4063
0.019,4058
0.02,4069
0.021,4063
0.022,4064
0.023,4062
0.024,4070
0.025,4066
0.026,4063
0.027,4062
0.028,4063
0.029,4063
0.03,4058
0.031,4063
0.032,4063
0.033,4063
0.034,4063
0.035,4062
0.036,4064
0.037,4063
0.038,4062
0.039,4063
0.04,4062
0.041,4063
0.042,4062
0.043,4064
0.044,4062
0.045,4064
0.046,4062
0.047,4062
0.048,4063
0.049,4063
0.05,4063
0.051,4062
0.052,4061
0.053,4063
0.054,4063
0.055,4063
0.056,4061
0.057,4061
0.058,4063
0.059,4063
0.06,4067
0.061,4062
0.062,4062
0.063,4062
0.064,4063
0.065,4062
0.066,4062
0.067,4070
0.068,4064
0.069,4056
0.07,4062
0.071,4062
0.072,4064
0.073,4069
0.074,4062
0.075,4063
0.076,4063
0.077,4062
0.078,4066
0.079,4063
0.08,4062
0.081,4063
0.082,4063
0.083,4063
0.084,4062
0.085,4063
0.086,4058
0.087,4063
0.088,4062
0.089,4063
0.09,4063
0.091,4066
0.092,4057
0.093,4065
0.094,4063
0.095,4061
0.096,4062
0.097,4063
0.098,4062
0.099,4063
0.1,4065
0.101,4064
0.102,4065
0.103,4063
0.104,4063
0.105,4064
0.106,4063
0.107,4061
0.108,4063
0.109,4062
0.11,4062
0.111,4063
0.112,4063
0.113,4060
0.114,4062
0.115,4069
0.116,4062
0.117,4062
0.118,4063
0.119,4064
0.12,4062
0.121,4063
0.122,4063
0.123,4063
0.124,4063
0.125,4062
0.126,4063
0.127,4058
0.128,4063
0.129,4062
0.13,4063
0.131,4063
0.132,4064
0.133,4064
0.134,4062
0.135,4068
0.136,4063
0.137,4063
0.138,4069
0.139,4067
0.14,4062
0.141,4063
0.142,4062
0.143,4063
0.144,4055
0.145,4061
0.146,4062
