t,y
0,2159
0.001,2142
0.002,2111
0.003,2126
0.004,2103
0.005,2095
0.006,2112
0.007,2107
0.008,2103
0.009,2108
0.01,2106
0.011,2103
0.012,2099
0.013,2092
0.014,2101
0.015,2107
0.016,2111
0.017,2113
0.018,2109
0.019,2102
0.02,2096
0.021,2118
0.022,2105
0.023,2158
0.024,2104
0.025,2093
0.026,2100
0.027,2099
0.028,2099
0.029,2107
0.03,2109
0.031,2102
0.032,2099
0.033,2100
0.034,2106
0.035,2103
0.036,2098
0.037,2108
0.038,2106
0.039,2100
0.04,2107
0.041,2099
0.042,2106
0.043,2093
0.044,2108
0.045,2108
0.046,2111
0.047,2105
0.048,2104
0.049,2112
0.05,2105
0.051,2109
0.052,2102
0.053,2099
0.054,2111
0.055,2106
0.056,2096
0.057,2105
0.058,2110
0.059,2107
0.06,2099
0.061,2099
0.062,2092
0.063,2146
0.064,2107
0.065,2114
0.066,2110
0.067,2107
0.068,2106
0.069,2102
0.07,2097
0.071,2111
0.072,2099
0.073,2104
0.074,2100
0.075,2101
0.076,2112
0.077,2106
0.078,2104
0.079,2103
0.08,2108
0.081,2106
0.082,2097
0.083,2110
0.084,2101
0.085,2110
0.086,2117
0.087,2109
0.088,2098
0.089,2111
0.09,2111
0.091,2102
0.092,2104
0.093,2098
0.094,2104
0.095,2102
0.096,2109
0.097,2110
0.098,2102
0.099,2122
0.1,2108
0.101,2109
0.102,2101
0.103,2099
0.104,2110
0.105,2112
0.106,2102
0.107,2101
0.108,2119
0.109,2098
0.11,2109
0.111,2106
0.112,2116
0.113,2107
0.114,2092
0.115,2099
0.116,2101
0.117,2106
0.118,2116
0.119,2101
0.12,2107
0.121,2100
0.122,2103
0.123,2098
0.124,2106
0.125,2098
0.126,2113
0.127,2094
0.128,2103
0.129,2107
0.13,2108
0.131,2109
0.132,2114
0.133,2099
0.134,2104
0.135,2130
0.136,2110
0.137,2100
0.138,2100
0.139,2114
0.14,2108
0.141,2100
0.142,2102
0.143,2112
0.144,2104
0.145,2105
0.146,2096
0.147,2099
0.148,2106
0.149,2109
0.15,2103
0.151,2108
0.152,2099
0.153,2107
0.154,2098
0.155,2096
0.156,2102
0.157,2106
0.158,2098
0.159,2109
0.16,2105
0.161,2101
0.162,2094
0.163,2114
0.164,2100
0.165,2103
0.166,2108
0.167,2108
0.168,2105
0.169,2094
0.17,2109
0.171,2100
0.172,2097
0.173,2130
0.174,2096
0.175,2093
0.176,2111
0.177,2103
0.178,2107
0.179,2100
0.18,2103
0.181,2103
0.182,2111
0.183,2105
0.184,2103
0.185,2093
0.186,2101
0.187,2112
0.188,2100
0.189,2109
0.19,2100
0.191,2108
0.192,2100
0.193,2106
0.194,2118
0.195,2097
0.196,2100
0.197,2101
0.198,2102
0.199,2107
0.2,2108
0.201,2107
0.202,2103
0.203,2103
0.204,2107
0.205,2100
0.206,2107
0.207,2098
0.208,2110
0.209,2102
0.21,2100
0.211,2108
0.212,2142
0.213,2098
0.214,2110
0.215,2104
0.216,2100
0.217,2106
0.218,2105
0.219,2098
0.22,2107
0.221,2097
0.222,2100
0.223,2101
0.224,2101
0.225,2098
0.226,2111
0.227,2109
0.228,2110
0.229,2107
0.23,2108
0.231,2098
0.232,2100
0.233,2109
0.234,2094
0.235,2103
0.236,2105
0.237,2106
0.238,2105
0.239,2104
0.24,2095
0.241,2101
0.242,2104
0.243,2112
0.244,2100
0.245,2100
0.246,2108
0.247,2102
0.248,2099
0.249,2132
0.25,2102
0.251,2111
0.252,2110
0.253,2097
0.254,2098
0.255,2104
0.256,2105
0.257,2100
0.258,2109
0.259,2102
0.26,2096
0.261,2097
0.262,2112
0.263,2103
0.264,2117
0.265,2106
0.266,2105
0.267,2101
0.268,2103
0.269,2109
0.27,2111
0.271,2102
0.272,2098
0.273,2110
0.274,2101
0.275,2104
0.276,2112
0.277,2107
0.278,2107
0.279,2099
0.28,2103
0.281,2105
0.282,2107
0.283,2106
0.284,2103
0.285,2104
0.286,2152
0.287,2100
0.288,2100
0.289,2106
0.29,2100
0.291,2100
0.292,2109
0.293,2103
0.294,2097
0.295,2101
0.296,2101
0.297,2111
0.298,2109
0.299,2116
0.3,2106
0.301,2099
0.302,2103
0.303,2107
0.304,2103
0.305,2099
0.306,2110
0.307,2097
0.308,2100
0.309,2109
